Plot Title: SN_9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012375)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012378)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)"
5028,7/22/17 23:40,0.115,0.1158,1.2,1.2,1.2,60.604,0.6,44.809,98.1,-0.1988,0.6,0.6
5029,7/22/17 23:50,0.115,0.115,1.2,1.2,1.2,60.517,0.6,44.901,98.2,-0.1988,0.6,0.6
5030,7/23/17 0:00,0.115,0.115,1.2,1.2,1.2,60.39,0.6,45.489,98.5,-0.1988,0.6,0.6
5031,7/23/17 0:10,0.115,0.115,1.2,1.2,1.2,60.26,0.6,46.211,98.3,-0.1988,0.6,0.6
5032,7/23/17 0:20,0.1143,0.1158,1.2,1.2,1.2,60.174,0.6,46.346,98,-0.1988,0.6,0.6
5033,7/23/17 0:30,0.115,0.115,1.2,1.2,1.2,60.089,0.6,46.166,97.1,-0.1988,0.6,0.6
5034,7/23/17 0:40,0.115,0.115,1.2,1.2,1.2,59.959,0.6,45.714,97.2,-0.1988,0.6,0.6
5035,7/23/17 0:50,0.1143,0.115,1.2,1.2,1.2,59.873,0.6,44.856,95.9,-0.1988,0.6,0.6
5036,7/23/17 1:00,0.115,0.115,1.2,1.2,1.2,59.745,0.6,44.582,97,-0.1988,0.6,0.6
5037,7/23/17 1:10,0.115,0.115,1.2,1.2,1.2,59.659,0.6,43.259,97.2,-0.1988,0.6,0.6
5038,7/23/17 1:20,0.115,0.115,1.2,1.2,1.2,59.572,0.6,42.847,97.9,-0.1988,0.6,0.6
5039,7/23/17 1:30,0.115,0.115,1.2,1.2,1.2,59.486,0.6,41.787,97.5,-0.1988,0.6,0.6
5040,7/23/17 1:40,0.1143,0.115,1.2,1.2,1.2,59.358,0.6,41.322,98.2,-0.1988,0.6,0.6
5041,7/23/17 1:50,0.1143,0.1143,1.2,1.2,1.2,59.229,0.6,40.858,98.2,-0.1988,0.6,0.6
5042,7/23/17 2:00,0.115,0.1143,1.2,1.2,1.2,59.142,0.6,40.532,98.7,-0.1988,0.6,0.6
5043,7/23/17 2:10,0.115,0.1143,1.2,1.2,1.2,59.014,0.6,40.719,99,-0.1988,0.6,0.6
5044,7/23/17 2:20,0.1143,0.1143,1.2,1.2,1.2,58.885,0.6,40.532,99,-0.1988,0.6,0.6
5045,7/23/17 2:30,0.1143,0.1143,1.2,1.2,1.2,58.798,0.6,40.345,98.9,-0.1988,0.6,0.6
5046,7/23/17 2:40,0.1143,0.1143,1.2,1.2,1.2,58.669,0.6,40.626,99.1,-0.1988,0.6,0.6
5047,7/23/17 2:50,0.1143,0.1143,1.2,1.2,1.2,58.541,0.6,40.811,99.2,-0.1988,0.6,0.6
5048,7/23/17 3:00,0.1143,0.1143,1.2,1.2,1.2,58.455,0.6,41.97,99.4,-0.1988,0.6,0.6
5049,7/23/17 3:10,0.1143,0.1143,1.2,1.2,1.2,58.325,0.6,40.998,99.1,-0.1988,0.6,0.6
5050,7/23/17 3:20,0.1143,0.1143,1.2,1.2,1.2,58.195,0.6,40.392,99.3,-0.1988,0.6,0.6
5051,7/23/17 3:30,0.1143,0.1143,1.2,1.2,1.2,58.109,0.6,39.267,98.9,-0.1988,0.6,0.6
5052,7/23/17 3:40,0.1143,0.1136,1.2,1.2,1.2,58.023,0.6,39.078,99.1,-0.1988,0.6,0.6
5053,7/23/17 3:50,0.1143,0.1136,1.2,1.2,1.2,57.893,0.6,39.596,99.5,-0.1988,0.6,0.6
5054,7/23/17 4:00,0.1143,0.1143,1.2,1.2,1.2,57.765,0.6,38.368,99.1,-0.1988,0.6,0.6
5055,7/23/17 4:10,0.1143,0.1136,1.2,1.2,1.2,57.679,0.6,39.267,99.5,-0.1988,0.6,0.6
5056,7/23/17 4:20,0.1143,0.1136,1.2,1.2,1.2,57.592,0.6,39.031,99.5,-0.1988,0.6,0.6
5057,7/23/17 4:30,0.1143,0.1136,1.2,1.2,1.2,57.463,0.6,39.596,99.5,-0.1988,0.6,0.6
5058,7/23/17 4:40,0.1143,0.1136,1.2,1.2,1.2,57.333,0.6,40.111,99.6,-0.1988,0.6,0.6
5059,7/23/17 4:50,0.1143,0.1136,1.2,1.2,1.2,57.247,0.6,39.267,99.5,-0.1988,0.6,0.6
5060,7/23/17 5:00,0.1143,0.1136,1.2,1.2,1.2,57.16,0.6,38.984,99.6,-0.1988,0.6,0.6
5061,7/23/17 5:10,0.1143,0.1136,1.2,1.2,1.2,57.074,0.6,38.606,99.5,-0.1988,0.6,0.6
5062,7/23/17 5:20,0.1136,0.1136,1.2,1.2,1.2,56.944,0.6,37.751,99.5,-0.1988,0.6,0.6
5063,7/23/17 5:30,0.1143,0.1136,1.2,1.2,1.2,56.858,0.6,37.513,99.6,-0.1988,0.6,0.6
5064,7/23/17 5:40,0.1143,0.1136,1.2,1.2,1.2,56.772,0.6,38.748,99.8,-0.1988,0.6,0.6
5065,7/23/17 5:50,0.1143,0.1136,1.2,1.2,1.2,56.642,0.6,40.532,100,-0.1988,0.6,0.6
5066,7/23/17 6:00,0.1143,0.1136,6.2,1.2,1.2,56.599,0.6,38.795,99.5,-0.1988,1.9,0.6
5067,7/23/17 6:10,0.1136,0.1136,16.2,1.2,1.2,56.469,0.6,39.267,99.7,-0.1988,9.4,0.6
5068,7/23/17 6:20,0.1136,0.1136,31.2,1.2,1.2,56.383,1.9,39.173,99.6,-0.1988,14.4,3.1
5069,7/23/17 6:30,0.1136,0.1129,46.2,1.2,1.2,56.295,1.9,40.064,99.6,-0.1988,23.1,4.4
5070,7/23/17 6:40,0.1136,0.1129,68.7,1.2,1.2,56.208,4.4,40.579,99.5,-0.1988,34.4,8.1
5071,7/23/17 6:50,0.1136,0.1129,91.2,3.7,3.7,56.122,6.9,41.09,99.5,-0.1988,46.9,11.9
5072,7/23/17 7:00,0.1136,0.1129,108.7,16.2,16.2,56.079,34.4,45.624,99.6,-0.1988,61.9,56.9
5073,7/23/17 7:10,0.1136,0.1129,131.2,18.7,16.2,56.035,39.4,49.471,95.9,-0.1988,73.1,64.4
5074,7/23/17 7:20,0.1136,0.1129,128.7,21.2,18.7,55.949,43.1,52.554,91.2,-0.1988,69.4,70.6
5075,7/23/17 7:30,0.1136,0.1136,143.7,21.2,18.7,55.906,45.6,53.515,88.4,-0.1988,75.6,74.4
5076,7/23/17 7:40,0.1136,0.1136,203.7,23.7,21.2,55.863,48.1,55.776,82.1,-0.1988,104.4,78.1
5077,7/23/17 7:50,0.1136,0.1136,263.7,23.7,21.2,55.863,49.4,55.863,83.9,-0.1988,139.4,80.6
5078,7/23/17 8:00,0.1136,0.1136,321.2,23.7,23.7,55.863,50.6,58.455,79.9,-0.1988,168.1,84.4
5079,7/23/17 8:10,0.1136,0.1136,376.2,26.2,26.2,55.863,53.1,60.733,70.8,-0.1988,201.9,89.4
5080,7/23/17 8:20,0.1136,0.1136,411.2,26.2,26.2,55.863,55.6,63.005,71.5,-0.1988,219.4,94.4
5081,7/23/17 8:30,0.1136,0.1136,468.7,26.2,28.7,55.863,56.9,63.176,68.2,-0.1988,250.6,99.4
5082,7/23/17 8:40,0.1143,0.1129,536.2,28.7,28.7,55.906,59.4,65.403,69.9,-0.1988,284.4,103.1
5083,7/23/17 8:50,0.1143,0.1129,608.7,28.7,31.2,55.949,61.9,66.9,61.3,-0.1988,319.4,106.9
5084,7/23/17 9:00,0.1143,0.1129,676.2,28.7,31.2,55.949,63.1,67.456,59.3,-0.1988,354.4,109.4
5085,7/23/17 9:10,0.1136,0.1129,746.2,28.7,33.7,56.035,65.6,67.757,56.1,-0.1988,388.1,113.1
5086,7/23/17 9:20,0.1136,0.1129,818.7,31.2,36.2,56.079,68.1,70.974,59.8,-0.1988,424.4,116.9
5087,7/23/17 9:30,0.1136,0.1129,886.2,31.2,36.2,56.122,69.4,72.783,56.3,-0.1988,458.1,120.6
5088,7/23/17 9:40,0.1136,0.1136,963.7,31.2,38.7,56.208,71.9,73.04,56.6,-0.1988,495.6,124.4
5089,7/23/17 9:50,0.1136,0.1136,1038.7,33.7,38.7,56.295,73.1,72.523,55,-0.1988,531.9,134.4
5090,7/23/17 10:00,0.1136,0.1136,1106.2,33.7,41.2,56.383,75.6,72.997,55.4,-0.1988,565.6,136.9
5091,7/23/17 10:10,0.1136,0.1136,1173.7,33.7,41.2,56.512,76.9,74.597,50.6,-0.1988,598.1,139.4
5092,7/23/17 10:20,0.1136,0.1129,1243.7,36.2,43.7,56.642,79.4,74.813,51.4,-0.1988,635.6,143.1
5093,7/23/17 10:30,0.1136,0.1129,1323.7,36.2,43.7,56.815,81.9,75.074,51.4,-0.1988,673.1,148.1
5094,7/23/17 10:40,0.1136,0.1129,1388.7,38.7,46.2,56.988,83.1,77.902,47.6,-0.1988,706.9,153.1
5095,7/23/17 10:50,0.1143,0.1129,1446.2,38.7,46.2,57.204,83.1,78.339,51.5,-0.1988,738.1,151.9
5096,7/23/17 11:00,0.1143,0.1129,1508.7,38.7,48.7,57.42,84.4,78.121,48.6,-0.1988,770.6,155.6
5097,7/23/17 11:10,0.1143,0.1129,1596.2,41.2,48.7,57.636,86.9,78.865,47.7,-0.1988,811.9,158.1
5098,7/23/17 11:20,0.1136,0.1136,1628.7,41.2,51.2,57.936,86.9,81.111,48,-0.1988,834.4,158.1
5099,7/23/17 11:30,0.1143,0.1129,1678.7,41.2,51.2,58.195,86.9,82.396,42.5,-0.1988,858.1,159.4
5100,7/23/17 11:40,0.1143,0.1129,1731.2,41.2,51.2,58.498,88.1,83.646,40.2,-0.1988,886.9,159.4
5101,7/23/17 11:50,0.1143,0.1129,1788.7,41.2,53.7,58.798,89.4,83.242,38.6,-0.1988,924.4,165.6
5102,7/23/17 12:00,0.1143,0.1129,1833.7,41.2,53.7,59.099,90.6,83.332,31.8,-0.1988,954.4,160.6
5103,7/23/17 12:10,0.1136,0.1129,1883.7,41.2,53.7,59.401,93.1,83.646,31.7,-0.1988,981.9,161.9
5104,7/23/17 12:20,0.1143,0.1129,1936.2,41.2,56.2,59.745,94.4,85.082,33.4,-0.1988,1019.4,164.4
5105,7/23/17 12:30,0.1143,0.1129,1966.2,41.2,58.7,60.046,94.4,83.736,33.9,-0.1988,1040.6,165.6
5106,7/23/17 12:40,0.1143,0.1129,2001.2,41.2,58.7,60.346,94.4,85.035,31.2,-0.1988,1061.9,163.1
5107,7/23/17 12:50,0.1143,0.1136,2038.7,41.2,58.7,60.69,95.6,85.262,33.9,-0.1988,1084.4,161.9
5108,7/23/17 13:00,0.1136,0.1136,2116.2,43.7,61.2,60.991,99.4,85.532,29.4,-0.1988,1125.6,169.4
5109,7/23/17 13:10,0.1143,0.1136,2108.7,43.7,61.2,61.29,98.1,82.753,29.7,-0.1988,1124.4,161.9
5110,7/23/17 13:20,0.1143,0.1136,2131.2,43.7,61.2,61.633,99.4,83.467,32.5,-0.1988,1139.4,161.9
5111,7/23/17 13:30,0.1143,0.1136,2133.7,43.7,61.2,61.934,99.4,84.317,29.8,-0.1988,1143.1,164.4
5112,7/23/17 13:40,0.1136,0.1136,2171.2,43.7,61.2,62.233,101.9,85.849,30.7,-0.1988,1163.1,160.6
5113,7/23/17 13:50,0.1143,0.1136,2176.2,43.7,61.2,62.533,101.9,87.483,27.4,-0.1988,1168.1,159.4
5114,7/23/17 14:00,0.1136,0.1143,2251.2,46.2,63.7,62.791,105.6,86.981,23.9,-0.1988,1215.6,165.6
5115,7/23/17 14:10,0.1136,0.1143,2253.7,46.2,61.2,63.048,104.4,86.572,30.1,-0.1988,1205.6,160.6
5116,7/23/17 14:20,0.1136,0.1143,1136.2,23.7,31.2,63.347,55.6,85.894,28.3,-0.1988,595.6,88.1
5117,7/23/17 14:30,0.1136,0.1143,2178.7,43.7,61.2,63.561,103.1,85.217,25.3,-0.1988,1173.1,158.1
5118,7/23/17 14:40,0.1136,0.1143,2163.7,43.7,58.7,63.862,101.9,89.499,26.4,-0.1988,1155.6,151.9
5119,7/23/17 14:50,0.1136,0.1143,2083.7,43.7,56.2,64.074,99.4,87.894,28,-0.1988,1115.6,145.6
5120,7/23/17 15:00,0.1143,0.1143,2021.2,41.2,56.2,64.332,96.9,86.617,29.3,-0.1988,1086.9,141.9
5121,7/23/17 15:10,0.1136,0.1143,2136.2,46.2,58.7,64.546,104.4,84.767,25.9,-0.1988,1148.1,155.6
5122,7/23/17 15:20,0.1143,0.1136,2133.7,43.7,58.7,64.76,104.4,88.214,27.7,-0.1988,1151.9,149.4
5123,7/23/17 15:30,0.1136,0.1143,2181.2,46.2,61.2,64.974,106.9,90.147,25.4,-0.1988,1181.9,150.6
5124,7/23/17 15:40,0.1136,0.1143,2101.2,43.7,58.7,65.188,104.4,87.073,26.8,-0.1988,1130.6,149.4
5125,7/23/17 15:50,0.1136,0.1143,503.7,11.2,13.7,65.359,26.9,83.824,28.4,-0.1988,251.9,46.9
5126,7/23/17 16:00,0.1143,0.115,266.2,8.7,8.7,65.53,16.9,76.028,35.7,-0.1988,141.9,33.1
5127,7/23/17 16:10,0.1143,0.1143,171.2,3.7,3.7,65.658,11.9,72.264,36.3,-0.1988,93.1,19.4
5128,7/23/17 16:20,0.1143,0.1143,171.2,3.7,3.7,65.788,10.6,70.201,49.4,-0.1988,93.1,19.4
5129,7/23/17 16:30,0.1136,0.1143,168.7,3.7,3.7,65.872,9.4,68.056,54.5,-0.1988,90.6,18.1
5130,7/23/17 16:40,0.1136,0.1143,166.2,3.7,3.7,65.916,9.4,63.862,56,-0.1988,88.1,18.1
5131,7/23/17 16:50,0.1143,0.1143,141.2,3.7,3.7,65.916,8.1,60.733,61,-0.1988,73.1,15.6
5132,7/23/17 17:00,0.1136,0.1143,121.2,3.7,3.7,65.916,6.9,61.205,65.1,-0.1988,61.9,13.1
5133,7/23/17 17:10,0.1136,0.115,73.7,1.2,1.2,65.916,3.1,61.376,60.6,-0.1988,36.9,6.9
5134,7/23/17 17:20,0.1136,0.115,71.2,1.2,1.2,65.829,3.1,60.046,66.9,-0.1988,34.4,5.6
5135,7/23/17 17:30,0.1136,0.115,81.2,1.2,1.2,65.745,3.1,59.529,68.9,-0.1988,38.1,5.6
5136,7/23/17 17:40,0.1136,0.115,81.2,1.2,1.2,65.658,3.1,58.195,75.7,-0.1988,39.4,6.9
5137,7/23/17 17:50,0.1143,0.115,56.2,1.2,1.2,65.574,1.9,58.239,78.3,-0.1988,26.9,4.4
5138,7/23/17 18:00,0.1136,0.115,58.7,1.2,1.2,65.487,1.9,57.979,81.9,-0.1988,28.1,4.4
5139,7/23/17 18:10,0.1136,0.1136,63.7,1.2,1.2,65.359,3.1,56.772,88.6,-0.1988,30.6,5.6
5140,7/23/17 18:20,0.1136,0.1136,46.2,1.2,1.2,65.23,1.9,54.865,89.8,-0.1988,20.6,4.4
5141,7/23/17 18:30,0.1136,0.1136,28.7,1.2,1.2,65.145,0.6,54.037,91.8,-0.1988,11.9,1.9
5142,7/23/17 18:40,0.1136,0.1136,21.2,1.2,1.2,65.017,0.6,54.648,87.7,-0.1988,9.4,0.6
5143,7/23/17 18:50,0.1136,0.1143,26.2,1.2,1.2,64.888,0.6,54.126,91.7,-0.1988,11.9,0.6
5144,7/23/17 19:00,0.1136,0.1143,28.7,1.2,1.2,64.803,0.6,53.776,92.6,-0.1988,13.1,1.9
5145,7/23/17 19:10,0.1143,0.1136,23.7,1.2,1.2,64.632,0.6,53.472,94.4,-0.1988,11.9,0.6
5146,7/23/17 19:20,0.1136,0.1136,16.2,1.2,1.2,64.546,0.6,53.384,94.6,-0.1988,8.1,0.6
5147,7/23/17 19:30,0.1136,0.1136,11.2,1.2,1.2,64.418,0.6,53.078,95.2,-0.1988,5.6,0.6
5148,7/23/17 19:40,0.1136,0.1136,6.2,1.2,1.2,64.288,0.6,52.554,93.7,-0.1988,3.1,0.6
5149,7/23/17 19:50,0.1136,0.1136,3.7,1.2,1.2,64.161,0.6,52.203,93.9,-0.1988,1.9,0.6
5150,7/23/17 20:00,0.1136,0.1136,1.2,1.2,1.2,64.033,0.6,51.721,95.3,-0.1988,0.6,0.6
5151,7/23/17 20:10,0.1136,0.1136,1.2,1.2,1.2,63.903,0.6,50.974,95.3,-0.1988,0.6,0.6
5152,7/23/17 20:20,0.1136,0.1143,1.2,1.2,1.2,63.775,0.6,50.752,95.6,-0.1988,0.6,0.6
5153,7/23/17 20:30,0.1136,0.1136,1.2,1.2,1.2,63.689,0.6,50.709,95.5,-0.1988,0.6,0.6
5154,7/23/17 20:40,0.1136,0.1136,1.2,1.2,1.2,63.561,0.6,50.797,95.7,-0.1988,0.6,0.6
5155,7/23/17 20:50,0.1136,0.1136,1.2,1.2,1.2,63.433,0.6,50.841,95.9,-0.1988,0.6,0.6
5156,7/23/17 21:00,0.1143,0.1136,1.2,1.2,1.2,63.304,0.6,50.841,96.3,-0.1988,0.6,0.6
5157,7/23/17 21:10,0.1136,0.1136,1.2,1.2,1.2,63.176,0.6,50.709,96.3,-0.1988,0.6,0.6
5158,7/23/17 21:20,0.1136,0.1143,1.2,1.2,1.2,63.048,0.6,50.268,95.6,-0.1988,0.6,0.6
5159,7/23/17 21:30,0.1136,0.1143,1.2,1.2,1.2,62.919,0.6,50.356,96.2,-0.1988,0.6,0.6
5160,7/23/17 21:40,0.1136,0.1143,1.2,1.2,1.2,62.834,0.6,50.797,94,-0.1988,0.6,0.6
5161,7/23/17 21:50,0.1136,0.1136,1.2,1.2,1.2,62.704,0.6,50.841,94.4,-0.1988,0.6,0.6
5162,7/23/17 22:00,0.1136,0.1136,1.2,1.2,1.2,62.577,0.6,50.576,95.1,-0.1988,0.6,0.6
5163,7/23/17 22:10,0.1136,0.1136,1.2,1.2,1.2,62.49,0.6,50.18,95.6,-0.1988,0.6,0.6
5164,7/23/17 22:20,0.1136,0.1136,1.2,1.2,1.2,62.362,0.6,49.737,96.4,-0.1988,0.6,0.6
5165,7/23/17 22:30,0.1136,0.1136,1.2,1.2,1.2,62.233,0.6,49.692,95.9,-0.1988,0.6,0.6
5166,7/23/17 22:40,0.1129,0.1136,1.2,1.2,1.2,62.148,0.6,49.204,96.5,-0.1988,0.6,0.6
5167,7/23/17 22:50,0.1136,0.1136,1.2,1.2,1.2,62.062,0.6,49.073,96.7,-0.1988,0.6,0.6
5168,7/23/17 23:00,0.1136,0.1136,1.2,1.2,1.2,61.934,0.6,48.805,96.8,-0.1988,0.6,0.6
5169,7/23/17 23:10,0.1136,0.1136,1.2,1.2,1.2,61.804,0.6,48.762,96.4,-0.1988,0.6,0.6
5170,7/23/17 23:20,0.1136,0.1136,1.2,1.2,1.2,61.72,0.6,48.493,96.1,-0.1988,0.6,0.6
5171,7/23/17 23:30,0.1136,0.1136,1.2,1.2,1.2,61.633,0.6,48.672,95.5,-0.1988,0.6,0.6
5172,7/23/17 23:40,0.1136,0.1136,1.2,1.2,1.2,61.506,0.6,48.315,95.1,-0.1988,0.6,0.6
5173,7/23/17 23:50,0.1129,0.1136,1.2,1.2,1.2,61.419,0.6,47.467,94.7,-0.1988,0.6,0.6
5174,7/24/17 0:00,0.1129,0.1136,1.2,1.2,1.2,61.29,0.6,46.571,96.4,-0.1988,0.6,0.6
5175,7/24/17 0:10,0.1129,0.1136,1.2,1.2,1.2,61.205,0.6,46.616,96.5,-0.1988,0.6,0.6
5176,7/24/17 0:20,0.1129,0.1143,1.2,1.2,1.2,61.119,0.6,46.301,96.6,-0.1988,0.6,0.6
5177,7/24/17 0:30,0.1129,0.1143,1.2,1.2,1.2,60.991,0.6,45.534,95.9,-0.1988,0.6,0.6
5178,7/24/17 0:40,0.1129,0.1143,1.2,1.2,1.2,60.861,0.6,44.809,97.3,-0.1988,0.6,0.6
5179,7/24/17 0:50,0.1129,0.1136,1.2,1.2,1.2,60.775,0.6,44.991,98,-0.1988,0.6,0.6
5180,7/24/17 1:00,0.1129,0.1143,1.2,1.2,1.2,60.647,0.6,44.492,96.3,-0.1988,0.6,0.6
5181,7/24/17 1:10,0.1136,0.1143,1.2,1.2,1.2,60.561,0.6,42.755,97.3,-0.1988,0.6,0.6
5182,7/24/17 1:20,0.1136,0.1136,1.2,1.2,1.2,60.433,0.6,43.03,98.3,-0.1988,0.6,0.6
5183,7/24/17 1:30,0.1136,0.1136,1.2,1.2,1.2,60.303,0.6,42.478,98.5,-0.1988,0.6,0.6
5184,7/24/17 1:40,0.1136,0.1136,1.2,1.2,1.2,60.217,0.6,42.708,98.2,-0.1988,0.6,0.6
5185,7/24/17 1:50,0.1129,0.1136,1.2,1.2,1.2,60.089,0.6,41.369,98.2,-0.1988,0.6,0.6
5186,7/24/17 2:00,0.1136,0.1136,1.2,1.2,1.2,59.959,0.6,41.601,98.6,-0.1988,0.6,0.6
5187,7/24/17 2:10,0.1136,0.1129,1.2,1.2,1.2,59.83,0.6,41.137,98.7,-0.1988,0.6,0.6
5188,7/24/17 2:20,0.1136,0.1129,1.2,1.2,1.2,59.702,0.6,41.184,99,-0.1988,0.6,0.6
5189,7/24/17 2:30,0.1129,0.1129,1.2,1.2,1.2,59.572,0.6,40.764,98.9,-0.1988,0.6,0.6
5190,7/24/17 2:40,0.1129,0.1129,1.2,1.2,1.2,59.486,0.6,40.251,99,-0.1988,0.6,0.6
5191,7/24/17 2:50,0.1129,0.1129,1.2,1.2,1.2,59.358,0.6,40.579,99,-0.1988,0.6,0.6
5192,7/24/17 3:00,0.1129,0.1129,1.2,1.2,1.2,59.229,0.6,40.204,99.2,-0.1988,0.6,0.6
5193,7/24/17 3:10,0.1129,0.1129,1.2,1.2,1.2,59.056,0.6,39.502,99.2,-0.1988,0.6,0.6
5194,7/24/17 3:20,0.1129,0.1129,1.2,1.2,1.2,58.971,0.6,40.158,99.5,-0.1988,0.6,0.6
5195,7/24/17 3:30,0.1129,0.1129,1.2,1.2,1.2,58.842,0.6,39.173,99.3,-0.1988,0.6,0.6
5196,7/24/17 3:40,0.1129,0.1121,1.2,1.2,1.2,58.712,0.6,39.407,99.6,-0.1988,0.6,0.6
5197,7/24/17 3:50,0.1129,0.1129,1.2,1.2,1.2,58.626,0.6,39.454,99.5,-0.1988,0.6,0.6
5198,7/24/17 4:00,0.1129,0.1121,1.2,1.2,1.2,58.498,0.6,38.842,99.5,-0.1988,0.6,0.6
5199,7/24/17 4:10,0.1129,0.1121,1.2,1.2,1.2,58.368,0.6,39.031,99.6,-0.1988,0.6,0.6
5200,7/24/17 4:20,0.1129,0.1121,1.2,1.2,1.2,58.239,0.6,38.179,99.6,-0.1988,0.6,0.6
5201,7/24/17 4:30,0.1129,0.1121,1.2,1.2,1.2,58.109,0.6,39.454,99.9,-0.1988,0.6,0.6
5202,7/24/17 4:40,0.1129,0.1121,1.2,1.2,1.2,58.023,0.6,39.22,99.9,-0.1988,0.6,0.6
5203,7/24/17 4:50,0.1129,0.1121,1.2,1.2,1.2,57.893,0.6,40.204,100,-0.1988,0.6,0.6
5204,7/24/17 5:00,0.1129,0.1121,1.2,1.2,1.2,57.807,0.6,40.532,100,-0.1988,0.6,0.6
5205,7/24/17 5:10,0.1129,0.1121,1.2,1.2,1.2,57.679,0.6,40.438,100,-0.1988,0.6,0.6
5206,7/24/17 5:20,0.1129,0.1121,1.2,1.2,1.2,57.592,0.6,39.83,99.9,-0.1988,0.6,0.6
5207,7/24/17 5:30,0.1129,0.1121,1.2,1.2,1.2,57.463,0.6,38.511,99.7,-0.1988,0.6,0.6
5208,7/24/17 5:40,0.1121,0.1121,1.2,1.2,1.2,57.333,0.6,38.606,99.9,-0.1988,0.6,0.6
5209,7/24/17 5:50,0.1129,0.1121,1.2,1.2,1.2,57.247,0.6,37.513,99.8,-0.1988,0.6,0.6
5210,7/24/17 6:00,0.1129,0.1121,6.2,1.2,1.2,57.16,0.6,37.274,99.9,-0.1988,3.1,0.6
5211,7/24/17 6:10,0.1129,0.1121,16.2,1.2,1.2,57.031,0.6,37.56,100,-0.1988,5.6,0.6
5212,7/24/17 6:20,0.1129,0.1114,26.2,1.2,1.2,56.944,0.6,37.893,100,-0.1988,9.4,1.9
5213,7/24/17 6:30,0.1129,0.1121,46.2,1.2,1.2,56.815,1.9,38.748,100,-0.1988,18.1,4.4
5214,7/24/17 6:40,0.1129,0.1121,61.2,1.2,1.2,56.728,3.1,39.36,100,-0.1988,23.1,5.6
5215,7/24/17 6:50,0.1129,0.1121,83.7,3.7,1.2,56.642,5.6,40.298,100,-0.1988,38.1,9.4
5216,7/24/17 7:00,0.1121,0.1121,121.2,16.2,16.2,56.556,36.9,45.217,100,-0.1988,65.6,61.9
5217,7/24/17 7:10,0.1121,0.1114,91.2,8.7,8.7,56.469,20.6,47.109,99.1,-0.1988,41.9,38.1
5218,7/24/17 7:20,0.1121,0.1121,86.2,16.2,16.2,56.383,35.6,49.383,98.4,-0.1988,38.1,66.9
5219,7/24/17 7:30,0.1129,0.1121,143.7,18.7,18.7,56.295,41.9,49.294,97.1,-0.1988,55.6,80.6
5220,7/24/17 7:40,0.1129,0.1121,208.7,21.2,18.7,56.251,44.4,52.772,91.9,-0.1988,85.6,85.6
5221,7/24/17 7:50,0.1121,0.1121,286.2,21.2,21.2,56.208,46.9,55.299,89.8,-0.1988,120.6,91.9
5222,7/24/17 8:00,0.1121,0.1121,341.2,21.2,21.2,56.165,43.1,56.901,85.8,-0.1988,145.6,86.9
5223,7/24/17 8:10,0.1121,0.1121,451.2,26.2,26.2,56.122,53.1,57.979,82.2,-0.1988,206.9,105.6
5224,7/24/17 8:20,0.1121,0.1121,498.7,26.2,26.2,56.122,55.6,60.775,82.6,-0.1988,229.4,109.4
5225,7/24/17 8:30,0.1121,0.1121,546.2,26.2,28.7,56.122,59.4,63.775,75.3,-0.1988,259.4,115.6
5226,7/24/17 8:40,0.1121,0.1114,613.7,28.7,31.2,56.122,63.1,64.033,76.7,-0.1988,299.4,124.4
5227,7/24/17 8:50,0.1121,0.1114,666.2,31.2,31.2,56.122,66.9,65.658,70.7,-0.1988,331.9,126.9
5228,7/24/17 9:00,0.1121,0.1114,711.2,31.2,33.7,56.208,68.1,67.372,72.2,-0.1988,368.1,129.4
5229,7/24/17 9:10,0.1121,0.1114,793.7,31.2,36.2,56.208,70.6,68.443,66,-0.1988,414.4,131.9
5230,7/24/17 9:20,0.1121,0.1114,838.7,31.2,36.2,56.251,70.6,70.243,63.8,-0.1988,435.6,130.6
5231,7/24/17 9:30,0.1121,0.1114,576.2,18.7,21.2,56.34,40.6,69.427,63.6,-0.1988,274.4,75.6
5232,7/24/17 9:40,0.1114,0.1121,1011.2,33.7,38.7,56.426,75.6,70.158,57.6,-0.1988,524.4,139.4
5233,7/24/17 9:50,0.1121,0.1121,1106.2,36.2,41.2,56.512,79.4,71.661,59,-0.1988,570.6,141.9
5234,7/24/17 10:00,0.1121,0.1121,1111.2,33.7,41.2,56.599,75.6,73.688,51.6,-0.1988,569.4,135.6
5235,7/24/17 10:10,0.1114,0.1129,1203.7,33.7,43.7,56.728,79.4,73.904,53.3,-0.1988,615.6,140.6
