Plot Title: 9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 20145934)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 20145936)"
214,4/28/18 3:30,1.2,1.2,1.2,32.342,0.6,26.218,73.8,-0.1988,0.6,0.6,0.2813,0.284
215,4/28/18 3:40,1.2,1.2,1.2,32.293,0.6,24.499,75.5,-0.1988,0.6,0.6,0.2813,0.284
216,4/28/18 3:50,1.2,1.2,1.2,32.293,0.6,22.746,81,-0.1988,0.6,0.6,0.281,0.284
217,4/28/18 4:00,1.2,1.2,1.2,32.293,0.6,23.463,80.2,-0.1988,0.6,0.6,0.281,0.284
218,4/28/18 4:10,1.2,1.2,1.2,32.243,0.6,23.299,80.6,-0.1988,0.6,0.6,0.281,0.284
219,4/28/18 4:20,1.2,1.2,1.2,32.243,0.6,22.136,82.1,-0.1988,0.6,0.6,0.281,0.284
220,4/28/18 4:30,1.2,1.2,1.2,32.193,0.6,21.967,82.5,-0.1988,0.6,0.6,0.281,0.284
221,4/28/18 4:40,1.2,1.2,1.2,32.193,0.6,22.413,81.7,-0.1988,0.6,0.6,0.281,0.2837
222,4/28/18 4:50,1.2,1.2,1.2,32.193,0.6,22.636,81.8,-0.1988,0.6,0.6,0.281,0.284
223,4/28/18 5:00,1.2,1.2,1.2,32.193,0.6,23.792,79.7,-0.1988,0.6,0.6,0.2806,0.2837
224,4/28/18 5:10,1.2,1.2,1.2,32.193,0.6,23.628,80.1,-0.1988,0.6,0.6,0.2806,0.2837
225,4/28/18 5:20,1.2,1.2,1.2,32.142,0.6,23.243,79.4,-0.1988,0.6,0.6,0.2806,0.2837
226,4/28/18 5:30,1.2,1.2,1.2,32.142,0.6,22.357,80.8,-0.1988,0.6,0.6,0.2806,0.2837
227,4/28/18 5:40,1.2,1.2,1.2,32.142,0.6,21.855,81.7,-0.1988,0.6,0.6,0.2806,0.2834
228,4/28/18 5:50,1.2,1.2,1.2,32.142,0.6,20.898,84,-0.1988,0.6,0.6,0.2806,0.2837
229,4/28/18 6:00,1.2,1.2,1.2,32.092,0.6,20.502,85.9,-0.1988,0.6,0.6,0.2806,0.2834
230,4/28/18 6:10,3.7,1.2,1.2,32.092,0.6,21.294,84.4,-0.1988,1.9,0.6,0.2806,0.2834
231,4/28/18 6:20,16.2,1.2,1.2,32.092,0.6,20.842,86.4,-0.1988,5.6,0.6,0.2803,0.2834
232,4/28/18 6:30,28.7,1.2,1.2,32.092,0.6,22.08,86.4,-0.1988,9.4,0.6,0.2803,0.2834
233,4/28/18 6:40,43.7,1.2,1.2,32.092,0.6,24.12,81.7,-0.1988,13.1,0.6,0.2803,0.2834
234,4/28/18 6:50,56.2,1.2,1.2,32.092,0.6,23.353,82.6,-0.1988,18.1,0.6,0.2803,0.2834
235,4/28/18 7:00,73.7,13.7,18.7,32.092,20.6,25.471,83.3,-0.1988,25.6,18.1,0.2803,0.2834
236,4/28/18 7:10,96.2,16.2,21.2,32.092,23.1,32.491,74.9,-0.1988,39.4,21.9,0.2803,0.2834
237,4/28/18 7:20,148.7,18.7,26.2,32.092,26.9,35.249,70.9,-0.1988,68.1,24.4,0.2806,0.2834
238,4/28/18 7:30,218.7,21.2,31.2,32.142,29.4,36.217,72.3,-0.1988,105.6,26.9,0.2806,0.2834
239,4/28/18 7:40,291.2,23.7,36.2,32.193,33.1,37.846,64.8,-0.1988,150.6,28.1,0.2806,0.2834
240,4/28/18 7:50,351.2,23.7,38.7,32.193,35.6,40.579,58.1,-0.1988,184.4,30.6,0.281,0.2834
241,4/28/18 8:00,416.2,26.2,43.7,32.243,39.4,42.708,53.7,-0.1988,218.1,31.9,0.281,0.2834
242,4/28/18 8:10,483.7,28.7,46.2,32.293,41.9,45.624,47.7,-0.1988,253.1,33.1,0.2813,0.2834
243,4/28/18 8:20,553.7,31.2,48.7,32.293,43.1,48.004,42.5,-0.1988,288.1,35.6,0.2813,0.2834
244,4/28/18 8:30,623.7,31.2,53.7,32.342,45.6,50.356,41.2,-0.1988,325.6,38.1,0.2813,0.2837
245,4/28/18 8:40,688.7,33.7,53.7,32.392,48.1,52.378,35.4,-0.1988,359.4,39.4,0.2817,0.2834
246,4/28/18 8:50,763.7,36.2,58.7,32.392,50.6,52.86,33.7,-0.1988,398.1,41.9,0.2817,0.2834
247,4/28/18 9:00,836.2,36.2,61.2,32.392,53.1,54.473,31.8,-0.1988,434.4,43.1,0.2817,0.283
248,4/28/18 9:10,908.7,38.7,63.7,32.392,55.6,56.944,27.8,-0.1988,471.9,44.4,0.2817,0.2834
249,4/28/18 9:20,981.2,41.2,66.2,32.392,56.9,56.815,27.5,-0.1988,506.9,46.9,0.2817,0.2834
250,4/28/18 9:30,1043.7,41.2,68.7,32.392,59.4,58.885,25.9,-0.1988,541.9,48.1,0.2821,0.2834
251,4/28/18 9:40,1113.7,43.7,71.2,32.443,60.6,58.885,24.6,-0.1988,576.9,49.4,0.2821,0.2834
252,4/28/18 9:50,1181.2,43.7,73.7,32.491,63.1,60.991,24.7,-0.1988,610.6,50.6,0.2821,0.2834
253,4/28/18 10:00,1241.2,46.2,76.2,32.491,64.4,61.162,24.6,-0.1988,644.4,51.9,0.2821,0.2837
254,4/28/18 10:10,1311.2,48.7,78.7,32.542,66.9,63.304,25.1,-0.1988,679.4,54.4,0.2821,0.2834
255,4/28/18 10:20,1373.7,48.7,78.7,32.592,68.1,65.145,25.5,-0.1988,713.1,55.6,0.2821,0.2837
256,4/28/18 10:30,1433.7,51.2,81.2,32.94,69.4,65.359,23.6,-0.1988,743.1,56.9,0.2821,0.2837
257,4/28/18 10:40,1496.2,51.2,83.7,33.435,70.6,65.403,21.5,-0.1988,775.6,58.1,0.2821,0.2837
258,4/28/18 10:50,1548.7,53.7,86.2,34.075,71.9,66.385,20.9,-0.1988,805.6,59.4,0.2821,0.2837
259,4/28/18 11:00,1606.2,53.7,86.2,34.907,73.1,66.301,22.5,-0.1988,835.6,60.6,0.2821,0.2837
260,4/28/18 11:10,1661.2,53.7,86.2,35.879,74.4,66.985,23.1,-0.1988,859.4,60.6,0.2821,0.2837
261,4/28/18 11:20,1701.2,53.7,88.7,36.891,74.4,65.102,24,-0.1988,883.1,61.9,0.2821,0.2837
262,4/28/18 11:30,1753.7,56.2,88.7,37.989,75.6,67.798,20.2,-0.1988,915.6,61.9,0.2821,0.2837
263,4/28/18 11:40,1818.7,56.2,91.2,39.031,76.9,66.214,20.7,-0.1988,950.6,63.1,0.2821,0.284
264,4/28/18 11:50,1891.2,58.7,93.7,40.111,78.1,65.959,25.3,-0.1988,996.9,65.6,0.2821,0.284
265,4/28/18 12:00,1953.7,58.7,93.7,41.09,79.4,68.614,21.6,-0.1988,1038.1,66.9,0.2821,0.284
266,4/28/18 12:10,2046.2,63.7,96.2,42.017,81.9,71.274,19.6,-0.1988,1091.9,69.4,0.2824,0.284
267,4/28/18 12:20,2278.7,71.2,106.2,42.892,90.6,69.557,20.3,-0.1988,1233.1,78.1,0.2824,0.2837
268,4/28/18 12:30,893.7,28.7,41.2,43.763,33.1,69.985,19.3,-0.1988,436.9,29.4,0.2824,0.284
269,4/28/18 12:40,828.7,28.7,41.2,44.445,31.9,64.204,24.7,-0.1988,408.1,29.4,0.2824,0.284
270,4/28/18 12:50,591.2,21.2,28.7,44.856,23.1,65.145,23.2,-0.1988,280.6,20.6,0.2824,0.284
271,4/28/18 13:00,748.7,23.7,36.2,44.991,28.1,61.162,22.5,-0.1988,360.6,25.6,0.2824,0.284
272,4/28/18 13:10,1686.2,51.2,78.7,45.082,64.4,68.657,19.6,-0.1988,874.4,55.6,0.2824,0.2837
273,4/28/18 13:20,2513.7,76.2,111.2,45.217,94.4,65.017,26.2,-0.1988,1276.9,81.9,0.2824,0.2837
274,4/28/18 13:30,671.2,21.2,31.2,45.354,24.4,60.775,23.7,-0.1988,325.6,21.9,0.2824,0.284
275,4/28/18 13:40,561.2,18.7,28.7,45.444,21.9,60.517,22.6,-0.1988,271.9,19.4,0.2824,0.2837
276,4/28/18 13:50,643.7,21.2,28.7,45.307,24.4,60.69,25.6,-0.1988,319.4,21.9,0.2824,0.2837
277,4/28/18 14:00,813.7,28.7,38.7,45.127,33.1,62.577,23.9,-0.1988,408.1,29.4,0.2821,0.2837
278,4/28/18 14:10,683.7,23.7,33.7,44.991,28.1,61.032,24.8,-0.1988,336.9,24.4,0.2824,0.2837
279,4/28/18 14:20,721.2,26.2,36.2,44.856,28.1,61.633,26.3,-0.1988,356.9,25.6,0.2824,0.2837
280,4/28/18 14:30,1053.7,36.2,51.2,44.809,41.9,62.875,27,-0.1988,535.6,38.1,0.2824,0.2837
281,4/28/18 14:40,756.2,28.7,41.2,44.764,33.1,63.99,24.4,-0.1988,376.9,29.4,0.2824,0.2837
282,4/28/18 14:50,528.7,18.7,28.7,44.809,23.1,59.916,26,-0.1988,256.9,20.6,0.2827,0.2837
283,4/28/18 15:00,441.2,16.2,23.7,44.764,18.1,58.368,27.8,-0.1988,213.1,16.9,0.2827,0.2837
284,4/28/18 15:10,463.7,16.2,23.7,44.674,19.4,56.34,31.6,-0.1988,230.6,16.9,0.2824,0.284
285,4/28/18 15:20,603.7,21.2,31.2,44.492,24.4,56.944,31.7,-0.1988,299.4,21.9,0.2824,0.2837
286,4/28/18 15:30,653.7,23.7,33.7,44.263,26.9,58.152,30.9,-0.1988,324.4,23.1,0.2824,0.284
287,4/28/18 15:40,678.7,23.7,33.7,44.127,28.1,57.29,32,-0.1988,335.6,24.4,0.2824,0.284
288,4/28/18 15:50,683.7,23.7,36.2,44.037,28.1,58.195,31.2,-0.1988,339.4,24.4,0.2824,0.284
289,4/28/18 16:00,593.7,21.2,31.2,43.99,25.6,57.893,33.4,-0.1988,291.9,21.9,0.2827,0.284
290,4/28/18 16:10,456.2,16.2,26.2,43.9,19.4,55.776,36.4,-0.1988,220.6,16.9,0.2827,0.284
291,4/28/18 16:20,361.2,13.7,18.7,43.853,14.4,54.734,36.4,-0.1988,175.6,13.1,0.2827,0.284
292,4/28/18 16:30,523.7,16.2,23.7,43.716,19.4,55.213,38.3,-0.1988,261.9,18.1,0.2827,0.284
293,4/28/18 16:40,866.2,28.7,38.7,43.534,31.9,56.944,37.3,-0.1988,434.4,29.4,0.2827,0.284
294,4/28/18 16:50,1551.2,48.7,61.2,43.534,50.6,62.704,31,-0.1988,795.6,49.4,0.2827,0.284
295,4/28/18 17:00,1338.7,41.2,48.7,43.534,41.9,63.819,27.8,-0.1988,688.1,41.9,0.283,0.284
296,4/28/18 17:10,1243.7,36.2,43.7,43.671,36.9,63.39,27.3,-0.1988,640.6,39.4,0.283,0.284
297,4/28/18 17:20,1173.7,36.2,38.7,43.716,33.1,61.977,29.5,-0.1988,608.1,38.1,0.283,0.2844
298,4/28/18 17:30,693.7,21.2,21.2,43.716,18.1,62.362,27.5,-0.1988,343.1,21.9,0.283,0.284
299,4/28/18 17:40,321.2,11.2,13.7,43.624,10.6,57.42,33.7,-0.1988,154.4,10.6,0.283,0.2844
300,4/28/18 17:50,421.2,13.7,18.7,43.534,15.6,57.765,31.5,-0.1988,209.4,14.4,0.283,0.284
301,4/28/18 18:00,381.2,13.7,16.2,43.443,13.1,60.046,31.7,-0.1988,194.4,14.4,0.283,0.2844
302,4/28/18 18:10,161.2,6.2,8.7,43.351,6.9,56.122,35.2,-0.1988,78.1,5.6,0.283,0.2844
303,4/28/18 18:20,98.7,3.7,3.7,43.214,3.1,54.037,40.2,-0.1988,46.9,1.9,0.283,0.2844
304,4/28/18 18:30,78.7,1.2,3.7,43.075,3.1,51.764,42.9,-0.1988,38.1,1.9,0.283,0.2844
305,4/28/18 18:40,48.7,1.2,1.2,42.892,1.9,49.028,50.6,-0.1988,23.1,0.6,0.283,0.284
306,4/28/18 18:50,28.7,1.2,1.2,42.616,0.6,47.781,54.7,-0.1988,13.1,0.6,0.2827,0.284
307,4/28/18 19:00,18.7,1.2,1.2,42.341,0.6,47.334,57.3,-0.1988,9.4,0.6,0.2827,0.284
308,4/28/18 19:10,53.7,1.2,1.2,42.017,0.6,43.488,71.9,-0.1988,29.4,0.6,0.283,0.283
309,4/28/18 19:20,51.2,1.2,1.2,41.693,1.9,43.945,69.6,-0.1988,26.9,0.6,0.283,0.2827
310,4/28/18 19:30,8.7,1.2,1.2,41.416,0.6,44.4,68.1,-0.1988,4.4,0.6,0.283,0.2827
311,4/28/18 19:40,3.7,1.2,1.2,41.09,0.6,44.127,69.1,-0.1988,0.6,0.6,0.283,0.283
312,4/28/18 19:50,1.2,1.2,1.2,40.811,0.6,43.99,67.1,-0.1988,0.6,0.6,0.283,0.2834
313,4/28/18 20:00,1.2,1.2,1.2,40.532,0.6,44.355,69,-0.1988,0.6,0.6,0.283,0.283
314,4/28/18 20:10,1.2,1.2,1.2,40.298,0.6,41.508,79,-0.1988,0.6,0.6,0.283,0.2824
315,4/28/18 20:20,1.2,1.2,1.2,40.064,0.6,41.184,81,-0.1988,0.6,0.6,0.2834,0.2821
316,4/28/18 20:30,1.2,1.2,1.2,39.83,0.6,40.764,83.1,-0.1988,0.6,0.6,0.284,0.2817
317,4/28/18 20:40,1.2,1.2,1.2,39.643,0.6,39.596,86.9,-0.1988,0.6,0.6,0.284,0.2824
318,4/28/18 20:50,1.2,1.2,1.2,39.454,0.6,38.748,89.7,-0.1988,0.6,0.6,0.284,0.2827
319,4/28/18 21:00,1.2,1.2,1.2,39.267,0.6,38.226,89.4,-0.1988,0.6,0.6,0.284,0.2827
320,4/28/18 21:10,1.2,1.2,1.2,39.031,0.6,37.513,90.4,-0.1988,0.6,0.6,0.284,0.283
321,4/28/18 21:20,1.2,1.2,1.2,38.795,0.6,36.41,90,-0.1988,0.6,0.6,0.2837,0.2834
322,4/28/18 21:30,1.2,1.2,1.2,38.511,0.6,34.858,93.3,-0.1988,0.6,0.6,0.284,0.2837
323,4/28/18 21:40,1.2,1.2,1.2,38.273,0.6,35.782,94.8,-0.1988,0.6,0.6,0.2837,0.284
324,4/28/18 21:50,1.2,1.2,1.2,38.037,0.6,36.698,93.2,-0.1988,0.6,0.6,0.284,0.284
325,4/28/18 22:00,1.2,1.2,1.2,37.798,0.6,35.782,94.4,-0.1988,0.6,0.6,0.284,0.2844
326,4/28/18 22:10,1.2,1.2,1.2,37.56,0.6,36.459,95.2,-0.1988,0.6,0.6,0.2837,0.2844
327,4/28/18 22:20,1.2,1.2,1.2,37.465,0.6,36.939,94.8,-0.1988,0.6,0.6,0.284,0.2844
328,4/28/18 22:30,1.2,1.2,1.2,37.321,0.6,37.465,94.3,-0.1988,0.6,0.6,0.284,0.2844
329,4/28/18 22:40,1.2,1.2,1.2,37.179,0.6,37.179,94.3,-0.1988,0.6,0.6,0.284,0.2844
330,4/28/18 22:50,1.2,1.2,1.2,37.081,0.6,36.986,94.5,-0.1988,0.6,0.6,0.2837,0.2844
331,4/28/18 23:00,1.2,1.2,1.2,36.986,0.6,36.842,94.4,-0.1988,0.6,0.6,0.284,0.2844
332,4/28/18 23:10,1.2,1.2,1.2,36.891,0.6,36.554,94.3,-0.1988,0.6,0.6,0.2837,0.2844
333,4/28/18 23:20,1.2,1.2,1.2,36.795,0.6,35.346,94.6,-0.1988,0.6,0.6,0.284,0.2844
334,4/28/18 23:30,1.2,1.2,1.2,36.651,0.6,35.733,95.5,-0.1988,0.6,0.6,0.2837,0.2844
335,4/28/18 23:40,1.2,1.2,1.2,36.505,0.6,35.249,95.2,-0.1988,0.6,0.6,0.2837,0.2844
336,4/28/18 23:50,1.2,1.2,1.2,36.361,0.6,34.419,95.2,-0.1988,0.6,0.6,0.2837,0.2844
337,4/29/18 0:00,1.2,1.2,1.2,36.217,0.6,35.443,95.8,-0.1988,0.6,0.6,0.2837,0.2844
338,4/29/18 0:10,1.2,1.2,1.2,36.12,0.6,35.2,95.7,-0.1988,0.6,0.6,0.2837,0.2844
339,4/29/18 0:20,1.2,1.2,1.2,36.025,0.6,34.516,96.3,-0.1988,0.6,0.6,0.2837,0.2844
340,4/29/18 0:30,1.2,1.2,1.2,35.83,0.6,33.978,96,-0.1988,0.6,0.6,0.2837,0.2844
341,4/29/18 0:40,1.2,1.2,1.2,35.733,0.6,32.891,96.2,-0.1988,0.6,0.6,0.2837,0.2844
342,4/29/18 0:50,1.2,1.2,1.2,35.589,0.6,32.841,96.7,-0.1988,0.6,0.6,0.2837,0.2844
343,4/29/18 1:00,1.2,1.2,1.2,35.395,0.6,32.742,96.9,-0.1988,0.6,0.6,0.2837,0.2844
344,4/29/18 1:10,1.2,1.2,1.2,35.249,0.6,33.485,97.3,-0.1988,0.6,0.6,0.2837,0.2844
345,4/29/18 1:20,1.2,1.2,1.2,35.152,0.6,32.891,97,-0.1988,0.6,0.6,0.2837,0.2844
346,4/29/18 1:30,1.2,1.2,1.2,35.055,0.6,33.435,97.6,-0.1988,0.6,0.6,0.2837,0.2844
347,4/29/18 1:40,1.2,1.2,1.2,34.957,0.6,33.237,97.3,-0.1988,0.6,0.6,0.2834,0.2844
348,4/29/18 1:50,1.2,1.2,1.2,34.858,0.6,33.287,97.4,-0.1988,0.6,0.6,0.2837,0.2844
349,4/29/18 2:00,1.2,1.2,1.2,34.761,0.6,32.841,97.2,-0.1988,0.6,0.6,0.2834,0.2844
350,4/29/18 2:10,1.2,1.2,1.2,34.664,0.6,32.691,97.4,-0.1988,0.6,0.6,0.2834,0.2844
351,4/29/18 2:20,1.2,1.2,1.2,34.565,0.6,32.293,97.6,-0.1988,0.6,0.6,0.2834,0.284
352,4/29/18 2:30,1.2,1.2,1.2,34.468,0.6,32.79,97.6,-0.1988,0.6,0.6,0.2834,0.284
353,4/29/18 2:40,1.2,1.2,1.2,34.371,0.6,31.942,97.5,-0.1988,0.6,0.6,0.2834,0.284
354,4/29/18 2:50,1.2,1.2,1.2,34.272,0.6,32.392,97.8,-0.1988,0.6,0.6,0.2834,0.284
355,4/29/18 3:00,1.2,1.2,1.2,34.174,0.6,32.592,97.6,-0.1988,0.6,0.6,0.2834,0.284
356,4/29/18 3:10,1.2,1.2,1.2,34.075,0.6,31.743,97.5,-0.1988,0.6,0.6,0.2834,0.284
357,4/29/18 3:20,1.2,1.2,1.2,34.027,0.6,31.44,97.6,-0.1988,0.6,0.6,0.283,0.284
358,4/29/18 3:30,1.2,1.2,1.2,33.928,0.6,31.037,97.7,-0.1988,0.6,0.6,0.283,0.284
359,4/29/18 3:40,1.2,1.2,1.2,33.831,0.6,31.541,98.1,-0.1988,0.6,0.6,0.283,0.284
360,4/29/18 3:50,1.2,1.2,1.2,33.78,0.6,31.188,98,-0.1988,0.6,0.6,0.283,0.284
361,4/29/18 4:00,1.2,1.2,1.2,33.681,0.6,30.58,98.1,-0.1988,0.6,0.6,0.283,0.284
362,4/29/18 4:10,1.2,1.2,1.2,33.633,0.6,30.02,97.9,-0.1988,0.6,0.6,0.283,0.284
363,4/29/18 4:20,1.2,1.2,1.2,33.534,0.6,29.917,98,-0.1988,0.6,0.6,0.283,0.284
364,4/29/18 4:30,1.2,1.2,1.2,33.485,0.6,30.479,98.3,-0.1988,0.6,0.6,0.283,0.284
365,4/29/18 4:40,1.2,1.2,1.2,33.386,0.6,29.097,97.8,-0.1988,0.6,0.6,0.2827,0.284
366,4/29/18 4:50,1.2,1.2,1.2,33.336,0.6,28.839,98,-0.1988,0.6,0.6,0.2827,0.284
367,4/29/18 5:00,1.2,1.2,1.2,33.287,0.6,28.839,97.9,-0.1988,0.6,0.6,0.2827,0.284
368,4/29/18 5:10,1.2,1.2,1.2,33.237,0.6,28.942,98.3,-0.1988,0.6,0.6,0.2827,0.284
369,4/29/18 5:20,1.2,1.2,1.2,33.188,0.6,28.216,98.1,-0.1988,0.6,0.6,0.2827,0.284
370,4/29/18 5:30,1.2,1.2,1.2,33.089,0.6,27.747,98.3,-0.1988,0.6,0.6,0.2827,0.284
371,4/29/18 5:40,1.2,1.2,1.2,33.039,0.6,27.538,98.2,-0.1988,0.6,0.6,0.2827,0.284
372,4/29/18 5:50,1.2,1.2,1.2,32.99,0.6,27.327,98.3,-0.1988,0.6,0.6,0.2824,0.284
373,4/29/18 6:00,1.2,1.2,1.2,32.99,0.6,27.275,98.6,-0.1988,0.6,0.6,0.2827,0.284
374,4/29/18 6:10,3.7,1.2,1.2,32.891,0.6,26.96,98.2,-0.1988,0.6,0.6,0.2824,0.284
375,4/29/18 6:20,13.7,1.2,1.2,32.891,0.6,26.112,98.1,-0.1988,4.4,0.6,0.2824,0.284
376,4/29/18 6:30,26.2,1.2,1.2,32.841,0.6,26.748,98.3,-0.1988,9.4,0.6,0.2824,0.284
377,4/29/18 6:40,41.2,1.2,1.2,32.79,0.6,27.327,98.4,-0.1988,13.1,0.6,0.2824,0.2837
378,4/29/18 6:50,51.2,1.2,3.7,32.742,0.6,27.012,97.9,-0.1988,18.1,0.6,0.2824,0.2837
379,4/29/18 7:00,73.7,13.7,18.7,32.691,19.4,28.321,98.1,-0.1988,30.6,18.1,0.2821,0.284
380,4/29/18 7:10,123.7,13.7,18.7,32.691,20.6,33.287,97.1,-0.1988,55.6,21.9,0.2824,0.2837
381,4/29/18 7:20,203.7,13.7,18.7,32.691,20.6,34.075,95.1,-0.1988,104.4,23.1,0.2827,0.284
382,4/29/18 7:30,251.2,16.2,21.2,32.691,23.1,35.638,94.3,-0.1988,140.6,24.4,0.2827,0.284
383,4/29/18 7:40,318.7,16.2,21.2,32.691,25.6,36.939,94.5,-0.1988,174.4,24.4,0.283,0.284
384,4/29/18 7:50,373.7,18.7,26.2,32.691,26.9,38.557,94.2,-0.1988,203.1,25.6,0.283,0.284
385,4/29/18 8:00,433.7,21.2,28.7,32.691,29.4,40.158,92.4,-0.1988,229.4,28.1,0.283,0.2837
386,4/29/18 8:10,528.7,23.7,33.7,32.742,34.4,42.708,89.7,-0.1988,271.9,30.6,0.283,0.2834
387,4/29/18 8:20,598.7,26.2,38.7,32.79,36.9,42.294,88.6,-0.1988,304.4,33.1,0.283,0.2834
388,4/29/18 8:30,718.7,31.2,43.7,32.79,41.9,44.263,85.2,-0.1988,361.9,38.1,0.283,0.2837
389,4/29/18 8:40,513.7,18.7,26.2,32.891,24.4,42.525,86.5,-0.1988,248.1,21.9,0.283,0.284
390,4/29/18 8:50,911.2,36.2,53.7,33.188,50.6,44.856,90.4,-0.1988,468.1,44.4,0.283,0.284
391,4/29/18 9:00,931.2,38.7,58.7,33.534,53.1,48.805,78.8,-0.1988,483.1,45.6,0.283,0.284
392,4/29/18 9:10,991.2,38.7,63.7,34.075,55.6,51.852,70,-0.1988,511.9,46.9,0.283,0.284
393,4/29/18 9:20,988.7,38.7,61.2,34.664,54.4,53.865,67.3,-0.1988,508.1,45.6,0.283,0.284
394,4/29/18 9:30,983.7,38.7,61.2,35.152,53.1,53.515,64.7,-0.1988,500.6,44.4,0.283,0.284
395,4/29/18 9:40,1218.7,46.2,73.7,35.492,64.4,54.734,66.2,-0.1988,625.6,53.1,0.283,0.2844
396,4/29/18 9:50,1048.7,38.7,61.2,35.879,51.9,54.952,60.6,-0.1988,534.4,43.1,0.283,0.2844
397,4/29/18 10:00,921.2,33.7,51.2,36.361,44.4,56.251,55.8,-0.1988,465.6,36.9,0.2834,0.2844
398,4/29/18 10:10,1446.2,51.2,83.7,36.986,71.9,57.549,53.9,-0.1988,744.4,59.4,0.283,0.2844
399,4/29/18 10:20,1528.7,53.7,86.2,37.656,74.4,59.659,49.7,-0.1988,788.1,60.6,0.283,0.2844
400,4/29/18 10:30,1803.7,63.7,101.2,38.511,86.9,61.462,46.3,-0.1988,940.6,74.4,0.283,0.2844
401,4/29/18 10:40,1853.7,63.7,101.2,39.454,88.1,58.066,44.1,-0.1988,959.4,71.9,0.283,0.2844
402,4/29/18 10:50,1366.2,46.2,71.2,40.251,60.6,58.798,38.5,-0.1988,700.6,51.9,0.283,0.2844
403,4/29/18 11:00,1438.7,48.7,76.2,41.043,64.4,62.62,36.1,-0.1988,725.6,53.1,0.2834,0.2844
404,4/29/18 11:10,1231.2,41.2,63.7,41.787,55.6,60.303,35.9,-0.1988,631.9,46.9,0.283,0.2844
405,4/29/18 11:20,581.2,21.2,28.7,42.57,24.4,59.659,34.7,-0.1988,275.6,21.9,0.2834,0.2844
406,4/29/18 11:30,1276.2,41.2,63.7,43.122,53.1,62.362,34.8,-0.1988,635.6,45.6,0.283,0.2844
407,4/29/18 11:40,656.2,23.7,33.7,43.624,26.9,58.582,32.4,-0.1988,318.1,23.1,0.283,0.2844
408,4/29/18 11:50,2243.7,71.2,111.2,44.037,94.4,63.219,30.5,-0.1988,1176.9,79.4,0.283,0.2844
409,4/29/18 12:00,836.2,26.2,41.2,44.537,34.4,61.633,29.5,-0.1988,420.6,29.4,0.283,0.2844
410,4/29/18 12:10,1206.2,38.7,58.7,45.036,48.1,59.315,32.8,-0.1988,611.9,40.6,0.283,0.2844
411,4/29/18 12:20,2461.2,76.2,118.7,45.399,100.6,60.818,30.8,-0.1988,1276.9,84.4,0.283,0.2844
412,4/29/18 12:30,831.2,28.7,41.2,45.669,34.4,60.818,28,-0.1988,413.1,30.6,0.283,0.2844
413,4/29/18 12:40,998.7,31.2,48.7,45.851,39.4,61.248,26.8,-0.1988,501.9,34.4,0.283,0.2844
414,4/29/18 12:50,1373.7,43.7,66.2,45.896,53.1,60.647,26.8,-0.1988,691.9,46.9,0.283,0.2844
415,4/29/18 13:00,1111.2,36.2,51.2,45.986,43.1,60.647,24.7,-0.1988,566.9,38.1,0.283,0.2844
416,4/29/18 13:10,1216.2,38.7,56.2,46.031,45.6,59.445,26.8,-0.1988,610.6,40.6,0.283,0.2844
417,4/29/18 13:20,2311.2,68.7,103.7,46.076,86.9,63.176,26.8,-0.1988,1233.1,75.6,0.283,0.2844
418,4/29/18 13:30,1716.2,51.2,76.2,46.166,64.4,64.717,26.4,-0.1988,901.9,56.9,0.283,0.2844
419,4/29/18 13:40,1481.2,46.2,68.7,46.301,58.1,58.885,26,-0.1988,760.6,50.6,0.283,0.2844
420,4/29/18 13:50,1228.7,38.7,58.7,46.436,48.1,60.132,25.8,-0.1988,628.1,41.9,0.283,0.2844
421,4/29/18 14:00,1058.7,33.7,51.2,46.436,41.9,59.229,25.3,-0.1988,536.9,36.9,0.283,0.2844
422,4/29/18 14:10,896.2,28.7,41.2,46.436,34.4,61.633,23.6,-0.1988,455.6,31.9,0.2834,0.2844
423,4/29/18 14:20,2346.2,68.7,101.2,46.526,85.6,67.028,21.5,-0.1988,1260.6,74.4,0.283,0.2844
424,4/29/18 14:30,1013.7,33.7,48.7,46.616,40.6,61.333,23.6,-0.1988,516.9,35.6,0.283,0.2844
425,4/29/18 14:40,936.2,31.2,46.2,46.706,38.1,60.647,24.9,-0.1988,476.9,34.4,0.283,0.2844
426,4/29/18 14:50,976.2,33.7,46.2,46.706,39.4,60.775,24.7,-0.1988,493.1,34.4,0.283,0.2844
