Plot Title: 20147179,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145939)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399270, LBL: A2_L)"
,8/13/18 16:00,0.0893,73.342
,8/13/18 17:00,0.0881,73.126
,8/13/18 18:00,0.0875,71.92
,8/13/18 19:00,0.0869,70.502
,8/13/18 20:00,0.0863,68.999
,8/13/18 21:00,0.0857,67.456
,8/13/18 22:00,0.085,66.087
,8/13/18 23:00,0.0844,64.974
,8/14/18 0:00,0.0835,63.819
,8/14/18 1:00,0.0844,62.447
,8/14/18 2:00,0.0841,61.162
,8/14/18 3:00,0.0835,59.959
,8/14/18 4:00,0.0829,58.842
,8/14/18 5:00,0.0816,57.893
,8/14/18 6:00,0.0822,56.944
,8/14/18 7:00,0.0822,56.079
,8/14/18 8:00,0.0822,55.472
,8/14/18 9:00,0.0797,55.647
,8/14/18 10:00,0.0841,57.506
,8/14/18 11:00,0.0841,60.217
,8/14/18 12:00,0.0841,62.406
,8/14/18 13:00,0.085,64.503
,8/14/18 14:00,0.085,67.586
,8/14/18 15:00,0.0863,69.386
,8/14/18 16:00,0.0844,70.243
,8/14/18 17:00,0.085,70.072
,8/14/18 18:00,0.0841,69.858
,8/14/18 19:00,0.0857,68.999
,8/14/18 20:00,0.085,67.671
,8/14/18 21:00,0.085,66.214
,8/14/18 22:00,0.085,64.845
,8/14/18 23:00,0.0841,63.475
,8/15/18 0:00,0.0829,62.105
,8/15/18 1:00,0.0829,60.904
,8/15/18 2:00,0.0829,59.83
,8/15/18 3:00,0.0822,58.842
,8/15/18 4:00,0.0816,58.109
,8/15/18 5:00,0.0816,57.463
,8/15/18 6:00,0.0816,56.728
,8/15/18 7:00,0.0816,55.992
,8/15/18 8:00,0.0816,55.386
,8/15/18 9:00,0.0816,55.472
,8/15/18 10:00,0.0822,57.506
,8/15/18 11:00,0.0803,60.346
,8/15/18 12:00,0.0822,62.834
,8/15/18 13:00,0.0841,65.745
,8/15/18 14:00,0.085,67.842
,8/15/18 15:00,0.085,68.956
,8/15/18 16:00,0.0841,69.858
,8/15/18 17:00,0.085,69.985
,8/15/18 18:00,0.0844,69.643
,8/15/18 19:00,0.0844,68.657
,8/15/18 20:00,0.0844,67.285
,8/15/18 21:00,0.0835,65.658
,8/15/18 22:00,0.0835,64.074
,8/15/18 23:00,0.0829,62.661
,8/16/18 0:00,0.0829,61.419
,8/16/18 1:00,0.0822,60.346
,8/16/18 2:00,0.0822,59.529
,8/16/18 3:00,0.0816,58.885
,8/16/18 4:00,0.081,58.239
,8/16/18 5:00,0.081,57.463
,8/16/18 6:00,0.081,56.901
,8/16/18 7:00,0.0803,56.599
,8/16/18 8:00,0.081,56.556
,8/16/18 9:00,0.081,56.944
,8/16/18 10:00,0.0816,58.325
,8/16/18 11:00,0.0803,60.948
,8/16/18 12:00,0.0822,63.946
,8/16/18 13:00,0.0822,66.643
,8/16/18 14:00,0.0822,68.056
,8/16/18 15:00,0.0829,67.671
,8/16/18 16:00,0.0829,67.885
,8/16/18 17:00,0.0829,67.329
,8/16/18 18:00,0.0841,66.385
,8/16/18 19:00,0.0829,65.188
,8/16/18 20:00,0.0822,63.862
,8/16/18 21:00,0.0875,62.577
,8/16/18 22:00,0.1375,61.248
,8/16/18 23:00,0.1312,60.132
,8/17/18 0:00,0.1281,59.056
,8/17/18 1:00,0.1251,57.85
,8/17/18 2:00,0.1214,56.642
,8/17/18 3:00,0.1199,55.558
,8/17/18 4:00,0.1194,54.561
,8/17/18 5:00,0.1179,53.69
,8/17/18 6:00,0.1164,52.86
,8/17/18 7:00,0.1153,52.203
,8/17/18 8:00,0.1153,52.029
,8/17/18 9:00,0.1138,52.554
,8/17/18 10:00,0.1138,54.387
,8/17/18 11:00,0.1117,57.376
,8/17/18 12:00,0.1101,59.358
,8/17/18 13:00,0.1101,61.848
,8/17/18 14:00,0.1096,63.475
,8/17/18 15:00,0.1091,64.161
,8/17/18 16:00,0.1075,63.819
,8/17/18 17:00,0.1075,64.033
