,,Plot Title: 20147179_SM_LSA_A1_ctrl,,,,,
,,#,"Date Time, GMT-06:00",,"Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145935)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399272)",
Site,Treatment,Plot,Date,Time,SWC.1,ST,SWC.2
LSA,control,A1,7/15/2019,1:00,0.2083,57.506,
LSA,control,A1,7/15/2019,2:00,0.2087,56.512,
LSA,control,A1,7/15/2019,3:00,0.2092,55.558,
LSA,control,A1,7/15/2019,4:00,0.2095,54.734,
LSA,control,A1,7/15/2019,5:00,0.2095,53.908,
LSA,control,A1,7/15/2019,6:00,0.2095,53.209,
LSA,control,A1,7/15/2019,7:00,0.21,52.597,
LSA,control,A1,7/15/2019,8:00,0.21,52.203,
LSA,control,A1,7/15/2019,9:00,0.2095,53.166,
LSA,control,A1,7/15/2019,10:00,0.2095,56.728,
LSA,control,A1,7/15/2019,11:00,0.2073,58.455,
LSA,control,A1,7/15/2019,12:00,0.2061,60.904,
LSA,control,A1,7/15/2019,13:00,0.2047,64.332,
LSA,control,A1,7/15/2019,14:00,0.2029,66.943,
LSA,control,A1,7/15/2019,15:00,0.2026,68.956,
LSA,control,A1,7/15/2019,16:00,0.202,69.814,
LSA,control,A1,7/15/2019,17:00,0.2017,69.685,
LSA,control,A1,7/15/2019,18:00,0.2008,68.698,
LSA,control,A1,7/15/2019,19:00,0.2008,66.985,
LSA,control,A1,7/15/2019,20:00,0.2026,65.273,
LSA,control,A1,7/15/2019,21:00,0.2017,63.689,
LSA,control,A1,7/15/2019,22:00,0.2026,61.934,
LSA,control,A1,7/15/2019,23:00,0.202,60.346,
LSA,control,A1,7/16/2019,0:00,0.2026,58.971,
LSA,control,A1,7/16/2019,1:00,0.2038,57.807,
LSA,control,A1,7/16/2019,2:00,0.2038,56.728,
LSA,control,A1,7/16/2019,3:00,0.2052,55.733,
LSA,control,A1,7/16/2019,4:00,0.2052,54.952,
LSA,control,A1,7/16/2019,5:00,0.2047,54.473,
LSA,control,A1,7/16/2019,6:00,0.2056,53.951,
LSA,control,A1,7/16/2019,7:00,0.2056,53.472,
LSA,control,A1,7/16/2019,8:00,0.2061,53.121,
LSA,control,A1,7/16/2019,9:00,0.2056,54.126,
LSA,control,A1,7/16/2019,10:00,0.2029,57.247,
LSA,control,A1,7/16/2019,11:00,0.2017,60.474,
LSA,control,A1,7/16/2019,12:00,0.2003,63.689,
LSA,control,A1,7/16/2019,13:00,0.1999,66.301,
LSA,control,A1,7/16/2019,14:00,0.1994,67.798,
LSA,control,A1,7/16/2019,15:00,0.1994,68.484,
LSA,control,A1,7/16/2019,16:00,0.1994,69.129,
LSA,control,A1,7/16/2019,17:00,0.199,69.213,
LSA,control,A1,7/16/2019,18:00,0.1994,68.313,
LSA,control,A1,7/16/2019,19:00,0.1999,67.028,
