Plot Title: 9735537_SM_USA_C2_trmt,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700890, LBL: C2_L)","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700891, LBL: C2_L)","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700896, LBL: C2_R)","Temp, °F (LGR S/N: 9735537, SEN S/N: 9719165, LBL: C2)","Temp, °F (LGR S/N: 9735537, SEN S/N: 9721324, LBL: C2)","RH, % (LGR S/N: 9735537, SEN S/N: 9721324, LBL: C2)","Voltage, V (LGR S/N: 9735537, SEN S/N: 9725485)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734409, LBL: C2_L)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734412, LBL: C2_L)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734416, LBL: C2_R)","Water Content, m³/m³ (LGR S/N: 9735537, SEN S/N: 20152214, LBL: C2_R)","Water Content, m³/m³ (LGR S/N: 9735537, SEN S/N: 20152224, LBL: C2_L)","Batt, V (LGR S/N: 9735537)"
2649,6/18/18 21:20,1.2,1.2,1.2,54.561,42.202,1,-0.2039,0.6,0.6,0.6,0.2363,0.2796,4.351
2650,6/18/18 21:30,1.2,1.2,1.2,54.387,41.601,1,-0.2039,0.6,0.6,0.6,0.2367,0.2796,4.369
2651,6/18/18 21:40,1.2,1.2,1.2,54.212,42.247,1,-0.2039,0.6,0.6,0.6,0.2367,0.2796,4.351
2652,6/18/18 21:50,1.2,1.2,1.2,53.994,43.306,1,-0.2039,0.6,0.6,0.6,0.2367,0.2796,4.351
2653,6/18/18 22:00,1.2,1.2,1.2,53.82,42.341,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.345
2654,6/18/18 22:10,1.2,1.2,1.2,53.602,43.443,1,-0.2039,0.6,0.6,0.6,0.2363,0.28,4.345
2655,6/18/18 22:20,1.2,1.2,1.2,53.427,43.167,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.339
2656,6/18/18 22:30,1.2,1.2,1.2,53.209,42.892,1,-0.2039,0.6,0.6,0.6,0.2363,0.28,4.339
2657,6/18/18 22:40,1.2,1.2,1.2,53.035,43.808,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.339
2658,6/18/18 22:50,1.2,1.2,1.2,52.817,44.31,1,-0.2039,0.6,0.6,0.6,0.2363,0.2806,4.339
2659,6/18/18 23:00,1.2,1.2,1.2,52.641,43.122,1,-0.2039,0.6,0.6,0.6,0.2363,0.28,4.339
2660,6/18/18 23:10,1.2,1.2,1.2,52.466,43.03,1,-0.2039,0.6,0.6,0.6,0.2363,0.28,4.339
2661,6/18/18 23:20,1.2,1.2,1.2,52.291,41.832,1,-0.2039,0.6,0.6,0.6,0.2363,0.28,4.339
2662,6/18/18 23:30,1.2,1.2,1.2,52.072,42.064,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.339
2663,6/18/18 23:40,1.2,1.2,1.2,51.895,41.693,1,-0.2039,0.6,0.6,0.6,0.2363,0.28,4.339
2664,6/18/18 23:50,1.2,1.2,1.2,51.721,42.017,1,-0.2039,0.6,0.6,0.6,0.2363,0.28,4.339
2665,6/19/18 0:00,1.2,1.2,1.2,51.544,41.463,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.339
2666,6/19/18 0:10,1.2,1.2,1.2,51.37,40.764,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.339
2667,6/19/18 0:20,1.2,1.2,1.2,51.193,39.83,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.339
2668,6/19/18 0:30,1.2,1.2,1.2,51.017,39.031,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.339
2669,6/19/18 0:40,1.2,1.2,1.2,50.841,39.83,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.333
2670,6/19/18 0:50,1.2,1.2,1.2,50.709,39.407,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.333
2671,6/19/18 1:00,1.2,1.2,1.2,50.533,37.798,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.333
2672,6/19/18 1:10,1.2,1.2,1.2,50.356,38.511,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.333
2673,6/19/18 1:20,1.2,1.2,1.2,50.18,38.653,1,-0.2039,0.6,0.6,0.6,0.2367,0.28,4.333
2674,6/19/18 1:30,1.2,1.2,1.2,50.002,37.702,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.333
2675,6/19/18 1:40,1.2,1.2,1.2,49.87,38.131,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.333
2676,6/19/18 1:50,1.2,1.2,1.2,49.737,37.893,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.339
2677,6/19/18 2:00,1.2,1.2,1.2,49.561,37.13,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.333
2678,6/19/18 2:10,1.2,1.2,1.2,49.428,37.56,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.333
2679,6/19/18 2:20,1.2,1.2,1.2,49.294,37.369,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.333
2680,6/19/18 2:30,1.2,1.2,1.2,49.116,37.465,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.333
2681,6/19/18 2:40,1.2,1.2,1.2,48.938,37.321,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2682,6/19/18 2:50,1.2,1.2,1.2,48.85,38.606,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2683,6/19/18 3:00,1.2,1.2,1.2,48.672,37.751,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2684,6/19/18 3:10,1.2,1.2,1.2,48.538,36.747,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2685,6/19/18 3:20,1.2,1.2,1.2,48.405,37.846,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2686,6/19/18 3:30,1.2,1.2,1.2,48.272,36.505,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2687,6/19/18 3:40,1.2,1.2,1.2,48.137,36.698,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2688,6/19/18 3:50,1.2,1.2,1.2,48.049,36.651,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2689,6/19/18 4:00,1.2,1.2,1.2,47.871,37.798,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2690,6/19/18 4:10,1.2,1.2,1.2,47.736,37.225,1,-0.2039,0.6,0.6,0.6,0.2367,0.2803,4.321
2691,6/19/18 4:20,1.2,1.2,1.2,47.647,36.698,1,-0.2039,0.6,0.6,0.6,0.2371,0.2803,4.321
2692,6/19/18 4:30,1.2,1.2,1.2,47.512,37.989,1,-0.2039,0.6,0.6,0.6,0.2371,0.2803,4.321
2693,6/19/18 4:40,1.2,1.2,1.2,47.377,39.596,1,-0.2039,0.6,0.6,0.6,0.2371,0.2803,4.321
2694,6/19/18 4:50,1.2,1.2,1.2,47.244,39.736,1,-0.2039,0.6,0.6,0.6,0.2371,0.2803,4.321
2695,6/19/18 5:00,1.2,1.2,1.2,47.154,38.795,1,-0.2039,0.6,0.6,0.6,0.2371,0.2803,4.321
2696,6/19/18 5:10,1.2,1.2,1.2,47.019,38.084,1,-0.2039,0.6,0.6,0.6,0.2371,0.2803,4.321
2697,6/19/18 5:20,1.2,1.2,1.2,46.886,37.798,1,-0.2039,0.6,0.6,0.6,0.2371,0.2803,4.321
2698,6/19/18 5:30,1.2,1.2,1.2,46.796,37.225,1,-0.2039,0.6,0.6,0.6,0.2371,0.2803,4.321
2699,6/19/18 5:40,1.2,8.7,1.2,46.706,37.13,1,-0.2039,3.1,0.6,0.6,0.2371,0.2806,4.321
2700,6/19/18 5:50,1.2,18.7,1.2,46.571,38.606,1,-0.2039,6.9,0.6,0.6,0.2371,0.2806,4.321
2701,6/19/18 6:00,1.2,31.2,1.2,46.436,37.179,1,-0.2039,10.6,0.6,0.6,0.2371,0.2806,4.321
2702,6/19/18 6:10,1.2,58.7,1.2,46.346,37.225,1,-0.2039,25.6,1.9,3.1,0.2371,0.2806,4.321
2703,6/19/18 6:20,6.2,263.7,6.2,46.256,44.492,1,-0.2039,168.1,19.4,25.6,0.2371,0.2806,4.339
2704,6/19/18 6:30,8.7,343.7,8.7,46.166,48.272,1,-0.2039,201.9,21.9,30.6,0.2371,0.2806,4.369
2705,6/19/18 6:40,8.7,418.7,11.2,46.076,50.4,1,-0.2039,236.9,25.6,34.4,0.2371,0.2806,4.393
2706,6/19/18 6:50,13.7,491.2,13.7,45.986,49.204,1,-0.2039,268.1,29.4,38.1,0.2374,0.2806,4.363
2707,6/19/18 7:00,13.7,566.2,16.2,45.896,48.272,1,-0.2039,301.9,31.9,43.1,0.2374,0.2806,4.387
2708,6/19/18 7:10,16.2,638.7,18.7,45.851,49.028,1,-0.2039,334.4,35.6,45.6,0.2374,0.2806,4.363
2709,6/19/18 7:20,18.7,706.2,21.2,45.806,48.762,1,-0.2039,364.4,38.1,49.4,0.2374,0.2806,4.363
2710,6/19/18 7:30,21.2,776.2,23.7,45.714,50.135,1,-0.2039,395.6,40.6,51.9,0.2374,0.2806,4.363
2711,6/19/18 7:40,23.7,843.7,26.2,45.714,51.37,1,-0.2039,426.9,44.4,55.6,0.2374,0.2806,4.363
2712,6/19/18 7:50,26.2,911.2,28.7,45.714,52.072,1,-0.2039,458.1,46.9,58.1,0.2371,0.2806,4.363
2713,6/19/18 8:00,28.7,976.2,28.7,45.714,52.817,1,-0.2039,488.1,49.4,61.9,0.2374,0.2806,4.369
2714,6/19/18 8:10,28.7,1036.2,31.2,45.806,52.335,1,-0.2039,516.9,51.9,64.4,0.2374,0.2806,4.363
2715,6/19/18 8:20,31.2,1098.7,33.7,45.851,52.947,1,-0.2039,546.9,54.4,66.9,0.2374,0.2806,4.369
2716,6/19/18 8:30,33.7,1158.7,36.2,45.896,53.82,1,-0.2039,574.4,56.9,69.4,0.2374,0.2806,4.363
2717,6/19/18 8:40,36.2,1216.2,38.7,46.031,54.212,1,-0.2039,601.9,59.4,73.1,0.2374,0.2806,4.375
2718,6/19/18 8:50,38.7,1268.7,38.7,46.121,54.691,1,-0.2039,626.9,61.9,74.4,0.2374,0.2803,4.363
2719,6/19/18 9:00,41.2,1326.2,41.2,46.256,55.69,1,-0.2039,655.6,64.4,76.9,0.2374,0.2803,4.375
2720,6/19/18 9:10,43.7,1378.7,43.7,46.436,55.386,1,-0.2039,681.9,66.9,79.4,0.2374,0.2803,4.363
2721,6/19/18 9:20,46.2,1431.2,43.7,46.616,56.122,1,-0.2039,706.9,68.1,81.9,0.2371,0.2803,4.381
2722,6/19/18 9:30,46.2,1476.2,46.2,46.796,56.383,1,-0.2039,729.4,70.6,83.1,0.2374,0.2803,4.363
2723,6/19/18 9:40,48.7,1523.7,48.7,47.019,56.122,1,-0.2039,756.9,73.1,85.6,0.2371,0.2803,4.381
2724,6/19/18 9:50,51.2,1573.7,48.7,47.244,57.074,1,-0.2039,779.4,75.6,88.1,0.2371,0.2803,4.363
2725,6/19/18 10:00,53.7,1616.2,51.2,47.467,58.239,1,-0.2039,805.6,78.1,90.6,0.2374,0.28,4.387
2726,6/19/18 10:10,53.7,1658.7,53.7,47.736,57.16,1,-0.2039,828.1,79.4,91.9,0.2374,0.28,4.363
2727,6/19/18 10:20,56.2,1696.2,56.2,48.004,57.376,1,-0.2039,850.6,81.9,94.4,0.2371,0.28,4.393
2728,6/19/18 10:30,56.2,1733.7,56.2,48.272,57.506,1,-0.2039,871.9,83.1,95.6,0.2371,0.2796,4.363
2729,6/19/18 10:40,58.7,1766.2,58.7,48.583,58.023,1,-0.2039,894.4,85.6,96.9,0.2371,0.28,4.508
2730,6/19/18 10:50,61.2,1798.7,58.7,48.895,58.712,1,-0.2039,913.1,85.6,98.1,0.2371,0.2796,4.363
2731,6/19/18 11:00,61.2,1823.7,61.2,49.204,58.755,1,-0.2039,936.9,86.9,99.4,0.2371,0.2796,4.363
2732,6/19/18 11:10,63.7,1853.7,63.7,49.516,58.368,1,-0.2039,954.4,88.1,99.4,0.2371,0.2796,4.369
2733,6/19/18 11:20,63.7,1873.7,63.7,49.87,58.195,1,-0.2039,971.9,88.1,100.6,0.2367,0.2793,4.363
2734,6/19/18 11:30,66.2,1906.2,63.7,50.18,58.455,1,-0.2039,989.4,89.4,101.9,0.2367,0.2793,4.369
2735,6/19/18 11:40,66.2,1913.7,66.2,50.488,59.142,1,-0.2039,998.1,88.1,101.9,0.2367,0.2793,4.363
2736,6/19/18 11:50,66.2,1928.7,66.2,50.841,59.229,1,-0.2039,1015.6,88.1,101.9,0.2367,0.279,4.375
2737,6/19/18 12:00,66.2,1946.2,66.2,51.193,59.486,1,-0.2039,1021.9,88.1,100.6,0.2367,0.279,4.363
2738,6/19/18 12:10,66.2,1951.2,66.2,51.544,60.39,1,-0.2039,1038.1,88.1,101.9,0.2367,0.279,4.381
2739,6/19/18 12:20,66.2,1961.2,68.7,51.852,57.893,1,-0.2039,1041.9,88.1,103.1,0.2363,0.279,4.363
2740,6/19/18 12:30,66.2,1968.7,68.7,52.203,58.842,1,-0.2039,1044.4,86.9,101.9,0.2363,0.2786,4.393
2741,6/19/18 12:40,66.2,1971.2,68.7,52.554,59.959,1,-0.2039,1048.1,85.6,101.9,0.2363,0.2786,4.363
2742,6/19/18 12:50,66.2,1976.2,68.7,52.903,58.498,1,-0.2039,1046.9,85.6,101.9,0.2363,0.2786,4.442
2743,6/19/18 13:00,66.2,1973.7,68.7,53.253,59.185,1,-0.2039,1053.1,85.6,101.9,0.2363,0.2786,4.363
2744,6/19/18 13:10,66.2,1978.7,68.7,53.559,58.626,1,-0.2039,1055.6,85.6,103.1,0.2363,0.2783,4.363
2745,6/19/18 13:20,63.7,1941.2,68.7,53.865,58.755,1,-0.2039,1038.1,83.1,101.9,0.2363,0.2783,4.369
2746,6/19/18 13:30,63.7,1933.7,68.7,54.169,58.109,1,-0.2039,1023.1,81.9,100.6,0.2358,0.2783,4.363
2747,6/19/18 13:40,63.7,1921.2,66.2,54.473,58.239,1,-0.2039,1016.9,80.6,100.6,0.2358,0.278,4.369
2748,6/19/18 13:50,61.2,1906.2,66.2,54.777,58.582,1,-0.2039,1003.1,80.6,99.4,0.2358,0.278,4.363
2749,6/19/18 14:00,58.7,1888.7,66.2,55.038,58.582,1,-0.2039,986.9,78.1,99.4,0.2358,0.2776,4.381
2750,6/19/18 14:10,58.7,1863.7,66.2,55.299,59.745,1,-0.2039,969.4,78.1,98.1,0.2358,0.2776,4.363
2751,6/19/18 14:20,58.7,1841.2,63.7,55.558,58.411,1,-0.2039,953.1,76.9,98.1,0.2358,0.2776,4.381
2752,6/19/18 14:30,56.2,1813.7,63.7,55.776,59.659,1,-0.2039,930.6,75.6,96.9,0.2358,0.2776,4.363
2753,6/19/18 14:40,56.2,1788.7,63.7,55.992,58.798,1,-0.2039,914.4,74.4,95.6,0.2355,0.2773,4.393
2754,6/19/18 14:50,53.7,1756.2,61.2,56.208,60.474,1,-0.2039,895.6,73.1,94.4,0.2355,0.2773,4.363
2755,6/19/18 15:00,53.7,1721.2,61.2,56.383,60.474,1,-0.2039,870.6,70.6,93.1,0.2355,0.2773,4.484
2756,6/19/18 15:10,53.7,1686.2,61.2,56.556,60.303,1,-0.2039,854.4,70.6,91.9,0.2355,0.2773,4.363
2757,6/19/18 15:20,53.7,1646.2,58.7,56.728,60.647,1,-0.2039,829.4,70.6,90.6,0.2355,0.2773,4.363
2758,6/19/18 15:30,51.2,1608.7,56.2,56.901,59.185,1,-0.2039,808.1,69.4,88.1,0.2351,0.277,4.369
2759,6/19/18 15:40,51.2,1566.2,56.2,57.031,60.818,1,-0.2039,785.6,68.1,86.9,0.2351,0.2773,4.363
2760,6/19/18 15:50,51.2,1523.7,53.7,57.204,60.733,1,-0.2039,765.6,68.1,85.6,0.2351,0.2773,4.369
2761,6/19/18 16:00,51.2,1478.7,51.2,57.333,59.788,1,-0.2039,743.1,68.1,84.4,0.2351,0.277,4.363
2762,6/19/18 16:10,48.7,1426.2,51.2,57.506,61.162,1,-0.2039,714.4,65.6,81.9,0.2351,0.277,4.381
2763,6/19/18 16:20,46.2,1378.7,48.7,57.636,59.486,1,-0.2039,689.4,65.6,80.6,0.2351,0.277,4.363
2764,6/19/18 16:30,46.2,1331.2,46.2,57.807,60.39,1,-0.2039,668.1,65.6,79.4,0.2351,0.2766,4.381
2765,6/19/18 16:40,43.7,1271.2,43.7,57.936,60.647,1,-0.2039,636.9,64.4,76.9,0.2351,0.2766,4.363
2766,6/19/18 16:50,41.2,1221.2,41.2,58.023,60.089,1,-0.2039,613.1,63.1,73.1,0.2347,0.2766,4.393
2767,6/19/18 17:00,41.2,1168.7,36.2,58.152,58.368,1,-0.2039,585.6,61.9,65.6,0.2347,0.2766,4.363
2768,6/19/18 17:10,38.7,1111.2,36.2,58.282,59.873,1,-0.2039,556.9,59.4,66.9,0.2347,0.2766,4.49
2769,6/19/18 17:20,36.2,1053.7,33.7,58.325,58.325,1,-0.2039,528.1,56.9,64.4,0.2347,0.2766,4.363
2770,6/19/18 17:30,33.7,996.2,33.7,58.411,57.679,1,-0.2039,498.1,54.4,61.9,0.2351,0.2763,4.363
2771,6/19/18 17:40,31.2,941.2,31.2,58.498,59.142,1,-0.2039,470.6,51.9,59.4,0.2351,0.2763,4.369
2772,6/19/18 17:50,28.7,881.2,28.7,58.541,57.765,1,-0.2039,441.9,49.4,55.6,0.2351,0.2763,4.363
2773,6/19/18 18:00,1.2,151.2,3.7,58.582,55.819,1,-0.2039,69.4,4.4,8.1,0.2347,0.2763,4.381
2774,6/19/18 18:10,1.2,108.7,1.2,58.626,53.341,1,-0.2039,38.1,3.1,1.9,0.2347,0.2759,4.363
2775,6/19/18 18:20,3.7,196.2,1.2,58.626,52.729,1,-0.2039,83.1,5.6,3.1,0.2347,0.2759,4.381
2776,6/19/18 18:30,3.7,263.7,3.7,58.582,53.427,1,-0.2039,133.1,8.1,10.6,0.2344,0.2759,4.363
2777,6/19/18 18:40,1.2,76.2,1.2,58.541,51.94,1,-0.2039,21.9,0.6,0.6,0.2344,0.2759,4.393
2778,6/19/18 18:50,1.2,76.2,1.2,58.498,51.282,1,-0.2039,20.6,0.6,0.6,0.2344,0.2759,4.369
2779,6/19/18 19:00,1.2,73.7,1.2,58.368,50.752,1,-0.2039,20.6,0.6,0.6,0.2344,0.2759,4.375
2780,6/19/18 19:10,1.2,68.7,1.2,58.239,50.092,1,-0.2039,19.4,0.6,0.6,0.2344,0.2759,4.363
2781,6/19/18 19:20,1.2,66.2,1.2,58.109,49.914,1,-0.2039,18.1,0.6,0.6,0.2347,0.2759,4.381
2782,6/19/18 19:30,1.2,63.7,1.2,57.936,49.428,1,-0.2039,16.9,0.6,0.6,0.2347,0.2756,4.369
2783,6/19/18 19:40,1.2,58.7,1.2,57.765,48.137,1,-0.2039,15.6,0.6,0.6,0.2344,0.2759,4.363
2784,6/19/18 19:50,1.2,51.2,1.2,57.549,49.428,1,-0.2039,13.1,0.6,0.6,0.2344,0.2756,4.381
2785,6/19/18 20:00,1.2,43.7,1.2,57.333,48.049,1,-0.2039,11.9,0.6,0.6,0.2344,0.2756,4.369
2786,6/19/18 20:10,1.2,36.2,1.2,57.16,47.289,1,-0.2039,10.6,0.6,0.6,0.2347,0.2759,4.363
2787,6/19/18 20:20,1.2,26.2,1.2,56.901,46.571,1,-0.2039,8.1,0.6,0.6,0.2344,0.2759,4.363
2788,6/19/18 20:30,1.2,13.7,1.2,56.728,46.526,1,-0.2039,4.4,0.6,0.6,0.2347,0.2759,4.363
2789,6/19/18 20:40,1.2,6.2,1.2,56.469,45.489,1,-0.2039,1.9,0.6,0.6,0.2344,0.2759,4.363
2790,6/19/18 20:50,1.2,1.2,1.2,56.295,46.661,1,-0.2039,0.6,0.6,0.6,0.2344,0.2759,4.357
2791,6/19/18 21:00,1.2,1.2,1.2,56.035,44.218,1,-0.2039,0.6,0.6,0.6,0.2347,0.2759,4.351
2792,6/19/18 21:10,1.2,1.2,1.2,55.819,43.716,1,-0.2039,0.6,0.6,0.6,0.2344,0.2759,4.351
2793,6/19/18 21:20,1.2,1.2,1.2,55.602,45.307,1,-0.2039,0.6,0.6,0.6,0.2344,0.2759,4.351
2794,6/19/18 21:30,1.2,1.2,1.2,55.386,45.579,1,-0.2039,0.6,0.6,0.6,0.2347,0.2759,4.351
2795,6/19/18 21:40,1.2,1.2,1.2,55.168,45.761,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.345
2796,6/19/18 21:50,1.2,1.2,1.2,54.909,44.946,1,-0.2039,0.6,0.6,0.6,0.2347,0.2759,4.345
2797,6/19/18 22:00,1.2,1.2,1.2,54.691,45.896,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.345
2798,6/19/18 22:10,1.2,1.2,1.2,54.473,46.481,1,-0.2039,0.6,0.6,0.6,0.2347,0.2759,4.339
2799,6/19/18 22:20,1.2,1.2,1.2,54.255,45.262,1,-0.2039,0.6,0.6,0.6,0.2344,0.2759,4.339
2800,6/19/18 22:30,1.2,1.2,1.2,54.037,45.307,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2801,6/19/18 22:40,1.2,1.2,1.2,53.82,44.492,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2802,6/19/18 22:50,1.2,1.2,1.2,53.602,42.708,1,-0.2039,0.6,0.6,0.6,0.2344,0.2763,4.339
2803,6/19/18 23:00,1.2,1.2,1.2,53.427,43.122,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2804,6/19/18 23:10,1.2,1.2,1.2,53.209,43.853,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2805,6/19/18 23:20,1.2,1.2,1.2,52.992,44.4,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2806,6/19/18 23:30,1.2,1.2,1.2,52.817,41.322,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2807,6/19/18 23:40,1.2,1.2,1.2,52.597,40.204,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2808,6/19/18 23:50,1.2,1.2,1.2,52.378,40.626,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2809,6/20/18 0:00,1.2,1.2,1.2,52.203,41.137,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2810,6/20/18 0:10,1.2,1.2,1.2,52.029,39.454,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2811,6/20/18 0:20,1.2,1.2,1.2,51.852,40.298,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.339
2812,6/20/18 0:30,1.2,1.2,1.2,51.633,39.454,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.339
2813,6/20/18 0:40,1.2,1.2,1.2,51.413,40.251,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.333
2814,6/20/18 0:50,1.2,1.2,1.2,51.237,37.513,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.333
2815,6/20/18 1:00,1.2,1.2,1.2,51.062,36.651,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.351
2816,6/20/18 1:10,1.2,1.2,1.2,50.886,38.842,1,-0.2039,0.6,0.6,0.6,0.2347,0.2763,4.333
2817,6/20/18 1:20,1.2,1.2,1.2,50.709,38.795,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.333
2818,6/20/18 1:30,1.2,1.2,1.2,50.576,37.274,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.333
2819,6/20/18 1:40,1.2,1.2,1.2,50.4,37.846,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.333
2820,6/20/18 1:50,1.2,1.2,1.2,50.223,38.557,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.333
2821,6/20/18 2:00,1.2,1.2,1.2,50.092,38.322,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.333
2822,6/20/18 2:10,1.2,1.2,1.2,49.914,36.795,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.333
2823,6/20/18 2:20,1.2,1.2,1.2,49.737,38.322,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.333
2824,6/20/18 2:30,1.2,1.2,1.2,49.604,39.031,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.333
2825,6/20/18 2:40,1.2,1.2,1.2,49.428,39.031,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.327
2826,6/20/18 2:50,1.2,1.2,1.2,49.294,38.179,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.321
2827,6/20/18 3:00,1.2,1.2,1.2,49.161,38.795,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.321
2828,6/20/18 3:10,1.2,1.2,1.2,49.028,37.609,1,-0.2039,0.6,0.6,0.6,0.2347,0.277,4.321
2829,6/20/18 3:20,1.2,1.2,1.2,48.85,38.037,1,-0.2039,0.6,0.6,0.6,0.2347,0.2766,4.321
2830,6/20/18 3:30,1.2,1.2,1.2,48.717,36.795,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2831,6/20/18 3:40,1.2,1.2,1.2,48.583,38.322,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2832,6/20/18 3:50,1.2,1.2,1.2,48.45,37.081,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2833,6/20/18 4:00,1.2,1.2,1.2,48.315,36.986,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2834,6/20/18 4:10,1.2,1.2,1.2,48.182,35.395,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2835,6/20/18 4:20,1.2,1.2,1.2,48.049,34.761,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2836,6/20/18 4:30,1.2,1.2,1.2,47.871,34.858,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2837,6/20/18 4:40,1.2,1.2,1.2,47.781,35.2,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2838,6/20/18 4:50,1.2,1.2,1.2,47.647,34.761,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2839,6/20/18 5:00,1.2,1.2,1.2,47.512,34.664,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2840,6/20/18 5:10,1.2,1.2,1.2,47.422,34.615,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2841,6/20/18 5:20,1.2,1.2,1.2,47.289,34.174,1,-0.2039,0.6,0.6,0.6,0.2351,0.277,4.321
2842,6/20/18 5:30,1.2,1.2,1.2,47.154,33.879,1,-0.2039,0.6,0.6,0.6,0.2351,0.2773,4.321
2843,6/20/18 5:40,1.2,8.7,1.2,47.064,33.584,1,-0.2039,3.1,0.6,0.6,0.2351,0.277,4.321
2844,6/20/18 5:50,1.2,18.7,1.2,46.931,34.075,1,-0.2039,5.6,0.6,0.6,0.2351,0.2773,4.321
2845,6/20/18 6:00,1.2,31.2,1.2,46.796,35.298,1,-0.2039,9.4,0.6,0.6,0.2351,0.2773,4.321
2846,6/20/18 6:10,1.2,51.2,1.2,46.706,36.217,1,-0.2039,21.9,0.6,1.9,0.2351,0.277,4.321
2847,6/20/18 6:20,6.2,263.7,8.7,46.571,43.99,1,-0.2039,168.1,19.4,26.9,0.2351,0.2773,4.339
2848,6/20/18 6:30,8.7,343.7,11.2,46.526,45.986,1,-0.2039,204.4,24.4,31.9,0.2351,0.2773,4.369
