Plot Title: 9735534_SM_USA_C1_ctrl,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700888, LBL: C1_L)","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700901, LBL: C1_L)","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700904, LBL: C1_L)","Temp, °F (LGR S/N: 9735534, SEN S/N: 9713846, LBL: C1)","Temp, °F (LGR S/N: 9735534, SEN S/N: 9721329, LBL: C1)","RH, % (LGR S/N: 9735534, SEN S/N: 9721329, LBL: C1)","Voltage, V (LGR S/N: 9735534, SEN S/N: 9725481)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734404, LBL: C1_L)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734406, LBL: C1_L)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734408, LBL: C1_L)","Water Content, m³/m³ (LGR S/N: 9735534, SEN S/N: 20152216, LBL: C1_R)","Water Content, m³/m³ (LGR S/N: 9735534, SEN S/N: 20152227, LBL: C1_L)","Batt, V (LGR S/N: 9735534)"
10895,8/15/18 4:00,1.2,1.2,1.2,53.078,42.847,1,-0.1886,0.6,0.6,0.6,0.1069,0.0822,4.303
10896,8/15/18 4:10,1.2,1.2,1.2,52.992,44.674,1,-0.1886,0.6,0.6,0.6,0.108,0.0829,4.303
10897,8/15/18 4:20,1.2,1.2,1.2,52.86,47.064,1,-0.1886,0.6,0.6,0.6,0.1075,0.0816,4.303
10898,8/15/18 4:30,1.2,1.2,1.2,52.772,46.886,1,-0.1886,0.6,0.6,0.6,0.1069,0.0829,4.303
10899,8/15/18 4:40,1.2,1.2,1.2,52.686,46.256,1,-0.1886,0.6,0.6,0.6,0.1075,0.081,4.297
10900,8/15/18 4:50,1.2,1.2,1.2,52.597,42.984,1,-0.1886,0.6,0.6,0.6,0.1069,0.081,4.297
10901,8/15/18 5:00,1.2,1.2,1.2,52.466,41.463,1,-0.1886,0.6,0.6,0.6,0.1069,0.081,4.303
10902,8/15/18 5:10,1.2,1.2,1.2,52.378,40.579,1,-0.1937,0.6,0.6,0.6,0.1069,0.081,4.297
10903,8/15/18 5:20,1.2,1.2,1.2,52.291,45.354,1,-0.1937,0.6,0.6,0.6,0.1075,0.0816,4.303
10904,8/15/18 5:30,1.2,1.2,1.2,52.203,44.173,1,-0.1886,0.6,0.6,0.6,0.108,0.0822,4.297
10905,8/15/18 5:40,1.2,1.2,1.2,52.115,43.945,1,-0.1886,0.6,0.6,0.6,0.1069,0.081,4.303
10906,8/15/18 5:50,1.2,1.2,1.2,52.029,44.946,1,-0.1886,0.6,0.6,0.6,0.1064,0.0803,4.297
10907,8/15/18 6:00,1.2,1.2,1.2,51.94,46.436,1,-0.1937,0.6,0.6,0.6,0.1064,0.0803,4.297
10908,8/15/18 6:10,1.2,1.2,1.2,51.852,46.751,1,-0.1937,0.6,0.6,0.6,0.1064,0.0803,4.297
10909,8/15/18 6:20,1.2,1.2,6.2,51.764,47.691,1,-0.1937,0.6,3.1,0.6,0.1064,0.0803,4.297
10910,8/15/18 6:30,1.2,1.2,21.2,51.678,47.959,1,-0.1886,0.6,9.4,0.6,0.1069,0.0803,4.297
10911,8/15/18 6:40,1.2,1.2,41.2,51.589,48.938,1,-0.1937,0.6,15.6,0.6,0.1075,0.081,4.303
10912,8/15/18 6:50,1.2,3.7,91.2,51.544,48.85,1,-0.1886,8.1,65.6,9.4,0.1064,0.0803,4.321
10913,8/15/18 7:00,6.2,6.2,153.7,51.458,50.092,1,-0.1937,13.1,106.9,14.4,0.1075,0.081,4.351
10914,8/15/18 7:10,6.2,6.2,203.7,51.413,50.311,1,-0.1937,15.6,130.6,18.1,0.1064,0.0803,4.393
10915,8/15/18 7:20,11.2,8.7,291.2,51.37,51.678,1,-0.1886,21.9,179.4,24.4,0.1075,0.0816,4.363
10916,8/15/18 7:30,13.7,11.2,368.7,51.325,52.947,1,-0.1886,25.6,218.1,29.4,0.1069,0.081,4.538
10917,8/15/18 7:40,16.2,13.7,436.2,51.282,54.169,1,-0.1937,29.4,251.9,33.1,0.108,0.0803,4.375
10918,8/15/18 7:50,18.7,16.2,511.2,51.237,56.208,1,-0.1886,34.4,290.6,38.1,0.1069,0.081,4.363
10919,8/15/18 8:00,21.2,21.2,591.2,51.193,57.506,1,-0.1886,39.4,330.6,41.9,0.1069,0.0797,4.387
10920,8/15/18 8:10,26.2,23.7,681.2,51.193,59.401,1,-0.1886,44.4,374.4,46.9,0.1075,0.0803,4.381
10921,8/15/18 8:20,28.7,28.7,761.2,51.193,60.861,1,-0.1886,48.1,411.9,50.6,0.1064,0.0797,4.357
10922,8/15/18 8:30,31.2,31.2,843.7,51.193,60.861,1,-0.1886,53.1,453.1,54.4,0.1069,0.0803,4.381
10923,8/15/18 8:40,23.7,23.7,621.2,51.237,62.233,1,-0.1937,36.9,319.4,36.9,0.108,0.081,4.363
10924,8/15/18 8:50,46.2,48.7,1258.7,51.282,57.247,1,-0.1886,81.9,705.6,83.1,0.1075,0.081,4.351
10925,8/15/18 9:00,21.2,21.2,596.2,51.325,61.547,1,-0.1886,31.9,295.6,31.9,0.108,0.0816,4.363
10926,8/15/18 9:10,43.7,43.7,1173.7,51.37,64.503,1,-0.1886,71.9,630.6,70.6,0.1075,0.0816,4.538
10927,8/15/18 9:20,43.7,46.2,1233.7,51.413,63.648,1,-0.1886,74.4,650.6,73.1,0.1085,0.0816,4.357
10928,8/15/18 9:30,23.7,23.7,656.2,51.501,62.406,1,-0.1886,34.4,313.1,33.1,0.1085,0.0816,4.363
10929,8/15/18 9:40,48.7,53.7,1351.2,51.544,61.59,1,-0.1886,81.9,714.4,79.4,0.1085,0.0816,4.351
10930,8/15/18 9:50,28.7,31.2,806.2,51.678,66.13,1,-0.1886,44.4,398.1,44.4,0.1091,0.0816,4.538
