"Plot Title: 20290164_SM_UM_A2_ctrl"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20290164, SEN S/N: 9719170, LBL: A2_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152228, LBL: A2_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152229, LBL: A2_Rshrub)"
1726,08/21/19 08:00:01 AM,50.268,0.0474,0.0752
1727,08/21/19 09:00:01 AM,50.400,0.0490,0.0762
1728,08/21/19 10:00:01 AM,51.105,0.0501,0.0775
1729,08/21/19 11:00:01 AM,52.509,0.0509,0.0787
1730,08/21/19 12:00:01 PM,54.604,0.0517,0.0803
1731,08/21/19 01:00:01 PM,56.858,0.0521,0.0816
1732,08/21/19 02:00:01 PM,58.669,0.0528,0.0816
1733,08/21/19 03:00:01 PM,60.089,0.0517,0.0822
1734,08/21/19 04:00:01 PM,61.162,0.0528,0.0816
1735,08/21/19 05:00:01 PM,61.848,0.0521,0.0816
1736,08/21/19 06:00:01 PM,62.148,0.0521,0.0797
1737,08/21/19 07:00:01 PM,61.891,0.0509,0.0797
1738,08/21/19 08:00:01 PM,61.290,0.0501,0.0794
1739,08/21/19 09:00:01 PM,60.390,0.0501,0.0781
1740,08/21/19 10:00:01 PM,59.358,0.0494,0.0768
1741,08/21/19 11:00:01 PM,58.282,0.0482,0.0758
1742,08/22/19 12:00:01 AM,57.247,0.0474,0.0752
1743,08/22/19 01:00:01 AM,56.208,0.0474,0.0745
1744,08/22/19 02:00:01 AM,55.168,0.0474,0.0745
1745,08/22/19 03:00:01 AM,54.255,0.0470,0.0738
1746,08/22/19 04:00:01 AM,53.427,0.0462,0.0738
1747,08/22/19 05:00:01 AM,52.641,0.0462,0.0732
1748,08/22/19 06:00:01 AM,51.940,0.0462,0.0732
1749,08/22/19 07:00:01 AM,51.282,0.0454,0.0732
1750,08/22/19 08:00:01 AM,50.752,0.0462,0.0732
1751,08/22/19 09:00:01 AM,50.752,0.0470,0.0745
1752,08/22/19 10:00:01 AM,51.370,0.0490,0.0762
1753,08/22/19 11:00:01 AM,52.641,0.0490,0.0768
1754,08/22/19 12:00:01 PM,54.561,0.0494,0.0787
1755,08/22/19 01:00:01 PM,56.383,0.0509,0.0797
1756,08/22/19 02:00:01 PM,57.850,0.0509,0.0794
1757,08/22/19 03:00:01 PM,58.842,0.0509,0.0794
1758,08/22/19 04:00:01 PM,59.572,0.0501,0.0787
1759,08/22/19 05:00:01 PM,59.572,0.0494,0.0781
1760,08/22/19 06:00:01 PM,59.185,0.0494,0.0775
1761,08/22/19 07:00:01 PM,58.669,0.0494,0.0762
1762,08/22/19 08:00:01 PM,58.066,0.0490,0.0758
1763,08/22/19 09:00:01 PM,57.376,0.0482,0.0752
1764,08/22/19 10:00:01 PM,56.556,0.0474,0.0745
1765,08/22/19 11:00:01 PM,55.690,0.0474,0.0745
1766,08/23/19 12:00:01 AM,54.820,0.0470,0.0738
1767,08/23/19 01:00:01 AM,54.037,0.0462,0.0732
1768,08/23/19 02:00:01 AM,53.341,0.0454,0.0732
1769,08/23/19 03:00:01 AM,52.729,0.0470,0.0732
1770,08/23/19 04:00:01 AM,52.072,0.0454,0.0725
1771,08/23/19 05:00:01 AM,51.501,0.0454,0.0725
1772,08/23/19 06:00:01 AM,50.974,0.0454,0.0725
1773,08/23/19 07:00:01 AM,50.488,0.0446,0.0722
1774,08/23/19 08:00:01 AM,50.180,0.0454,0.0725
1775,08/23/19 09:00:01 AM,50.180,0.0454,0.0725
1776,08/23/19 10:00:01 AM,50.664,0.0470,0.0745
1777,08/23/19 11:00:01 AM,51.809,0.0474,0.0758
1778,08/23/19 12:00:01 PM,53.253,0.0482,0.0768
1779,08/23/19 01:00:01 PM,53.994,0.0474,0.0752
1780,08/23/19 02:00:01 PM,54.820,0.0490,0.0762
1781,08/23/19 03:00:01 PM,56.295,0.0494,0.0768
1782,08/23/19 04:00:01 PM,57.722,0.0490,0.0775
1783,08/23/19 05:00:01 PM,58.712,0.0494,0.0775
1784,08/23/19 06:00:01 PM,59.099,0.0474,0.0762
1785,08/23/19 07:00:01 PM,58.971,0.0490,0.0768
1786,08/23/19 08:00:01 PM,58.368,0.0482,0.0752
1787,08/23/19 09:00:01 PM,57.463,0.0470,0.0745
1788,08/23/19 10:00:01 PM,56.469,0.0462,0.0738
1789,08/23/19 11:00:01 PM,55.472,0.0462,0.0732
1790,08/24/19 12:00:01 AM,54.516,0.0454,0.0732
1791,08/24/19 01:00:01 AM,53.559,0.0454,0.0725
1792,08/24/19 02:00:01 AM,52.686,0.0442,0.0715
1793,08/24/19 03:00:01 AM,51.895,0.0442,0.0715
1794,08/24/19 04:00:01 AM,51.193,0.0442,0.0708
1795,08/24/19 05:00:01 AM,50.488,0.0434,0.0708
1796,08/24/19 06:00:01 AM,49.825,0.0425,0.0702
1797,08/24/19 07:00:01 AM,49.249,0.0425,0.0708
1798,08/24/19 08:00:01 AM,48.762,0.0434,0.0702
1799,08/24/19 09:00:01 AM,48.938,0.0454,0.0725
1800,08/24/19 10:00:01 AM,49.561,0.0454,0.0738
1801,08/24/19 11:00:01 AM,50.797,0.0470,0.0752
1802,08/24/19 12:00:01 PM,52.641,0.0474,0.0768
1803,08/24/19 01:00:01 PM,54.777,0.0482,0.0775
1804,08/24/19 02:00:01 PM,56.944,0.0490,0.0781
1805,08/24/19 03:00:01 PM,58.626,0.0536,0.0787
1806,08/24/19 04:00:01 PM,59.873,0.0490,0.0787
1807,08/24/19 05:00:01 PM,60.775,0.0494,0.0794
1808,08/24/19 06:00:01 PM,61.075,0.0482,0.0781
1809,08/24/19 07:00:01 PM,60.861,0.0474,0.0775
1810,08/24/19 08:00:01 PM,60.260,0.0470,0.0768
1811,08/24/19 09:00:01 PM,59.272,0.0462,0.0762
1812,08/24/19 10:00:01 PM,58.195,0.0454,0.0745
1813,08/24/19 11:00:01 PM,57.160,0.0446,0.0732
1814,08/25/19 12:00:01 AM,56.122,0.0442,0.0725
1815,08/25/19 01:00:01 AM,55.168,0.0442,0.0722
1816,08/25/19 02:00:01 AM,54.255,0.0434,0.0715
1817,08/25/19 03:00:01 AM,53.472,0.0434,0.0715
1818,08/25/19 04:00:01 AM,52.729,0.0425,0.0708
1819,08/25/19 05:00:01 AM,52.072,0.0425,0.0708
1820,08/25/19 06:00:01 AM,51.413,0.0425,0.0708
1821,08/25/19 07:00:01 AM,50.841,0.0425,0.0702
1822,08/25/19 08:00:01 AM,50.356,0.0425,0.0702
1823,08/25/19 09:00:01 AM,50.400,0.0442,0.0715
1824,08/25/19 10:00:01 AM,51.105,0.0454,0.0732
1825,08/25/19 11:00:01 AM,52.335,0.0462,0.0752
1826,08/25/19 12:00:01 PM,53.994,0.0470,0.0762
1827,08/25/19 01:00:01 PM,56.079,0.0454,0.0781
1828,08/25/19 02:00:01 PM,58.239,0.0482,0.0781
1829,08/25/19 03:00:01 PM,60.046,0.0494,0.0775
1830,08/25/19 04:00:01 PM,61.162,0.0482,0.0781
1831,08/25/19 05:00:01 PM,61.934,0.0490,0.0775
1832,08/25/19 06:00:01 PM,62.191,0.0482,0.0781
1833,08/25/19 07:00:01 PM,61.891,0.0474,0.0762
1834,08/25/19 08:00:01 PM,61.248,0.0462,0.0758
1835,08/25/19 09:00:01 PM,60.390,0.0454,0.0738
1836,08/25/19 10:00:01 PM,59.401,0.0454,0.0725
1837,08/25/19 11:00:01 PM,58.455,0.0442,0.0725
1838,08/26/19 12:00:01 AM,57.679,0.0442,0.0722
1839,08/26/19 01:00:01 AM,56.815,0.0434,0.0715
1840,08/26/19 02:00:01 AM,55.992,0.0425,0.0715
1841,08/26/19 03:00:01 AM,55.168,0.0425,0.0702
1842,08/26/19 04:00:01 AM,54.648,0.0425,0.0702
1843,08/26/19 05:00:01 AM,53.994,0.0425,0.0695
1844,08/26/19 06:00:01 AM,53.341,0.0425,0.0702
1845,08/26/19 07:00:01 AM,52.641,0.0421,0.0695
1846,08/26/19 08:00:01 AM,52.115,0.0421,0.0691
1847,08/26/19 09:00:01 AM,52.115,0.0434,0.0708
1848,08/26/19 10:00:01 AM,52.641,0.0446,0.0725
1849,08/26/19 11:00:01 AM,53.733,0.0454,0.0752
1850,08/26/19 12:00:01 PM,55.256,0.0470,0.0762
1851,08/26/19 01:00:01 PM,57.074,0.0470,0.0775
1852,08/26/19 02:00:01 PM,58.971,0.0470,0.0775
1853,08/26/19 03:00:01 PM,60.647,0.0482,0.0775
1854,08/26/19 04:00:01 PM,61.934,0.0474,0.0775
1855,08/26/19 05:00:01 PM,62.748,0.0474,0.0775
1856,08/26/19 06:00:01 PM,63.005,0.0470,0.0758
1857,08/26/19 07:00:01 PM,62.577,0.0470,0.0752
1858,08/26/19 08:00:01 PM,61.677,0.0446,0.0745
1859,08/26/19 09:00:01 PM,60.517,0.0446,0.0725
1860,08/26/19 10:00:01 PM,59.229,0.0434,0.0722
1861,08/26/19 11:00:01 PM,57.979,0.0425,0.0708
1862,08/27/19 12:00:01 AM,56.815,0.0421,0.0695
1863,08/27/19 01:00:01 AM,55.733,0.0421,0.0695
1864,08/27/19 02:00:01 AM,54.691,0.0413,0.0691
1865,08/27/19 03:00:01 AM,53.733,0.0405,0.0691
1866,08/27/19 04:00:01 AM,52.860,0.0405,0.0684
1867,08/27/19 05:00:01 AM,52.029,0.0401,0.0684
1868,08/27/19 06:00:01 AM,51.237,0.0392,0.0671
1869,08/27/19 07:00:01 AM,50.488,0.0392,0.0664
1870,08/27/19 08:00:01 AM,49.825,0.0392,0.0664
1871,08/27/19 09:00:01 AM,49.737,0.0405,0.0684
1872,08/27/19 10:00:01 AM,50.311,0.0425,0.0695
1873,08/27/19 11:00:01 AM,51.633,0.0434,0.0708
1874,08/27/19 12:00:01 PM,53.298,0.0442,0.0725
1875,08/27/19 01:00:01 PM,55.299,0.0454,0.0745
1876,08/27/19 02:00:01 PM,57.247,0.0454,0.0752
1877,08/27/19 03:00:01 PM,59.014,0.0470,0.0752
1878,08/27/19 04:00:01 PM,60.390,0.0470,0.0758
1879,08/27/19 05:00:01 PM,61.333,0.0470,0.0762
1880,08/27/19 06:00:01 PM,61.633,0.0474,0.0745
1881,08/27/19 07:00:01 PM,61.333,0.0446,0.0732
1882,08/27/19 08:00:01 PM,60.517,0.0434,0.0722
1883,08/27/19 09:00:01 PM,59.445,0.0425,0.0708
1884,08/27/19 10:00:01 PM,58.195,0.0421,0.0702
1885,08/27/19 11:00:01 PM,56.988,0.0413,0.0691
1886,08/28/19 12:00:01 AM,55.776,0.0413,0.0691
1887,08/28/19 01:00:01 AM,54.691,0.0405,0.0684
1888,08/28/19 02:00:01 AM,53.602,0.0401,0.0678
1889,08/28/19 03:00:01 AM,52.641,0.0392,0.0678
1890,08/28/19 04:00:01 AM,51.678,0.0384,0.0671
1891,08/28/19 05:00:01 AM,50.797,0.0375,0.0653
1892,08/28/19 06:00:01 AM,49.959,0.0371,0.0646
1893,08/28/19 07:00:01 AM,49.204,0.0371,0.0646
1894,08/28/19 08:00:01 AM,48.583,0.0363,0.0639
1895,08/28/19 09:00:01 AM,48.493,0.0384,0.0660
1896,08/28/19 10:00:01 AM,49.116,0.0405,0.0671
1897,08/28/19 11:00:01 AM,50.664,0.0421,0.0691
1898,08/28/19 12:00:01 PM,52.686,0.0434,0.0715
1899,08/28/19 01:00:01 PM,54.909,0.0434,0.0732
1900,08/28/19 02:00:01 PM,56.988,0.0442,0.0732
1901,08/28/19 03:00:01 PM,58.842,0.0454,0.0732
1902,08/28/19 04:00:01 PM,60.260,0.0454,0.0745
1903,08/28/19 05:00:01 PM,61.205,0.0454,0.0738
1904,08/28/19 06:00:01 PM,61.590,0.0446,0.0745
1905,08/28/19 07:00:01 PM,61.248,0.0442,0.0725
1906,08/28/19 08:00:01 PM,60.433,0.0434,0.0702
1907,08/28/19 09:00:01 PM,59.272,0.0413,0.0684
1908,08/28/19 10:00:01 PM,57.979,0.0421,0.0691
1909,08/28/19 11:00:01 PM,56.728,0.0401,0.0664
1910,08/29/19 12:00:01 AM,55.515,0.0401,0.0664
1911,08/29/19 01:00:01 AM,54.387,0.0384,0.0660
1912,08/29/19 02:00:01 AM,53.341,0.0384,0.0653
1913,08/29/19 03:00:01 AM,52.378,0.0375,0.0646
1914,08/29/19 04:00:01 AM,51.501,0.0375,0.0646
1915,08/29/19 05:00:01 AM,50.664,0.0375,0.0639
1916,08/29/19 06:00:01 AM,49.825,0.0371,0.0632
1917,08/29/19 07:00:01 AM,49.116,0.0371,0.0632
1918,08/29/19 08:00:01 AM,48.583,0.0363,0.0632
1919,08/29/19 09:00:01 AM,48.583,0.0392,0.0646
1920,08/29/19 10:00:01 AM,49.383,0.0401,0.0664
1921,08/29/19 11:00:01 AM,50.886,0.0421,0.0684
1922,08/29/19 12:00:01 PM,52.686,0.0425,0.0695
1923,08/29/19 01:00:01 PM,54.343,0.0434,0.0702
1924,08/29/19 02:00:01 PM,55.690,0.0434,0.0702
1925,08/29/19 03:00:01 PM,56.728,0.0442,0.0708
1926,08/29/19 04:00:01 PM,57.506,0.0442,0.0702
1927,08/29/19 05:00:01 PM,58.066,0.0442,0.0715
1928,08/29/19 06:00:01 PM,58.411,0.0434,0.0695
1929,08/29/19 07:00:01 PM,58.368,0.0421,0.0691
1930,08/29/19 08:00:01 PM,57.979,0.0413,0.0684
1931,08/29/19 09:00:01 PM,57.420,0.0413,0.0671
1932,08/29/19 10:00:01 PM,56.728,0.0405,0.0664
1933,08/29/19 11:00:01 PM,55.949,0.0405,0.0660
1934,08/30/19 12:00:01 AM,55.256,0.0401,0.0660
1935,08/30/19 01:00:01 AM,54.516,0.0392,0.0653
1936,08/30/19 02:00:01 AM,53.733,0.0392,0.0646
1937,08/30/19 03:00:01 AM,52.947,0.0392,0.0660
1938,08/30/19 04:00:01 AM,52.115,0.0384,0.0646
1939,08/30/19 05:00:01 AM,51.370,0.0375,0.0639
1940,08/30/19 06:00:01 AM,50.664,0.0384,0.0639
1941,08/30/19 07:00:01 AM,50.002,0.0375,0.0646
1942,08/30/19 08:00:01 AM,49.471,0.0375,0.0646
1943,08/30/19 09:00:01 AM,49.561,0.0401,0.0653
1944,08/30/19 10:00:01 AM,50.311,0.0405,0.0671
1945,08/30/19 11:00:01 AM,51.589,0.0421,0.0695
1946,08/30/19 12:00:01 PM,53.078,0.0425,0.0708
1947,08/30/19 01:00:01 PM,54.430,0.0434,0.0708
1948,08/30/19 02:00:01 PM,55.863,0.0442,0.0715
1949,08/30/19 03:00:01 PM,57.204,0.0434,0.0722
1950,08/30/19 04:00:01 PM,58.498,0.0442,0.0722
1951,08/30/19 05:00:01 PM,59.142,0.0442,0.0715
1952,08/30/19 06:00:01 PM,59.616,0.0442,0.0708
1953,08/30/19 07:00:01 PM,59.486,0.0434,0.0695
1954,08/30/19 08:00:01 PM,58.971,0.0413,0.0684
1955,08/30/19 09:00:01 PM,58.109,0.0413,0.0678
1956,08/30/19 10:00:01 PM,57.204,0.0405,0.0671
1957,08/30/19 11:00:01 PM,56.208,0.0405,0.0664
1958,08/31/19 12:00:01 AM,55.256,0.0401,0.0660
1959,08/31/19 01:00:01 AM,54.343,0.0392,0.0664
1960,08/31/19 02:00:01 AM,53.472,0.0392,0.0660
1961,08/31/19 03:00:01 AM,52.641,0.0392,0.0653
1962,08/31/19 04:00:01 AM,51.852,0.0384,0.0646
1963,08/31/19 05:00:01 AM,51.148,0.0384,0.0646
1964,08/31/19 06:00:01 AM,50.488,0.0384,0.0646
1965,08/31/19 07:00:01 AM,49.914,0.0375,0.0646
1966,08/31/19 08:00:01 AM,49.428,0.0375,0.0646
1967,08/31/19 09:00:01 AM,49.428,0.0392,0.0653
1968,08/31/19 10:00:01 AM,50.180,0.0405,0.0671
1969,08/31/19 11:00:01 AM,51.809,0.0413,0.0691
1970,08/31/19 12:00:01 PM,53.951,0.0425,0.0702
1971,08/31/19 01:00:01 PM,55.863,0.0434,0.0702
1972,08/31/19 02:00:01 PM,57.893,0.0442,0.0722
1973,08/31/19 03:00:01 PM,59.745,0.0446,0.0722
1974,08/31/19 04:00:01 PM,60.991,0.0446,0.0722
1975,08/31/19 05:00:01 PM,61.677,0.0446,0.0725
1976,08/31/19 06:00:01 PM,61.977,0.0446,0.0715
1977,08/31/19 07:00:01 PM,61.633,0.0425,0.0702
1978,08/31/19 08:00:01 PM,60.818,0.0413,0.0684
1979,08/31/19 09:00:01 PM,59.702,0.0405,0.0678
1980,08/31/19 10:00:01 PM,58.541,0.0401,0.0664
1981,08/31/19 11:00:01 PM,57.420,0.0392,0.0660
1982,09/01/19 12:00:01 AM,56.295,0.0392,0.0664
1983,09/01/19 01:00:01 AM,55.342,0.0384,0.0660
1984,09/01/19 02:00:01 AM,54.387,0.0384,0.0653
1985,09/01/19 03:00:01 AM,53.515,0.0375,0.0646
1986,09/01/19 04:00:01 AM,52.729,0.0375,0.0639
1987,09/01/19 05:00:01 AM,52.029,0.0371,0.0639
1988,09/01/19 06:00:01 AM,51.325,0.0363,0.0632
1989,09/01/19 07:00:01 AM,50.752,0.0363,0.0632
1990,09/01/19 08:00:01 AM,50.488,0.0371,0.0632
1991,09/01/19 09:00:01 AM,50.709,0.0375,0.0639
1992,09/01/19 10:00:01 AM,51.501,0.0392,0.0660
1993,09/01/19 11:00:01 AM,52.860,0.0405,0.0678
1994,09/01/19 12:00:01 PM,54.604,0.0421,0.0691
1995,09/01/19 01:00:01 PM,56.772,0.0434,0.0695
1996,09/01/19 02:00:01 PM,58.368,0.0421,0.0708
1997,09/01/19 03:00:01 PM,59.616,0.0425,0.0708
1998,09/01/19 04:00:01 PM,60.733,0.0434,0.0722
1999,09/01/19 05:00:01 PM,61.590,0.0434,0.0715
2000,09/01/19 06:00:01 PM,61.977,0.0434,0.0708
2001,09/01/19 07:00:01 PM,61.590,0.0425,0.0691
2002,09/01/19 08:00:01 PM,60.775,0.0405,0.0678
2003,09/01/19 09:00:01 PM,59.659,0.0405,0.0678
2004,09/01/19 10:00:01 PM,58.498,0.0392,0.0671
2005,09/01/19 11:00:01 PM,57.333,0.0384,0.0660
2006,09/02/19 12:00:01 AM,56.295,0.0384,0.0653
2007,09/02/19 01:00:01 AM,55.256,0.0384,0.0646
2008,09/02/19 02:00:01 AM,54.300,0.0375,0.0639
2009,09/02/19 03:00:01 AM,53.427,0.0371,0.0632
2010,09/02/19 04:00:01 AM,52.597,0.0363,0.0628
2011,09/02/19 05:00:01 AM,51.809,0.0363,0.0628
2012,09/02/19 06:00:01 AM,51.062,0.0363,0.0628
2013,09/02/19 07:00:01 AM,50.400,0.0354,0.0628
2014,09/02/19 08:00:01 AM,49.870,0.0363,0.0628
2015,09/02/19 09:00:01 AM,49.825,0.0371,0.0632
2016,09/02/19 10:00:01 AM,50.533,0.0384,0.0653
2017,09/02/19 11:00:01 AM,52.029,0.0401,0.0678
2018,09/02/19 12:00:01 PM,54.082,0.0413,0.0691
2019,09/02/19 01:00:01 PM,56.340,0.0425,0.0702
2020,09/02/19 02:00:01 PM,58.411,0.0425,0.0708
2021,09/02/19 03:00:01 PM,60.303,0.0425,0.0715
2022,09/02/19 04:00:01 PM,61.761,0.0434,0.0722
2023,09/02/19 05:00:01 PM,62.834,0.0442,0.0715
2024,09/02/19 06:00:01 PM,63.219,0.0421,0.0715
2025,09/02/19 07:00:01 PM,62.875,0.0434,0.0695
2026,09/02/19 08:00:01 PM,61.934,0.0405,0.0684
2027,09/02/19 09:00:01 PM,60.733,0.0401,0.0664
2028,09/02/19 10:00:01 PM,59.486,0.0392,0.0660
2029,09/02/19 11:00:01 PM,58.239,0.0392,0.0653
2030,09/03/19 12:00:01 AM,57.074,0.0384,0.0646
2031,09/03/19 01:00:01 AM,56.035,0.0375,0.0639
2032,09/03/19 02:00:01 AM,54.995,0.0371,0.0632
2033,09/03/19 03:00:01 AM,54.082,0.0363,0.0628
2034,09/03/19 04:00:01 AM,53.209,0.0363,0.0621
2035,09/03/19 05:00:01 AM,52.466,0.0354,0.0621
2036,09/03/19 06:00:01 AM,51.764,0.0354,0.0621
2037,09/03/19 07:00:01 AM,51.062,0.0354,0.0614
2038,09/03/19 08:00:01 AM,50.488,0.0354,0.0614
2039,09/03/19 09:00:01 AM,50.488,0.0371,0.0621
2040,09/03/19 10:00:01 AM,51.105,0.0384,0.0646
2041,09/03/19 11:00:01 AM,52.554,0.0401,0.0678
2042,09/03/19 12:00:01 PM,54.561,0.0405,0.0691
2043,09/03/19 01:00:01 PM,56.988,0.0413,0.0702
2044,09/03/19 02:00:01 PM,59.185,0.0425,0.0708
2045,09/03/19 03:00:01 PM,60.904,0.0425,0.0702
2046,09/03/19 04:00:01 PM,61.720,0.0421,0.0702
2047,09/03/19 05:00:01 PM,62.062,0.0421,0.0702
2048,09/03/19 06:00:01 PM,62.062,0.0413,0.0691
2049,09/03/19 07:00:01 PM,61.677,0.0413,0.0684
2050,09/03/19 08:00:01 PM,61.075,0.0421,0.0684
2051,09/03/19 09:00:01 PM,60.390,0.0392,0.0671
2052,09/03/19 10:00:01 PM,59.616,0.0392,0.0660
2053,09/03/19 11:00:01 PM,58.842,0.0392,0.0653
2054,09/04/19 12:00:01 AM,58.109,0.0384,0.0639
2055,09/04/19 01:00:01 AM,57.463,0.0384,0.0639
2056,09/04/19 02:00:01 AM,56.815,0.0375,0.0632
2057,09/04/19 03:00:01 AM,56.208,0.0375,0.0628
2058,09/04/19 04:00:01 AM,55.690,0.0375,0.0632
2059,09/04/19 05:00:01 AM,55.342,0.0371,0.0632
2060,09/04/19 06:00:01 AM,54.909,0.0371,0.0628
2061,09/04/19 07:00:01 AM,54.516,0.0371,0.0628
2062,09/04/19 08:00:01 AM,54.212,0.0371,0.0628
2063,09/04/19 09:00:01 AM,54.212,0.0375,0.0628
2064,09/04/19 10:00:01 AM,54.604,0.0384,0.0632
2065,09/04/19 11:00:01 AM,55.690,0.0401,0.0653
2066,09/04/19 12:00:01 PM,57.074,0.0405,0.0678
2067,09/04/19 01:00:01 PM,58.541,0.0421,0.0684
2068,09/04/19 02:00:01 PM,59.616,0.0421,0.0684
2069,09/04/19 03:00:01 PM,60.647,0.0425,0.0684
2070,09/04/19 04:00:01 PM,61.162,0.0413,0.0691
2071,09/04/19 05:00:01 PM,61.333,0.0413,0.0678
2072,09/04/19 06:00:01 PM,61.290,0.0413,0.0678
2073,09/04/19 07:00:01 PM,60.818,0.0405,0.0664
2074,09/04/19 08:00:01 PM,60.046,0.0392,0.0653
2075,09/04/19 09:00:01 PM,59.056,0.0384,0.0646
2076,09/04/19 10:00:01 PM,58.066,0.0384,0.0639
2077,09/04/19 11:00:01 PM,57.333,0.0375,0.0639
2078,09/05/19 12:00:01 AM,56.642,0.0375,0.0632
2079,09/05/19 01:00:01 AM,56.079,0.0371,0.0628
2080,09/05/19 02:00:01 AM,55.515,0.0371,0.0628
2081,09/05/19 03:00:01 AM,54.995,0.0371,0.0628
2082,09/05/19 04:00:01 AM,54.561,0.0363,0.0628
2083,09/05/19 05:00:01 AM,54.212,0.0363,0.0621
2084,09/05/19 06:00:01 AM,53.776,0.0354,0.0621
2085,09/05/19 07:00:01 AM,53.253,0.0354,0.0614
2086,09/05/19 08:00:01 AM,52.729,0.0354,0.0614
2087,09/05/19 09:00:01 AM,52.641,0.0363,0.0621
2088,09/05/19 10:00:01 AM,53.166,0.0384,0.0653
2089,09/05/19 11:00:01 AM,54.430,0.0392,0.0664
2090,09/05/19 12:00:01 PM,56.383,0.0413,0.0684
2091,09/05/19 01:00:01 PM,58.368,0.0405,0.0691
2092,09/05/19 02:00:01 PM,59.401,0.0413,0.0691
2093,09/05/19 03:00:01 PM,59.014,0.0621,0.0639
2094,09/05/19 04:00:01 PM,58.798,0.0660,0.0632
2095,09/05/19 05:00:01 PM,58.755,0.0678,0.0639
2096,09/05/19 06:00:01 PM,58.712,0.0691,0.0639
2097,09/05/19 07:00:01 PM,58.712,0.0695,0.0632
2098,09/05/19 08:00:01 PM,58.368,0.0702,0.0632
2099,09/05/19 09:00:01 PM,57.807,0.0695,0.0628
2100,09/05/19 10:00:01 PM,57.117,0.0695,0.0621
2101,09/05/19 11:00:01 PM,56.295,0.0695,0.0621
2102,09/06/19 12:00:01 AM,55.558,0.0691,0.0614
2103,09/06/19 01:00:01 AM,54.820,0.0691,0.0614
2104,09/06/19 02:00:01 AM,53.994,0.0684,0.0607
2105,09/06/19 03:00:01 AM,53.166,0.0691,0.0607
2106,09/06/19 04:00:01 AM,52.509,0.0684,0.0607
2107,09/06/19 05:00:01 AM,51.852,0.0678,0.0599
2108,09/06/19 06:00:01 AM,51.193,0.0678,0.0607
2109,09/06/19 07:00:01 AM,50.576,0.0678,0.0599
2110,09/06/19 08:00:01 AM,50.092,0.0678,0.0599
2111,09/06/19 09:00:01 AM,49.959,0.0678,0.0607
2112,09/06/19 10:00:01 AM,50.621,0.0684,0.0628
2113,09/06/19 11:00:01 AM,52.115,0.0678,0.0653
2114,09/06/19 12:00:01 PM,54.343,0.0678,0.0671
2115,09/06/19 01:00:01 PM,56.815,0.0671,0.0684
2116,09/06/19 02:00:01 PM,58.498,0.0691,0.0664
2117,09/06/19 03:00:01 PM,59.358,0.0684,0.0671
2118,09/06/19 04:00:01 PM,59.830,0.0691,0.0664
2119,09/06/19 05:00:01 PM,59.916,0.0678,0.0660
2120,09/06/19 06:00:01 PM,59.916,0.0678,0.0660
2121,09/06/19 07:00:01 PM,59.659,0.0684,0.0660
2122,09/06/19 08:00:01 PM,59.014,0.0678,0.0653
2123,09/06/19 09:00:01 PM,58.195,0.0664,0.0653
2124,09/06/19 10:00:01 PM,57.247,0.0664,0.0639
2125,09/06/19 11:00:01 PM,56.383,0.0660,0.0639
2126,09/07/19 12:00:01 AM,55.690,0.0639,0.0632
2127,09/07/19 01:00:01 AM,55.038,0.0632,0.0632
2128,09/07/19 02:00:01 AM,54.430,0.0660,0.0639
2129,09/07/19 03:00:01 AM,53.865,0.0653,0.0632
2130,09/07/19 04:00:01 AM,53.427,0.0660,0.0628
2131,09/07/19 05:00:01 AM,52.903,0.0660,0.0628
2132,09/07/19 06:00:01 AM,52.291,0.0653,0.0621
2133,09/07/19 07:00:01 AM,51.633,0.0653,0.0621
2134,09/07/19 08:00:01 AM,51.105,0.0653,0.0621
2135,09/07/19 09:00:01 AM,50.974,0.0660,0.0632
2136,09/07/19 10:00:01 AM,51.370,0.0660,0.0653
2137,09/07/19 11:00:01 AM,52.554,0.0660,0.0671
2138,09/07/19 12:00:01 PM,54.255,0.0664,0.0691
2139,09/07/19 01:00:01 PM,56.340,0.0664,0.0722
2140,09/07/19 02:00:01 PM,58.455,0.0646,0.0725
2141,09/07/19 03:00:01 PM,60.132,0.0653,0.0745
2142,09/07/19 04:00:01 PM,61.376,0.0653,0.0745
2143,09/07/19 05:00:01 PM,61.977,0.0660,0.0745
2144,09/07/19 06:00:01 PM,61.677,0.0646,0.0738
2145,09/07/19 07:00:01 PM,61.032,0.0646,0.0725
2146,09/07/19 08:00:01 PM,60.089,0.0632,0.0715
2147,09/07/19 09:00:01 PM,58.885,0.0628,0.0702
2148,09/07/19 10:00:01 PM,57.679,0.0621,0.0695
2149,09/07/19 11:00:01 PM,56.469,0.0621,0.0691
2150,09/08/19 12:00:01 AM,55.386,0.0614,0.0684
2151,09/08/19 01:00:01 AM,54.387,0.0614,0.0678
2152,09/08/19 02:00:01 AM,53.384,0.0607,0.0671
2153,09/08/19 03:00:01 AM,52.466,0.0607,0.0671
2154,09/08/19 04:00:01 AM,51.678,0.0599,0.0664
2155,09/08/19 05:00:01 AM,50.886,0.0599,0.0671
2156,09/08/19 06:00:01 AM,50.180,0.0599,0.0664
