"Plot Title: 20290165_SM_UM_C2_ctrl"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20145933, LBL: UM_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20152221, LBL: UM_Rshrub)","Temp, °F (LGR S/N: 20290165, SEN S/N: 20399282, LBL: UM_Lmeadow)"
1732,08/26/19 02:00:01 PM,0.1455,0.0200,65.916
1733,08/26/19 03:00:01 PM,0.1446,0.0200,67.671
1734,08/26/19 04:00:01 PM,0.1446,0.0205,68.742
1735,08/26/19 05:00:01 PM,0.1441,0.0200,69.085
1736,08/26/19 06:00:01 PM,0.1441,0.0205,68.785
1737,08/26/19 07:00:01 PM,0.1441,0.0200,67.928
1738,08/26/19 08:00:01 PM,0.1441,0.0200,66.643
1739,08/26/19 09:00:01 PM,0.1441,0.0190,65.145
1740,08/26/19 10:00:01 PM,0.1446,0.0190,63.648
1741,08/26/19 11:00:01 PM,0.1446,0.0190,62.148
1742,08/27/19 12:00:01 AM,0.1446,0.0186,60.775
1743,08/27/19 01:00:01 AM,0.1450,0.0186,59.486
1744,08/27/19 02:00:01 AM,0.1446,0.0176,58.282
1745,08/27/19 03:00:01 AM,0.1446,0.0176,57.117
1746,08/27/19 04:00:01 AM,0.1450,0.0176,55.992
1747,08/27/19 05:00:01 AM,0.1450,0.0166,54.995
1748,08/27/19 06:00:01 AM,0.1450,0.0166,53.994
1749,08/27/19 07:00:01 AM,0.1450,0.0166,53.035
1750,08/27/19 08:00:01 AM,0.1450,0.0166,52.203
1751,08/27/19 09:00:01 AM,0.1455,0.0166,52.115
1752,08/27/19 10:00:01 AM,0.1459,0.0166,53.515
1753,08/27/19 11:00:01 AM,0.1459,0.0166,56.079
1754,08/27/19 12:00:01 PM,0.1450,0.0176,59.014
1755,08/27/19 01:00:01 PM,0.1441,0.0176,61.804
1756,08/27/19 02:00:01 PM,0.1441,0.0186,64.375
1757,08/27/19 03:00:01 PM,0.1434,0.0186,66.385
1758,08/27/19 04:00:01 PM,0.1430,0.0190,67.586
1759,08/27/19 05:00:01 PM,0.1425,0.0190,68.099
1760,08/27/19 06:00:01 PM,0.1421,0.0190,67.885
1761,08/27/19 07:00:01 PM,0.1425,0.0186,67.028
1762,08/27/19 08:00:01 PM,0.1430,0.0186,65.745
1763,08/27/19 09:00:01 PM,0.1430,0.0186,64.288
1764,08/27/19 10:00:01 PM,0.1425,0.0186,62.748
1765,08/27/19 11:00:01 PM,0.1430,0.0176,61.205
1766,08/28/19 12:00:01 AM,0.1430,0.0176,59.788
1767,08/28/19 01:00:01 AM,0.1434,0.0176,58.455
1768,08/28/19 02:00:01 AM,0.1434,0.0166,57.160
1769,08/28/19 03:00:01 AM,0.1434,0.0166,55.949
1770,08/28/19 04:00:01 AM,0.1430,0.0166,54.820
1771,08/28/19 05:00:01 AM,0.1430,0.0166,53.690
1772,08/28/19 06:00:01 AM,0.1430,0.0161,52.686
1773,08/28/19 07:00:01 AM,0.1434,0.0161,51.721
1774,08/28/19 08:00:01 AM,0.1434,0.0161,50.841
1775,08/28/19 09:00:01 AM,0.1441,0.0161,50.709
1776,08/28/19 10:00:01 AM,0.1446,0.0161,52.029
1777,08/28/19 11:00:01 AM,0.1441,0.0161,54.648
1778,08/28/19 12:00:01 PM,0.1434,0.0166,57.592
1779,08/28/19 01:00:01 PM,0.1430,0.0176,60.561
1780,08/28/19 02:00:01 PM,0.1425,0.0176,63.219
1781,08/28/19 03:00:01 PM,0.1425,0.0176,65.230
1782,08/28/19 04:00:01 PM,0.1421,0.0186,66.558
1783,08/28/19 05:00:01 PM,0.1416,0.0186,67.158
1784,08/28/19 06:00:01 PM,0.1412,0.0186,66.985
1785,08/28/19 07:00:01 PM,0.1421,0.0176,66.130
1786,08/28/19 08:00:01 PM,0.1416,0.0176,64.888
1787,08/28/19 09:00:01 PM,0.1416,0.0176,63.433
1788,08/28/19 10:00:01 PM,0.1416,0.0176,61.934
1789,08/28/19 11:00:01 PM,0.1421,0.0166,60.433
1790,08/29/19 12:00:01 AM,0.1421,0.0166,59.056
1791,08/29/19 01:00:01 AM,0.1421,0.0166,57.722
1792,08/29/19 02:00:01 AM,0.1421,0.0161,56.469
1793,08/29/19 03:00:01 AM,0.1425,0.0161,55.342
1794,08/29/19 04:00:01 AM,0.1421,0.0161,54.212
1795,08/29/19 05:00:01 AM,0.1421,0.0152,53.209
1796,08/29/19 06:00:01 AM,0.1421,0.0152,52.246
1797,08/29/19 07:00:01 AM,0.1425,0.0152,51.325
1798,08/29/19 08:00:01 AM,0.1425,0.0152,50.576
1799,08/29/19 09:00:01 AM,0.1430,0.0152,50.576
1800,08/29/19 10:00:01 AM,0.1434,0.0152,52.072
1801,08/29/19 11:00:01 AM,0.1430,0.0161,54.604
1802,08/29/19 12:00:01 PM,0.1421,0.0161,57.074
1803,08/29/19 01:00:01 PM,0.1416,0.0166,59.142
1804,08/29/19 02:00:01 PM,0.1421,0.0166,60.604
1805,08/29/19 03:00:01 PM,0.1425,0.0152,61.633
1806,08/29/19 04:00:01 PM,0.1425,0.0137,62.276
1807,08/29/19 05:00:01 PM,0.1405,0.0166,62.661
1808,08/29/19 06:00:01 PM,0.1405,0.0166,62.791
1809,08/29/19 07:00:01 PM,0.1405,0.0166,62.533
1810,08/29/19 08:00:01 PM,0.1416,0.0161,61.977
1811,08/29/19 09:00:01 PM,0.1405,0.0166,61.248
1812,08/29/19 10:00:01 PM,0.1405,0.0166,60.433
1813,08/29/19 11:00:01 PM,0.1412,0.0161,59.529
1814,08/30/19 12:00:01 AM,0.1412,0.0161,58.626
1815,08/30/19 01:00:01 AM,0.1412,0.0161,57.765
1816,08/30/19 02:00:01 AM,0.1416,0.0152,56.858
1817,08/30/19 03:00:01 AM,0.1416,0.0152,55.863
1818,08/30/19 04:00:01 AM,0.1416,0.0152,54.909
1819,08/30/19 05:00:01 AM,0.1416,0.0152,53.994
1820,08/30/19 06:00:01 AM,0.1416,0.0147,53.078
1821,08/30/19 07:00:01 AM,0.1416,0.0147,52.246
1822,08/30/19 08:00:01 AM,0.1421,0.0147,51.544
1823,08/30/19 09:00:01 AM,0.1425,0.0147,51.678
1824,08/30/19 10:00:01 AM,0.1421,0.0152,53.166
1825,08/30/19 11:00:01 AM,0.1434,0.0137,55.647
1826,08/30/19 12:00:01 PM,0.1430,0.0127,57.979
1827,08/30/19 01:00:01 PM,0.1412,0.0161,59.659
1828,08/30/19 02:00:01 PM,0.1421,0.0152,61.290
1829,08/30/19 03:00:01 PM,0.1405,0.0166,62.620
1830,08/30/19 04:00:01 PM,0.1412,0.0176,63.775
1831,08/30/19 05:00:01 PM,0.1405,0.0176,64.204
1832,08/30/19 06:00:01 PM,0.1400,0.0166,64.332
1833,08/30/19 07:00:01 PM,0.1412,0.0147,63.990
1834,08/30/19 08:00:01 PM,0.1400,0.0166,63.133
1835,08/30/19 09:00:01 PM,0.1400,0.0166,62.019
1836,08/30/19 10:00:01 PM,0.1400,0.0161,60.904
1837,08/30/19 11:00:01 PM,0.1405,0.0161,59.702
1838,08/31/19 12:00:01 AM,0.1405,0.0152,58.582
1839,08/31/19 01:00:01 AM,0.1405,0.0161,57.463
1840,08/31/19 02:00:01 AM,0.1405,0.0152,56.426
1841,08/31/19 03:00:01 AM,0.1405,0.0152,55.429
1842,08/31/19 04:00:01 AM,0.1405,0.0152,54.473
1843,08/31/19 05:00:01 AM,0.1405,0.0147,53.602
1844,08/31/19 06:00:01 AM,0.1412,0.0147,52.729
1845,08/31/19 07:00:01 AM,0.1412,0.0147,51.984
1846,08/31/19 08:00:01 AM,0.1405,0.0147,51.325
1847,08/31/19 09:00:01 AM,0.1421,0.0137,51.413
1848,08/31/19 10:00:01 AM,0.1412,0.0147,52.903
1849,08/31/19 11:00:01 AM,0.1416,0.0147,55.515
1850,08/31/19 12:00:01 PM,0.1412,0.0152,58.325
1851,08/31/19 01:00:01 PM,0.1412,0.0152,60.604
1852,08/31/19 02:00:01 PM,0.1421,0.0127,62.962
1853,08/31/19 03:00:01 PM,0.1412,0.0161,65.017
1854,08/31/19 04:00:01 PM,0.1412,0.0137,66.301
1855,08/31/19 05:00:01 PM,0.1405,0.0152,66.772
1856,08/31/19 06:00:01 PM,0.1405,0.0137,66.729
1857,08/31/19 07:00:01 PM,0.1391,0.0166,66.043
1858,08/31/19 08:00:01 PM,0.1396,0.0161,64.931
1859,08/31/19 09:00:01 PM,0.1400,0.0152,63.648
1860,08/31/19 10:00:01 PM,0.1400,0.0161,62.319
1861,08/31/19 11:00:01 PM,0.1400,0.0152,60.991
1862,09/01/19 12:00:01 AM,0.1400,0.0152,59.745
1863,09/01/19 01:00:01 AM,0.1400,0.0152,58.582
1864,09/01/19 02:00:01 AM,0.1412,0.0107,57.463
1865,09/01/19 03:00:01 AM,0.1400,0.0147,56.469
1866,09/01/19 04:00:01 AM,0.1400,0.0147,55.515
1867,09/01/19 05:00:01 AM,0.1400,0.0147,54.604
1868,09/01/19 06:00:01 AM,0.1405,0.0147,53.776
1869,09/01/19 07:00:01 AM,0.1405,0.0137,52.992
1870,09/01/19 08:00:01 AM,0.1405,0.0137,52.509
1871,09/01/19 09:00:01 AM,0.1412,0.0137,52.729
1872,09/01/19 10:00:01 AM,0.1421,0.0107,53.865
1873,09/01/19 11:00:01 AM,0.1425,0.0112,55.906
1874,09/01/19 12:00:01 PM,0.1400,0.0147,58.498
1875,09/01/19 01:00:01 PM,0.1400,0.0161,61.205
1876,09/01/19 02:00:01 PM,0.1412,0.0122,63.219
1877,09/01/19 03:00:01 PM,0.1405,0.0127,64.589
1878,09/01/19 04:00:01 PM,0.1405,0.0122,65.658
1879,09/01/19 05:00:01 PM,0.1400,0.0122,66.344
1880,09/01/19 06:00:01 PM,0.1396,0.0112,66.301
1881,09/01/19 07:00:01 PM,0.1382,0.0161,65.658
1882,09/01/19 08:00:01 PM,0.1387,0.0161,64.589
1883,09/01/19 09:00:01 PM,0.1391,0.0152,63.304
1884,09/01/19 10:00:01 PM,0.1400,0.0107,61.977
1885,09/01/19 11:00:01 PM,0.1396,0.0147,60.690
1886,09/02/19 12:00:01 AM,0.1391,0.0137,59.445
1887,09/02/19 01:00:01 AM,0.1391,0.0147,58.282
1888,09/02/19 02:00:01 AM,0.1387,0.0147,57.160
1889,09/02/19 03:00:01 AM,0.1391,0.0147,56.122
1890,09/02/19 04:00:01 AM,0.1391,0.0137,55.125
1891,09/02/19 05:00:01 AM,0.1396,0.0137,54.212
1892,09/02/19 06:00:01 AM,0.1391,0.0137,53.298
1893,09/02/19 07:00:01 AM,0.1396,0.0137,52.466
1894,09/02/19 08:00:01 AM,0.1396,0.0137,51.764
1895,09/02/19 09:00:01 AM,0.1400,0.0137,51.809
1896,09/02/19 10:00:01 AM,0.1400,0.0137,53.298
1897,09/02/19 11:00:01 AM,0.1412,0.0107,55.819
1898,09/02/19 12:00:01 PM,0.1412,0.0122,58.798
1899,09/02/19 01:00:01 PM,0.1405,0.0112,61.761
1900,09/02/19 02:00:01 PM,0.1400,0.0122,64.375
1901,09/02/19 03:00:01 PM,0.1396,0.0122,66.385
1902,09/02/19 04:00:01 PM,0.1396,0.0122,67.798
1903,09/02/19 05:00:01 PM,0.1387,0.0122,68.484
1904,09/02/19 06:00:01 PM,0.1391,0.0122,68.443
1905,09/02/19 07:00:01 PM,0.1391,0.0112,67.671
1906,09/02/19 08:00:01 PM,0.1387,0.0122,66.429
1907,09/02/19 09:00:01 PM,0.1370,0.0161,64.974
1908,09/02/19 10:00:01 PM,0.1375,0.0161,63.518
1909,09/02/19 11:00:01 PM,0.1375,0.0152,62.105
1910,09/03/19 12:00:01 AM,0.1375,0.0152,60.775
1911,09/03/19 01:00:01 AM,0.1391,0.0097,59.529
1912,09/03/19 02:00:01 AM,0.1391,0.0097,58.325
1913,09/03/19 03:00:01 AM,0.1387,0.0137,57.204
1914,09/03/19 04:00:01 AM,0.1382,0.0137,56.165
1915,09/03/19 05:00:01 AM,0.1387,0.0127,55.213
1916,09/03/19 06:00:01 AM,0.1396,0.0097,54.343
1917,09/03/19 07:00:01 AM,0.1387,0.0137,53.515
1918,09/03/19 08:00:01 AM,0.1387,0.0137,52.729
1919,09/03/19 09:00:01 AM,0.1391,0.0147,52.729
1920,09/03/19 10:00:01 AM,0.1400,0.0087,54.169
1921,09/03/19 11:00:01 AM,0.1396,0.0127,56.685
1922,09/03/19 12:00:01 PM,0.1396,0.0107,59.529
1923,09/03/19 01:00:01 PM,0.1391,0.0112,62.406
1924,09/03/19 02:00:01 PM,0.1382,0.0112,64.717
1925,09/03/19 03:00:01 PM,0.1375,0.0147,66.258
1926,09/03/19 04:00:01 PM,0.1375,0.0112,66.857
1927,09/03/19 05:00:01 PM,0.1382,0.0122,66.985
1928,09/03/19 06:00:01 PM,0.1382,0.0122,66.814
1929,09/03/19 07:00:01 PM,0.1382,0.0122,66.301
1930,09/03/19 08:00:01 PM,0.1366,0.0161,65.530
1931,09/03/19 09:00:01 PM,0.1366,0.0161,64.717
1932,09/03/19 10:00:01 PM,0.1375,0.0107,63.775
1933,09/03/19 11:00:01 PM,0.1382,0.0107,62.875
1934,09/04/19 12:00:01 AM,0.1382,0.0107,62.019
1935,09/04/19 01:00:01 AM,0.1387,0.0097,61.205
1936,09/04/19 02:00:01 AM,0.1382,0.0122,60.433
1937,09/04/19 03:00:01 AM,0.1382,0.0107,59.659
1938,09/04/19 04:00:01 AM,0.1382,0.0127,59.056
1939,09/04/19 05:00:01 AM,0.1382,0.0127,58.541
1940,09/04/19 06:00:01 AM,0.1382,0.0127,58.023
1941,09/04/19 07:00:01 AM,0.1382,0.0127,57.506
1942,09/04/19 08:00:01 AM,0.1387,0.0127,57.117
1943,09/04/19 09:00:01 AM,0.1387,0.0127,56.988
1944,09/04/19 10:00:01 AM,0.1387,0.0127,57.376
1945,09/04/19 11:00:01 AM,0.1391,0.0107,58.928
1946,09/04/19 12:00:01 PM,0.1370,0.0152,60.904
1947,09/04/19 01:00:01 PM,0.1387,0.0112,62.875
1948,09/04/19 02:00:01 PM,0.1387,0.0112,64.247
1949,09/04/19 03:00:01 PM,0.1370,0.0161,65.359
1950,09/04/19 04:00:01 PM,0.1361,0.0161,65.872
1951,09/04/19 05:00:01 PM,0.1366,0.0152,65.829
1952,09/04/19 06:00:01 PM,0.1366,0.0152,65.530
1953,09/04/19 07:00:01 PM,0.1366,0.0152,64.888
1954,09/04/19 08:00:01 PM,0.1366,0.0152,63.946
1955,09/04/19 09:00:01 PM,0.1366,0.0152,62.791
1956,09/04/19 10:00:01 PM,0.1370,0.0147,61.633
1957,09/04/19 11:00:01 PM,0.1366,0.0147,60.690
1958,09/05/19 12:00:01 AM,0.1370,0.0137,59.873
1959,09/05/19 01:00:01 AM,0.1375,0.0137,59.185
1960,09/05/19 02:00:01 AM,0.1375,0.0137,58.498
1961,09/05/19 03:00:01 AM,0.1375,0.0122,57.850
1962,09/05/19 04:00:01 AM,0.1375,0.0122,57.290
1963,09/05/19 05:00:01 AM,0.1382,0.0122,56.815
1964,09/05/19 06:00:01 AM,0.1375,0.0122,56.295
1965,09/05/19 07:00:01 AM,0.1366,0.0127,55.647
1966,09/05/19 08:00:01 AM,0.1370,0.0127,54.995
1967,09/05/19 09:00:01 AM,0.1387,0.0087,54.995
1968,09/05/19 10:00:01 AM,0.1387,0.0097,56.251
1969,09/05/19 11:00:01 AM,0.1387,0.0097,58.541
1970,09/05/19 12:00:01 PM,0.1387,0.0107,61.119
1971,09/05/19 01:00:01 PM,0.1375,0.0107,63.604
1972,09/05/19 02:00:01 PM,0.1366,0.0147,64.760
1973,09/05/19 03:00:01 PM,0.1699,0.0745,63.862
1974,09/05/19 04:00:01 PM,0.1738,0.0621,62.919
1975,09/05/19 05:00:01 PM,0.1752,0.0588,62.577
1976,09/05/19 06:00:01 PM,0.1765,0.0562,62.233
1977,09/05/19 07:00:01 PM,0.1765,0.0544,61.934
1978,09/05/19 08:00:01 PM,0.1769,0.0521,61.462
1979,09/05/19 09:00:01 PM,0.1775,0.0501,60.733
1980,09/05/19 10:00:01 PM,0.1779,0.0490,59.873
1981,09/05/19 11:00:01 PM,0.1779,0.0482,58.971
1982,09/06/19 12:00:01 AM,0.1779,0.0462,58.109
1983,09/06/19 01:00:01 AM,0.1783,0.0454,57.247
1984,09/06/19 02:00:01 AM,0.1783,0.0442,56.340
1985,09/06/19 03:00:01 AM,0.1783,0.0434,55.429
1986,09/06/19 04:00:01 AM,0.1783,0.0421,54.604
1987,09/06/19 05:00:01 AM,0.1789,0.0421,53.820
1988,09/06/19 06:00:01 AM,0.1783,0.0405,53.035
1989,09/06/19 07:00:01 AM,0.1783,0.0401,52.246
1990,09/06/19 08:00:01 AM,0.1779,0.0392,51.589
1991,09/06/19 09:00:01 AM,0.1779,0.0392,51.282
1992,09/06/19 10:00:01 AM,0.1783,0.0384,51.940
1993,09/06/19 11:00:01 AM,0.1769,0.0363,53.908
1994,09/06/19 12:00:01 PM,0.1765,0.0350,56.556
1995,09/06/19 01:00:01 PM,0.1752,0.0332,59.142
1996,09/06/19 02:00:01 PM,0.1789,0.0375,60.775
1997,09/06/19 03:00:01 PM,0.1779,0.0371,61.419
1998,09/06/19 04:00:01 PM,0.1779,0.0363,61.590
1999,09/06/19 05:00:01 PM,0.1775,0.0354,61.419
2000,09/06/19 06:00:01 PM,0.1769,0.0341,61.162
2001,09/06/19 07:00:01 PM,0.1769,0.0328,60.775
2002,09/06/19 08:00:01 PM,0.1765,0.0319,60.132
2003,09/06/19 09:00:01 PM,0.1765,0.0319,59.315
2004,09/06/19 10:00:01 PM,0.1765,0.0319,58.455
2005,09/06/19 11:00:01 PM,0.1769,0.0310,57.549
2006,09/07/19 12:00:01 AM,0.1765,0.0319,56.772
2007,09/07/19 01:00:01 AM,0.1769,0.0310,56.122
2008,09/07/19 02:00:01 AM,0.1765,0.0310,55.472
2009,09/07/19 03:00:01 AM,0.1769,0.0310,54.909
2010,09/07/19 04:00:01 AM,0.1765,0.0310,54.387
2011,09/07/19 05:00:01 AM,0.1762,0.0306,53.820
2012,09/07/19 06:00:01 AM,0.1765,0.0306,53.209
2013,09/07/19 07:00:01 AM,0.1762,0.0297,52.466
2014,09/07/19 08:00:01 AM,0.1762,0.0306,51.764
2015,09/07/19 09:00:01 AM,0.1762,0.0306,51.589
2016,09/07/19 10:00:01 AM,0.1752,0.0297,52.597
2017,09/07/19 11:00:01 AM,0.1752,0.0297,54.691
2018,09/07/19 12:00:01 PM,0.1756,0.0297,56.901
2019,09/07/19 01:00:01 PM,0.1732,0.0283,59.572
2020,09/07/19 02:00:01 PM,0.1724,0.0274,62.148
2021,09/07/19 03:00:01 PM,0.1718,0.0270,64.074
2022,09/07/19 04:00:01 PM,0.1732,0.0270,65.316
2023,09/07/19 05:00:01 PM,0.1709,0.0261,65.701
2024,09/07/19 06:00:01 PM,0.1709,0.0261,65.145
2025,09/07/19 07:00:01 PM,0.1709,0.0261,64.204
2026,09/07/19 08:00:01 PM,0.1714,0.0261,63.005
2027,09/07/19 09:00:01 PM,0.1709,0.0252,61.633
2028,09/07/19 10:00:01 PM,0.1709,0.0247,60.174
2029,09/07/19 11:00:01 PM,0.1709,0.0247,58.798
2030,09/08/19 12:00:01 AM,0.1709,0.0238,57.506
2031,09/08/19 01:00:01 AM,0.1709,0.0238,56.295
2032,09/08/19 02:00:01 AM,0.1703,0.0228,55.168
2033,09/08/19 03:00:01 AM,0.1703,0.0228,54.126
2034,09/08/19 04:00:01 AM,0.1703,0.0224,53.121
2035,09/08/19 05:00:01 AM,0.1699,0.0224,52.160
2036,09/08/19 06:00:01 AM,0.1699,0.0224,51.282
2037,09/08/19 07:00:01 AM,0.1699,0.0224,50.533
2038,09/08/19 08:00:01 AM,0.1699,0.0224,49.959
2039,09/08/19 09:00:01 AM,0.1695,0.0228,50.002
2040,09/08/19 10:00:01 AM,0.1695,0.0224,51.282
2041,09/08/19 11:00:01 AM,0.1685,0.0224,52.729
2042,09/08/19 12:00:01 PM,0.1699,0.0228,54.169
2043,09/08/19 01:00:01 PM,0.1677,0.0228,56.079
2044,09/08/19 02:00:01 PM,0.1677,0.0228,57.549
2045,09/08/19 03:00:01 PM,0.1671,0.0228,58.109
2046,09/08/19 04:00:01 PM,0.1677,0.0228,58.195
2047,09/08/19 05:00:01 PM,0.1677,0.0228,58.195
2048,09/08/19 06:00:01 PM,0.1677,0.0228,58.282
2049,09/08/19 07:00:01 PM,0.1677,0.0228,58.066
2050,09/08/19 08:00:01 PM,0.1681,0.0228,57.506
2051,09/08/19 09:00:01 PM,0.1681,0.0228,56.901
2052,09/08/19 10:00:01 PM,0.1685,0.0224,56.208
2053,09/08/19 11:00:01 PM,0.1681,0.0224,55.472
2054,09/09/19 12:00:01 AM,0.1681,0.0224,54.734
2055,09/09/19 01:00:01 AM,0.1677,0.0224,54.037
2056,09/09/19 02:00:01 AM,0.1681,0.0224,53.384
2057,09/09/19 03:00:01 AM,0.1681,0.0214,52.729
2058,09/09/19 04:00:01 AM,0.1681,0.0214,51.984
2059,09/09/19 05:00:01 AM,0.1677,0.0205,51.148
2060,09/09/19 06:00:01 AM,0.1677,0.0205,50.268
2061,09/09/19 07:00:01 AM,0.1677,0.0200,49.383
2062,09/09/19 08:00:01 AM,0.1677,0.0200,48.583
2063,09/09/19 09:00:01 AM,0.1677,0.0205,48.094
2064,09/09/19 10:00:01 AM,0.1677,0.0214,48.938
2065,09/09/19 11:00:01 AM,0.1667,0.0214,51.105
2066,09/09/19 12:00:01 PM,0.1667,0.0214,53.559
2067,09/09/19 01:00:01 PM,0.1642,0.0214,56.079
2068,09/09/19 02:00:01 PM,0.1638,0.0214,58.368
2069,09/09/19 03:00:01 PM,0.1634,0.0214,60.174
2070,09/09/19 04:00:01 PM,0.1629,0.0214,61.162
2071,09/09/19 05:00:01 PM,0.1642,0.0200,61.506
2072,09/09/19 06:00:01 PM,0.1642,0.0200,61.248
2073,09/09/19 07:00:01 PM,0.1629,0.0214,60.390
2074,09/09/19 08:00:01 PM,0.1642,0.0190,59.142
2075,09/09/19 09:00:01 PM,0.1638,0.0200,57.765
2076,09/09/19 10:00:01 PM,0.1629,0.0205,56.383
2077,09/09/19 11:00:01 PM,0.1623,0.0200,55.038
2078,09/10/19 12:00:01 AM,0.1629,0.0190,53.820
2079,09/10/19 01:00:01 AM,0.1629,0.0190,52.641
2080,09/10/19 02:00:01 AM,0.1623,0.0190,51.544
2081,09/10/19 03:00:01 AM,0.1623,0.0190,50.621
2082,09/10/19 04:00:01 AM,0.1623,0.0186,49.737
2083,09/10/19 05:00:01 AM,0.1623,0.0186,48.938
2084,09/10/19 06:00:01 AM,0.1619,0.0176,48.094
2085,09/10/19 07:00:01 AM,0.1619,0.0176,47.289
2086,09/10/19 08:00:01 AM,0.1619,0.0176,46.526
2087,09/10/19 09:00:01 AM,0.1623,0.0186,46.256
2088,09/10/19 10:00:01 AM,0.1615,0.0186,47.334
2089,09/10/19 11:00:01 AM,0.1629,0.0190,49.604
2090,09/10/19 12:00:01 PM,0.1608,0.0190,52.029
2091,09/10/19 01:00:01 PM,0.1600,0.0200,54.387
2092,09/10/19 02:00:01 PM,0.1600,0.0200,56.815
2093,09/10/19 03:00:01 PM,0.1596,0.0200,58.885
2094,09/10/19 04:00:01 PM,0.1604,0.0190,60.132
2095,09/10/19 05:00:01 PM,0.1604,0.0200,60.346
2096,09/10/19 06:00:01 PM,0.1581,0.0200,60.089
2097,09/10/19 07:00:01 PM,0.1581,0.0200,59.529
2098,09/10/19 08:00:01 PM,0.1585,0.0200,58.798
2099,09/10/19 09:00:01 PM,0.1585,0.0200,58.066
2100,09/10/19 10:00:01 PM,0.1585,0.0200,57.247
2101,09/10/19 11:00:01 PM,0.1590,0.0200,56.469
2102,09/11/19 12:00:01 AM,0.1585,0.0190,55.733
2103,09/11/19 01:00:01 AM,0.1590,0.0190,55.081
2104,09/11/19 02:00:01 AM,0.1596,0.0190,54.561
2105,09/11/19 03:00:01 AM,0.1596,0.0190,53.994
2106,09/11/19 04:00:01 AM,0.1590,0.0186,53.384
2107,09/11/19 05:00:01 AM,0.1590,0.0186,52.686
2108,09/11/19 06:00:01 AM,0.1590,0.0186,51.984
2109,09/11/19 07:00:01 AM,0.1585,0.0186,51.237
2110,09/11/19 08:00:01 AM,0.1590,0.0186,50.709
2111,09/11/19 09:00:01 AM,0.1590,0.0186,50.533
2112,09/11/19 10:00:01 AM,0.1604,0.0186,51.062
2113,09/11/19 11:00:01 AM,0.1585,0.0190,52.160
2114,09/11/19 12:00:01 PM,0.1585,0.0190,53.035
2115,09/11/19 01:00:01 PM,0.1585,0.0190,53.951
2116,09/11/19 02:00:01 PM,0.1581,0.0190,54.691
2117,09/11/19 03:00:01 PM,0.1585,0.0190,55.515
2118,09/11/19 04:00:01 PM,0.1585,0.0200,56.251
2119,09/11/19 05:00:01 PM,0.1581,0.0190,56.858
2120,09/11/19 06:00:01 PM,0.1566,0.0190,56.944
2121,09/11/19 07:00:01 PM,0.1562,0.0186,56.469
2122,09/11/19 08:00:01 PM,0.1562,0.0186,55.558
2123,09/11/19 09:00:01 PM,0.1566,0.0186,54.561
2124,09/11/19 10:00:01 PM,0.1566,0.0186,53.690
2125,09/11/19 11:00:01 PM,0.1566,0.0186,52.947
2126,09/12/19 12:00:01 AM,0.1566,0.0186,52.246
2127,09/12/19 01:00:01 AM,0.1566,0.0186,51.589
2128,09/12/19 02:00:01 AM,0.1570,0.0176,50.929
2129,09/12/19 03:00:01 AM,0.1581,0.0166,50.268
2130,09/12/19 04:00:01 AM,0.1581,0.0166,49.471
2131,09/12/19 05:00:01 AM,0.1570,0.0166,48.717
2132,09/12/19 06:00:01 AM,0.1590,0.0137,47.914
2133,09/12/19 07:00:01 AM,0.1590,0.0137,47.109
2134,09/12/19 08:00:01 AM,0.1581,0.0161,46.346
2135,09/12/19 09:00:01 AM,0.1570,0.0166,46.031
2136,09/12/19 10:00:01 AM,0.1570,0.0166,46.886
2137,09/12/19 11:00:01 AM,0.1566,0.0176,48.762
2138,09/12/19 12:00:01 PM,0.1558,0.0186,51.017
2139,09/12/19 01:00:01 PM,0.1547,0.0186,53.427
2140,09/12/19 02:00:01 PM,0.1542,0.0186,55.819
2141,09/12/19 03:00:01 PM,0.1562,0.0176,57.679
2142,09/12/19 04:00:01 PM,0.1551,0.0190,58.842
2143,09/12/19 05:00:01 PM,0.1542,0.0190,59.358
2144,09/12/19 06:00:01 PM,0.1538,0.0186,59.142
2145,09/12/19 07:00:01 PM,0.1538,0.0186,58.282
2146,09/12/19 08:00:01 PM,0.1542,0.0186,57.031
2147,09/12/19 09:00:01 PM,0.1547,0.0176,55.647
2148,09/12/19 10:00:01 PM,0.1547,0.0176,54.255
2149,09/12/19 11:00:01 PM,0.1547,0.0166,52.903
2150,09/13/19 12:00:01 AM,0.1542,0.0166,51.633
2151,09/13/19 01:00:01 AM,0.1547,0.0166,50.445
2152,09/13/19 02:00:01 AM,0.1542,0.0166,49.383
2153,09/13/19 03:00:01 AM,0.1542,0.0166,48.315
2154,09/13/19 04:00:01 AM,0.1542,0.0166,47.334
2155,09/13/19 05:00:01 AM,0.1542,0.0161,46.391
2156,09/13/19 06:00:01 AM,0.1542,0.0161,45.534
2157,09/13/19 07:00:01 AM,0.1547,0.0161,44.674
2158,09/13/19 08:00:01 AM,0.1542,0.0161,43.945
2159,09/13/19 09:00:01 AM,0.1551,0.0161,43.671
2160,09/13/19 10:00:01 AM,0.1542,0.0161,44.809
2161,09/13/19 11:00:01 AM,0.1542,0.0166,47.109
2162,09/13/19 12:00:01 PM,0.1538,0.0166,49.825
