"Plot Title: 9735544_SM_UM_B2_ctrl"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179, LBL: B2_Rmead)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377, LBL: B2_Lshrub)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892, LBL: B2_Lshrub)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894, LBL: B2_Rmeadow)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902, LBL: B2_Rmeadow)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148, LBL: UM_B2)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322, LBL: UM_B2)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322, LBL: UM_B2)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Current, mA (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397, LBL: B2_Rmeadow)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399, LBL: B2_Rmeadow)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400, LBL: B2_Lshrub)","Batt, V (LGR S/N: 9735544)"
2872,06/30/19 10:30:00 AM,0.1165,0.1739,46.2,33.7,1781.2,58.455,72.351,72.700,-0.2039,0.0000,116.9,889.4,91.9,4.363
2873,06/30/19 10:40:00 AM,0.1165,0.1739,31.2,23.7,1248.7,59.142,73.299,68.100,-0.2039,0.0000,76.9,611.9,61.9,4.363
2874,06/30/19 10:50:00 AM,0.1165,0.1739,33.7,26.2,1378.7,59.873,75.029,74.600,-0.2039,0.0000,84.4,686.9,66.9,4.393
2875,06/30/19 11:00:00 AM,0.1158,0.1739,36.2,26.2,1403.7,60.775,79.700,63.400,-0.2039,0.0000,85.6,689.4,68.1,4.363
2876,06/30/19 11:10:00 AM,0.1158,0.1739,46.2,33.7,1833.7,61.419,79.480,54.300,-0.2039,0.0000,111.9,923.1,89.4,4.363
2877,06/30/19 11:20:00 AM,0.1158,0.1739,23.7,16.2,976.2,62.233,79.700,60.100,-0.2039,0.0000,53.1,454.4,44.4,4.351
2878,06/30/19 11:30:00 AM,0.1158,0.1732,8.7,6.2,381.2,62.362,72.178,53.600,-0.2039,0.0000,20.6,176.9,16.9,4.393
2879,06/30/19 11:40:00 AM,0.1150,0.1739,18.7,13.7,788.7,61.977,67.757,60.000,-0.2039,0.0000,45.6,386.9,36.9,4.363
2880,06/30/19 11:50:00 AM,0.1150,0.1732,21.2,13.7,838.7,62.362,69.858,57.000,-0.2039,0.0000,48.1,414.4,39.4,4.363
2881,06/30/19 12:00:00 PM,0.1150,0.1732,16.2,11.2,656.2,62.834,74.034,57.700,-0.2039,0.0000,38.1,316.9,30.6,4.363
2882,06/30/19 12:10:00 PM,0.1150,0.1732,48.7,38.7,2023.7,63.518,76.986,64.700,-0.2039,0.0000,115.6,1058.1,94.4,4.357
2883,06/30/19 12:20:00 PM,0.1150,0.1732,36.2,26.2,1451.2,64.674,82.175,63.300,-0.2039,0.0000,79.4,735.6,68.1,4.381
2884,06/30/19 12:30:00 PM,0.1143,0.1724,53.7,41.2,2266.2,64.974,78.121,57.700,-0.2039,0.0000,129.4,1200.6,106.9,4.363
2885,06/30/19 12:40:00 PM,0.1143,0.1732,58.7,46.2,2441.2,65.916,82.976,60.800,-0.2039,0.0000,140.6,1276.9,115.6,4.357
2886,06/30/19 12:50:00 PM,0.1143,0.1724,61.2,46.2,2456.2,66.686,84.990,61.500,-0.2039,0.0000,140.6,1276.9,115.6,4.351
2887,06/30/19 01:00:00 PM,0.1136,0.1724,61.2,48.7,2541.2,67.199,84.272,53.200,-0.2039,0.0000,145.6,1276.9,119.4,4.375
2888,06/30/19 01:10:00 PM,0.1129,0.1724,11.2,6.2,481.2,66.600,75.420,53.600,-0.2039,0.0000,28.1,243.1,23.1,4.363
2889,06/30/19 01:20:00 PM,0.1129,0.1717,43.7,33.7,1906.2,66.000,71.748,61.500,-0.2039,0.0000,106.9,988.1,88.1,4.363
2890,06/30/19 01:30:00 PM,0.1121,0.1710,18.7,13.7,848.7,66.985,79.128,47.100,-0.2039,0.0000,48.1,420.6,39.4,4.357
2891,06/30/19 01:40:00 PM,0.1121,0.1710,48.7,38.7,2083.7,67.285,76.636,59.100,-0.2039,0.0000,116.9,1111.9,96.9,4.351
2892,06/30/19 01:50:00 PM,0.1121,0.1710,48.7,36.2,2026.2,68.013,78.996,48.600,-0.2039,0.0000,108.1,1061.9,91.9,4.375
2893,06/30/19 02:00:00 PM,0.1121,0.1717,53.7,41.2,2313.7,68.056,74.597,50.400,-0.2039,0.0000,125.6,1231.9,104.4,4.363
2894,06/30/19 02:10:00 PM,0.1114,0.1710,43.7,33.7,1843.7,68.828,80.537,55.400,-0.2039,0.0000,99.4,956.9,81.9,4.363
2895,06/30/19 02:20:00 PM,0.1107,0.1702,56.2,46.2,2443.7,69.256,82.396,46.600,-0.2039,0.0000,136.9,1276.9,111.9,4.351
2896,06/30/19 02:30:00 PM,0.1107,0.1702,48.7,38.7,2136.2,69.985,85.622,55.300,-0.2039,0.0000,118.1,1130.6,95.6,4.412
2897,06/30/19 02:40:00 PM,0.1100,0.1702,31.2,23.7,1361.2,69.728,77.639,42.500,-0.2039,0.0000,70.6,681.9,58.1,4.363
2898,06/30/19 02:50:00 PM,0.1092,0.1695,46.2,36.2,2056.2,70.072,77.029,58.900,-0.2039,0.0000,113.1,1085.6,90.6,4.363
2899,06/30/19 03:00:00 PM,0.1092,0.1695,46.2,36.2,2028.7,70.543,81.154,56.100,-0.2039,0.0000,111.9,1070.6,89.4,4.357
2900,06/30/19 03:10:00 PM,0.1085,0.1702,48.7,41.2,2218.7,71.060,85.217,52.300,-0.2039,0.0000,124.4,1181.9,99.4,4.351
2901,06/30/19 03:20:00 PM,0.1078,0.1695,43.7,36.2,1953.7,71.404,87.028,52.100,-0.2039,0.0000,109.4,1018.1,86.9,4.381
2902,06/30/19 03:30:00 PM,0.1078,0.1695,41.2,33.7,1893.7,71.704,86.074,40.700,-0.2039,0.0000,106.9,983.1,84.4,4.363
2903,06/30/19 03:40:00 PM,0.1078,0.1695,13.7,11.2,663.7,71.404,80.008,43.500,-0.2039,0.0000,38.1,328.1,30.6,4.381
2904,06/30/19 03:50:00 PM,0.1071,0.1681,18.7,13.7,783.7,70.286,71.317,49.300,-0.2039,0.0000,46.9,398.1,36.9,4.357
2905,06/30/19 04:00:00 PM,0.1071,0.1681,16.2,11.2,731.2,69.985,73.213,43.100,-0.2039,0.0000,44.4,370.6,34.4,4.357
2906,06/30/19 04:10:00 PM,0.1071,0.1681,31.2,26.2,1456.2,69.643,73.645,45.100,-0.2039,0.0000,85.6,741.9,66.9,4.381
2907,06/30/19 04:20:00 PM,0.1063,0.1673,28.7,23.7,1333.7,69.170,73.083,47.900,-0.2039,0.0000,79.4,675.6,61.9,4.363
2908,06/30/19 04:30:00 PM,0.1063,0.1666,33.7,28.7,1486.2,69.685,80.845,51.400,-0.2039,0.0000,90.6,759.4,68.1,4.363
2909,06/30/19 04:40:00 PM,0.1063,0.1666,23.7,18.7,993.7,69.557,81.864,48.100,-0.2039,0.0000,61.9,511.9,46.9,4.357
2910,06/30/19 04:50:00 PM,0.1056,0.1666,11.2,8.7,516.2,69.170,77.378,50.400,-0.2039,0.0000,33.1,261.9,25.6,4.357
2911,06/30/19 05:00:00 PM,0.1049,0.1666,1.2,1.2,133.7,68.484,70.846,52.200,-0.2039,0.0000,8.1,64.4,5.6,4.363
2912,06/30/19 05:10:00 PM,0.1049,0.1659,1.2,1.2,61.2,67.627,62.577,59.800,-0.2039,0.0000,1.9,25.6,1.9,4.363
2913,06/30/19 05:20:00 PM,0.1056,0.1659,1.2,1.2,41.2,66.814,57.850,79.500,-0.2039,0.0000,0.6,16.9,0.6,4.363
2914,06/30/19 05:30:00 PM,0.1056,0.1659,1.2,1.2,83.7,66.130,54.909,87.800,-0.2039,0.0000,3.1,39.4,3.1,4.363
2915,06/30/19 05:40:00 PM,0.1056,0.1659,1.2,1.2,68.7,65.615,55.472,91.500,-0.2039,0.0000,3.1,31.9,1.9,4.363
2916,06/30/19 05:50:00 PM,0.1056,0.1659,1.2,1.2,53.7,65.059,51.984,86.800,-0.2039,0.0000,1.9,24.4,1.9,4.363
2917,06/30/19 06:00:00 PM,0.1049,0.1659,1.2,1.2,66.2,64.546,51.193,91.400,-0.2039,0.0000,3.1,31.9,1.9,4.363
2918,06/30/19 06:10:00 PM,0.1049,0.1659,1.2,1.2,63.7,64.117,52.115,94.100,-0.2039,0.0000,3.1,31.9,3.1,4.363
2919,06/30/19 06:20:00 PM,0.1049,0.1659,1.2,1.2,63.7,63.732,52.992,94.700,-0.2039,0.0000,3.1,34.4,3.1,4.363
2920,06/30/19 06:30:00 PM,0.1042,0.1659,1.2,1.2,73.7,63.347,53.298,95.400,-0.2039,0.0000,4.4,39.4,3.1,4.369
2921,06/30/19 06:40:00 PM,0.1042,0.1666,1.2,1.2,83.7,63.048,53.427,95.400,-0.2039,0.0000,5.6,45.6,3.1,4.363
2922,06/30/19 06:50:00 PM,0.1042,0.1666,1.2,1.2,103.7,62.748,53.298,92.100,-0.2039,0.0000,5.6,56.9,4.4,4.381
2923,06/30/19 07:00:00 PM,0.1042,0.1666,1.2,1.2,96.2,62.490,52.291,91.800,-0.2039,0.0000,5.6,53.1,4.4,4.363
2924,06/30/19 07:10:00 PM,0.1042,0.1659,1.2,1.2,76.2,62.233,52.029,92.600,-0.2039,0.0000,4.4,43.1,3.1,4.363
2925,06/30/19 07:20:00 PM,0.1042,0.1666,1.2,1.2,116.2,61.977,52.423,93.400,-0.2039,0.0000,6.9,63.1,5.6,4.369
2926,06/30/19 07:30:00 PM,0.1042,0.1666,1.2,1.2,98.7,61.761,53.253,90.400,-0.2039,0.0000,5.6,54.4,4.4,4.363
2927,06/30/19 07:40:00 PM,0.1042,0.1659,1.2,1.2,91.2,61.547,53.209,92.200,-0.2039,0.0000,5.6,51.9,4.4,4.363
2928,06/30/19 07:50:00 PM,0.1042,0.1666,1.2,1.2,83.7,61.376,53.384,92.700,-0.2039,0.0000,5.6,46.9,3.1,4.363
2929,06/30/19 08:00:00 PM,0.1042,0.1659,1.2,1.2,38.7,61.205,53.776,94.400,-0.2039,0.0000,1.9,20.6,1.9,4.363
2930,06/30/19 08:10:00 PM,0.1049,0.1659,1.2,1.2,21.2,60.991,53.384,93.900,-0.2039,0.0000,0.6,10.6,0.6,4.363
2931,06/30/19 08:20:00 PM,0.1049,0.1659,1.2,1.2,3.7,60.775,52.992,94.800,-0.2039,0.0000,0.6,1.9,0.6,4.363
2932,06/30/19 08:30:00 PM,0.1049,0.1659,1.2,1.2,1.2,60.604,52.729,94.800,-0.2039,0.0000,0.6,0.6,0.6,4.363
2933,06/30/19 08:40:00 PM,0.1056,0.1659,1.2,1.2,1.2,60.390,51.282,94.300,-0.2039,0.0000,0.6,0.6,0.6,4.363
2934,06/30/19 08:50:00 PM,0.1049,0.1659,1.2,1.2,1.2,60.174,50.488,94.200,-0.2039,0.0000,0.6,0.6,0.6,4.363
2935,06/30/19 09:00:00 PM,0.1056,0.1659,1.2,1.2,1.2,59.916,49.737,95.300,-0.2039,0.0000,0.6,0.6,0.6,4.363
2936,06/30/19 09:10:00 PM,0.1056,0.1659,1.2,1.2,1.2,59.745,50.445,96.600,-0.2039,0.0000,0.6,0.6,0.6,4.363
2937,06/30/19 09:20:00 PM,0.1056,0.1659,1.2,1.2,1.2,59.529,50.664,96.200,-0.2039,0.0000,0.6,0.6,0.6,4.363
2938,06/30/19 09:30:00 PM,0.1049,0.1666,1.2,1.2,1.2,59.358,49.737,94.100,-0.2039,0.0000,0.6,0.6,0.6,4.363
2939,06/30/19 09:40:00 PM,0.1049,0.1659,1.2,1.2,1.2,59.142,49.825,96.000,-0.2039,0.0000,0.6,0.6,0.6,4.363
2940,06/30/19 09:50:00 PM,0.1085,0.1724,1.2,1.2,1.2,58.928,49.161,95.800,-0.2039,0.0000,0.6,0.6,0.6,4.363
2941,06/30/19 10:00:00 PM,0.1092,0.1782,1.2,1.2,1.2,58.626,47.377,96.700,-0.2039,0.0000,0.6,0.6,0.6,4.357
2942,06/30/19 10:10:00 PM,0.1092,0.1782,1.2,1.2,1.2,58.368,47.467,97.100,-0.2039,0.0000,0.6,0.6,0.6,4.363
2943,06/30/19 10:20:00 PM,0.1085,0.1782,1.2,1.2,1.2,58.109,47.244,97.100,-0.2039,0.0000,0.6,0.6,0.6,4.357
2944,06/30/19 10:30:00 PM,0.1085,0.1782,1.2,1.2,1.2,57.850,46.706,97.300,-0.2039,0.0000,0.6,0.6,0.6,4.357
2945,06/30/19 10:40:00 PM,0.1085,0.1790,1.2,1.2,1.2,57.636,46.931,97.400,-0.2039,0.0000,0.6,0.6,0.6,4.357
2946,06/30/19 10:50:00 PM,0.1078,0.1790,1.2,1.2,1.2,57.420,47.199,97.800,-0.2039,0.0000,0.6,0.6,0.6,4.357
2947,06/30/19 11:00:00 PM,0.1078,0.1790,1.2,1.2,1.2,57.204,45.896,96.800,-0.2039,0.0000,0.6,0.6,0.6,4.357
2948,06/30/19 11:10:00 PM,0.1078,0.1790,1.2,1.2,1.2,56.988,44.764,97.600,-0.2039,0.0000,0.6,0.6,0.6,4.357
2949,06/30/19 11:20:00 PM,0.1078,0.1790,1.2,1.2,1.2,56.772,45.399,97.800,-0.2039,0.0000,0.6,0.6,0.6,4.357
2950,06/30/19 11:30:00 PM,0.1078,0.1782,1.2,1.2,1.2,56.599,45.806,98.100,-0.2039,0.0000,0.6,0.6,0.6,4.357
2951,06/30/19 11:40:00 PM,0.1078,0.1790,1.2,1.2,1.2,56.426,46.526,97.900,-0.2039,0.0000,0.6,0.6,0.6,4.357
2952,06/30/19 11:50:00 PM,0.1078,0.1782,1.2,1.2,1.2,56.295,46.661,97.900,-0.2039,0.0000,0.6,0.6,0.6,4.357
2953,07/01/19 12:00:00 AM,0.1078,0.1782,1.2,1.2,1.2,56.122,46.391,98.100,-0.2039,0.0000,0.6,0.6,0.6,4.357
2954,07/01/19 12:10:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.992,46.526,98.200,-0.2039,0.0000,0.6,0.6,0.6,4.357
2955,07/01/19 12:20:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.863,46.974,98.200,-0.2039,0.0000,0.6,0.6,0.6,4.351
2956,07/01/19 12:30:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.733,46.661,98.000,-0.2039,0.0000,0.6,0.6,0.6,4.357
2957,07/01/19 12:40:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.602,46.974,98.300,-0.2039,0.0000,0.6,0.6,0.6,4.351
2958,07/01/19 12:50:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.515,46.481,98.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
2959,07/01/19 01:00:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.386,46.796,98.400,-0.2039,0.0000,0.6,0.6,0.6,4.351
2960,07/01/19 01:10:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.299,47.154,98.400,-0.2039,0.0000,0.6,0.6,0.6,4.351
2961,07/01/19 01:20:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.168,46.661,98.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
2962,07/01/19 01:30:00 AM,0.1078,0.1782,1.2,1.2,1.2,55.038,46.256,98.300,-0.2039,0.0000,0.6,0.6,0.6,4.351
2963,07/01/19 01:40:00 AM,0.1078,0.1782,1.2,1.2,1.2,54.952,45.896,98.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
2964,07/01/19 01:50:00 AM,0.1078,0.1782,1.2,1.2,1.2,54.820,45.851,98.200,-0.2039,0.0000,0.6,0.6,0.6,4.351
2965,07/01/19 02:00:00 AM,0.1078,0.1775,1.2,1.2,1.2,54.691,46.121,98.300,-0.2039,0.0000,0.6,0.6,0.6,4.351
2966,07/01/19 02:10:00 AM,0.1078,0.1782,1.2,1.2,1.2,54.604,46.076,98.600,-0.2039,0.0000,0.6,0.6,0.6,4.351
2967,07/01/19 02:20:00 AM,0.1078,0.1775,1.2,1.2,1.2,54.473,46.031,98.700,-0.2039,0.0000,0.6,0.6,0.6,4.351
2968,07/01/19 02:30:00 AM,0.1078,0.1775,1.2,1.2,1.2,54.387,46.031,98.700,-0.2039,0.0000,0.6,0.6,0.6,4.351
2969,07/01/19 02:40:00 AM,0.1078,0.1775,1.2,1.2,1.2,54.255,45.851,98.700,-0.2039,0.0000,0.6,0.6,0.6,4.351
2970,07/01/19 02:50:00 AM,0.1078,0.1775,1.2,1.2,1.2,54.169,45.669,98.700,-0.2039,0.0000,0.6,0.6,0.6,4.351
2971,07/01/19 03:00:00 AM,0.1078,0.1775,1.2,1.2,1.2,53.994,44.082,98.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
2972,07/01/19 03:10:00 AM,0.1078,0.1775,1.2,1.2,1.2,53.820,42.755,98.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
2973,07/01/19 03:20:00 AM,0.1078,0.1775,1.2,1.2,1.2,53.645,41.693,98.300,-0.2039,0.0000,0.6,0.6,0.6,4.351
2974,07/01/19 03:30:00 AM,0.1078,0.1775,1.2,1.2,1.2,53.472,41.277,98.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
2975,07/01/19 03:40:00 AM,0.1078,0.1775,1.2,1.2,1.2,53.253,41.322,98.600,-0.2039,0.0000,0.6,0.6,0.6,4.351
2976,07/01/19 03:50:00 AM,0.1078,0.1775,1.2,1.2,1.2,53.121,41.463,98.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
2977,07/01/19 04:00:00 AM,0.1078,0.1775,1.2,1.2,1.2,52.947,41.601,99.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
2978,07/01/19 04:10:00 AM,0.1071,0.1775,1.2,1.2,1.2,52.817,40.858,98.600,-0.2039,0.0000,0.6,0.6,0.6,4.351
2979,07/01/19 04:20:00 AM,0.1078,0.1768,1.2,1.2,1.2,52.641,40.951,98.600,-0.2039,0.0000,0.6,0.6,0.6,4.351
2980,07/01/19 04:30:00 AM,0.1078,0.1768,1.2,1.2,1.2,52.509,41.184,99.100,-0.2039,0.0000,0.6,0.6,0.6,4.369
2981,07/01/19 04:40:00 AM,0.1078,0.1768,1.2,1.2,1.2,52.335,41.043,99.400,-0.2039,0.0000,0.6,0.6,0.6,4.351
2982,07/01/19 04:50:00 AM,0.1078,0.1768,1.2,1.2,1.2,52.160,40.204,99.300,-0.2039,0.0000,0.6,0.6,0.6,4.351
2983,07/01/19 05:00:00 AM,0.1078,0.1768,1.2,1.2,1.2,51.984,39.031,98.600,-0.2039,0.0000,0.6,0.6,0.6,4.351
2984,07/01/19 05:10:00 AM,0.1078,0.1768,1.2,1.2,1.2,51.809,38.984,99.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
2985,07/01/19 05:20:00 AM,0.1078,0.1768,1.2,1.2,1.2,51.633,39.454,99.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
2986,07/01/19 05:30:00 AM,0.1078,0.1768,1.2,1.2,1.2,51.544,39.783,98.900,-0.2039,0.0000,0.6,0.6,0.6,4.351
2987,07/01/19 05:40:00 AM,0.1078,0.1768,1.2,1.2,1.2,51.413,40.438,99.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
2988,07/01/19 05:50:00 AM,0.1078,0.1768,1.2,1.2,6.2,51.325,40.672,99.200,-0.2039,0.0000,0.6,1.9,0.6,4.351
2989,07/01/19 06:00:00 AM,0.1078,0.1768,1.2,1.2,11.2,51.193,40.251,98.700,-0.2039,0.0000,0.6,3.1,0.6,4.351
2990,07/01/19 06:10:00 AM,0.1078,0.1768,1.2,1.2,21.2,51.105,40.017,98.800,-0.2039,0.0000,0.6,6.9,0.6,4.351
2991,07/01/19 06:20:00 AM,0.1078,0.1768,1.2,1.2,36.2,50.974,39.643,99.000,-0.2039,0.0000,0.6,11.9,0.6,4.363
2992,07/01/19 06:30:00 AM,0.1078,0.1768,1.2,1.2,51.2,50.841,39.220,98.600,-0.2039,0.0000,0.6,18.1,0.6,4.369
2993,07/01/19 06:40:00 AM,0.1078,0.1768,1.2,1.2,71.2,50.752,39.596,99.000,-0.2039,0.0000,1.9,24.4,0.6,4.369
2994,07/01/19 06:50:00 AM,0.1078,0.1761,1.2,1.2,73.7,50.621,39.736,98.700,-0.2039,0.0000,1.9,25.6,1.9,4.363
2995,07/01/19 07:00:00 AM,0.1078,0.1761,1.2,1.2,88.7,50.533,40.345,99.100,-0.2039,0.0000,3.1,31.9,1.9,4.363
2996,07/01/19 07:10:00 AM,0.1078,0.1761,1.2,1.2,118.7,50.445,40.998,99.200,-0.2039,0.0000,5.6,46.9,3.1,4.369
2997,07/01/19 07:20:00 AM,0.1078,0.1761,13.7,11.2,468.7,50.400,41.970,99.200,-0.2039,0.0000,41.9,249.4,30.6,4.363
2998,07/01/19 07:30:00 AM,0.1078,0.1761,13.7,11.2,433.7,50.533,46.796,99.500,-0.2039,0.0000,40.6,226.9,28.1,4.381
2999,07/01/19 07:40:00 AM,0.1078,0.1761,16.2,13.7,528.7,50.752,49.028,98.900,-0.2039,0.0000,49.4,276.9,35.6,4.363
3000,07/01/19 07:50:00 AM,0.1085,0.1761,21.2,16.2,666.2,51.062,51.062,99.100,-0.2039,0.0000,63.1,355.6,45.6,4.363
3001,07/01/19 08:00:00 AM,0.1085,0.1761,16.2,13.7,543.7,51.413,53.645,99.000,-0.2039,0.0000,49.4,281.9,35.6,4.381
3002,07/01/19 08:10:00 AM,0.1078,0.1761,13.7,11.2,471.2,51.764,53.515,98.500,-0.2039,0.0000,40.6,239.4,30.6,4.363
3003,07/01/19 08:20:00 AM,0.1078,0.1761,18.7,16.2,666.2,52.029,52.029,97.900,-0.2039,0.0000,58.1,344.4,43.1,4.363
3004,07/01/19 08:30:00 AM,0.1078,0.1761,26.2,21.2,891.2,52.378,52.554,98.500,-0.2039,0.0000,78.1,465.6,58.1,4.393
3005,07/01/19 08:40:00 AM,0.1078,0.1753,28.7,23.7,993.7,52.817,56.208,98.900,-0.2039,0.0000,84.4,511.9,63.1,4.375
3006,07/01/19 08:50:00 AM,0.1078,0.1761,21.2,16.2,811.2,53.341,56.858,98.200,-0.2039,0.0000,63.1,403.1,48.1,4.363
3007,07/01/19 09:00:00 AM,0.1071,0.1753,28.7,23.7,1073.7,53.865,56.642,98.300,-0.2039,0.0000,84.4,540.6,63.1,4.363
3008,07/01/19 09:10:00 AM,0.1078,0.1753,26.2,18.7,966.2,54.343,57.636,98.300,-0.2039,0.0000,71.9,480.6,54.4,4.387
3009,07/01/19 09:20:00 AM,0.1078,0.1753,28.7,23.7,1096.2,54.865,59.445,98.100,-0.2039,0.0000,80.6,543.1,61.9,4.369
3010,07/01/19 09:30:00 AM,0.1071,0.1753,31.2,23.7,1186.2,55.429,60.433,97.600,-0.2039,0.0000,85.6,591.9,66.9,4.363
3011,07/01/19 09:40:00 AM,0.1071,0.1761,26.2,21.2,1081.2,56.122,64.589,98.700,-0.2039,0.0000,75.6,548.1,59.4,4.357
3012,07/01/19 09:50:00 AM,0.1078,0.1761,46.2,36.2,1773.7,56.815,65.487,96.900,-0.2039,0.0000,128.1,908.1,99.4,4.381
3013,07/01/19 10:00:00 AM,0.1078,0.1761,41.2,33.7,1668.7,57.765,66.301,96.400,-0.2039,0.0000,116.9,846.9,90.6,4.363
3014,07/01/19 10:10:00 AM,0.1071,0.1761,26.2,21.2,1156.2,58.411,66.087,95.800,-0.2039,0.0000,75.6,571.9,56.9,4.363
3015,07/01/19 10:20:00 AM,0.1078,0.1753,51.2,41.2,2026.2,58.928,66.515,96.500,-0.2039,0.0000,141.9,1045.6,109.4,4.393
3016,07/01/19 10:30:00 AM,0.1071,0.1761,28.7,23.7,1273.7,59.229,63.561,91.000,-0.2039,0.0000,83.1,636.9,61.9,4.369
3017,07/01/19 10:40:00 AM,0.1071,0.1753,6.2,3.7,331.2,59.486,62.019,85.500,-0.2039,0.0000,20.6,161.9,16.9,4.363
3018,07/01/19 10:50:00 AM,0.1071,0.1753,53.7,41.2,2133.7,59.873,62.148,77.800,-0.2039,0.0000,143.1,1099.4,111.9,4.363
3019,07/01/19 11:00:00 AM,0.1071,0.1753,53.7,43.7,2203.7,60.517,66.857,74.900,-0.2039,0.0000,146.9,1149.4,115.6,4.393
3020,07/01/19 11:10:00 AM,0.1071,0.1753,8.7,6.2,393.7,60.647,62.791,66.700,-0.2039,0.0000,25.6,193.1,20.6,4.369
3021,07/01/19 11:20:00 AM,0.1071,0.1753,18.7,13.7,801.2,60.948,62.490,68.400,-0.2039,0.0000,51.9,410.6,40.6,4.363
3022,07/01/19 11:30:00 AM,0.1063,0.1746,13.7,8.7,568.7,60.690,58.368,69.200,-0.2039,0.0000,34.4,273.1,26.9,4.363
3023,07/01/19 11:40:00 AM,0.1071,0.1746,53.7,41.2,2153.7,61.248,63.689,70.200,-0.2039,0.0000,133.1,1115.6,108.1,4.393
3024,07/01/19 11:50:00 AM,0.1071,0.1753,51.2,38.7,2031.2,61.848,64.632,65.000,-0.2039,0.0000,123.1,1055.6,100.6,4.369
3025,07/01/19 12:00:00 PM,0.1063,0.1739,51.2,38.7,2066.2,62.661,69.427,68.800,-0.2039,0.0000,123.1,1081.9,100.6,4.363
3026,07/01/19 12:10:00 PM,0.1063,0.1746,48.7,36.2,2011.2,63.561,70.974,79.700,-0.2039,0.0000,118.1,1060.6,96.9,4.363
3027,07/01/19 12:20:00 PM,0.1063,0.1739,51.2,38.7,2073.7,64.418,71.620,77.600,-0.2039,0.0000,121.9,1099.4,99.4,4.351
3028,07/01/19 12:30:00 PM,0.1063,0.1739,53.7,41.2,2208.7,65.145,74.034,69.500,-0.2039,0.0000,129.4,1178.1,105.6,4.369
3029,07/01/19 12:40:00 PM,0.1056,0.1739,53.7,41.2,2186.2,65.829,73.213,59.500,-0.2039,0.0000,126.9,1166.9,104.4,4.363
3030,07/01/19 12:50:00 PM,0.1056,0.1739,48.7,38.7,2061.2,66.043,72.610,65.800,-0.2039,0.0000,116.9,1094.4,96.9,4.357
3031,07/01/19 01:00:00 PM,0.1049,0.1746,48.7,38.7,2058.7,66.729,73.213,65.700,-0.2039,0.0000,116.9,1095.6,96.9,4.351
3032,07/01/19 01:10:00 PM,0.1049,0.1739,48.7,38.7,2063.7,67.199,72.307,54.900,-0.2039,0.0000,116.9,1100.6,95.6,4.381
3033,07/01/19 01:20:00 PM,0.1049,0.1732,48.7,36.2,2033.7,67.928,77.815,63.200,-0.2039,0.0000,113.1,1090.6,94.4,4.363
3034,07/01/19 01:30:00 PM,0.1049,0.1732,48.7,36.2,2028.7,68.571,77.859,62.800,-0.2039,0.0000,113.1,1084.4,93.1,4.363
3035,07/01/19 01:40:00 PM,0.1056,0.1739,48.7,38.7,2051.2,68.999,74.381,55.500,-0.2039,0.0000,114.4,1098.1,94.4,4.357
3036,07/01/19 01:50:00 PM,0.1042,0.1732,48.7,36.2,2048.7,69.514,77.160,59.800,-0.2039,0.0000,114.4,1099.4,94.4,4.400
3037,07/01/19 02:00:00 PM,0.1042,0.1732,46.2,36.2,1996.2,70.158,82.931,63.300,-0.2039,0.0000,111.9,1071.9,91.9,4.381
3038,07/01/19 02:10:00 PM,0.1042,0.1724,46.2,36.2,2036.2,70.630,80.492,61.100,-0.2039,0.0000,114.4,1095.6,93.1,4.363
