"Plot Title: 20139116_SM_UM_C1_trmt"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20145938, LBL: UM_Lshrub)","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20152219, LBL: UM_Rmeadow)","Temp, °F (LGR S/N: 20139116, SEN S/N: 20391814, LBL: UM_Rmeadow)"
2163,08/15/19 11:00:01 AM,0.1699,0.1908,57.893
2164,08/15/19 12:00:01 PM,0.1689,0.1885,62.233
2165,08/15/19 01:00:01 PM,0.1685,0.1876,66.344
2166,08/15/19 02:00:01 PM,0.1677,0.1862,69.557
2167,08/15/19 03:00:01 PM,0.1671,0.1849,72.007
2168,08/15/19 04:00:01 PM,0.1663,0.1840,73.126
2169,08/15/19 05:00:01 PM,0.1656,0.1826,73.342
2170,08/15/19 06:00:01 PM,0.1652,0.1816,72.826
2171,08/15/19 07:00:01 PM,0.1642,0.1807,71.361
2172,08/15/19 08:00:01 PM,0.1642,0.1826,69.386
2173,08/15/19 09:00:01 PM,0.1638,0.1840,67.242
2174,08/15/19 10:00:01 PM,0.1638,0.1836,65.188
2175,08/15/19 11:00:01 PM,0.1638,0.1807,63.262
2176,08/16/19 12:00:01 AM,0.1634,0.1840,61.547
2177,08/16/19 01:00:01 AM,0.1634,0.1813,59.916
2178,08/16/19 02:00:01 AM,0.1634,0.1797,58.455
2179,08/16/19 03:00:01 AM,0.1634,0.1836,57.117
2180,08/16/19 04:00:01 AM,0.1634,0.1836,55.819
2181,08/16/19 05:00:01 AM,0.1629,0.1793,54.691
2182,08/16/19 06:00:01 AM,0.1629,0.1797,53.602
2183,08/16/19 07:00:01 AM,0.1629,0.1793,52.686
2184,08/16/19 08:00:01 AM,0.1629,0.1820,52.160
2185,08/16/19 09:00:01 AM,0.1623,0.1783,52.729
2186,08/16/19 10:00:01 AM,0.1619,0.1779,55.125
2187,08/16/19 11:00:01 AM,0.1615,0.1769,58.928
2188,08/16/19 12:00:01 PM,0.1608,0.1762,63.347
2189,08/16/19 01:00:01 PM,0.1608,0.1742,67.071
2190,08/16/19 02:00:01 PM,0.1596,0.1738,69.771
2191,08/16/19 03:00:01 PM,0.1590,0.1724,72.136
2192,08/16/19 04:00:01 PM,0.1581,0.1724,73.299
2193,08/16/19 05:00:01 PM,0.1577,0.1714,72.955
2194,08/16/19 06:00:01 PM,0.1570,0.1703,72.093
2195,08/16/19 07:00:01 PM,0.1566,0.1709,70.803
2196,08/16/19 08:00:01 PM,0.1566,0.1703,69.256
2197,08/16/19 09:00:01 PM,0.1562,0.1703,67.500
2198,08/16/19 10:00:01 PM,0.1562,0.1699,65.829
2199,08/16/19 11:00:01 PM,0.1562,0.1699,64.332
2200,08/17/19 12:00:01 AM,0.1558,0.1695,62.704
2201,08/17/19 01:00:01 AM,0.1558,0.1695,61.119
2202,08/17/19 02:00:01 AM,0.1558,0.1718,59.702
2203,08/17/19 03:00:01 AM,0.1558,0.1699,58.411
2204,08/17/19 04:00:01 AM,0.1551,0.1699,57.247
2205,08/17/19 05:00:01 AM,0.1551,0.1703,56.122
2206,08/17/19 06:00:01 AM,0.1551,0.1695,54.952
2207,08/17/19 07:00:01 AM,0.1551,0.1709,53.908
2208,08/17/19 08:00:01 AM,0.1547,0.1709,53.035
2209,08/17/19 09:00:01 AM,0.1542,0.1695,53.298
2210,08/17/19 10:00:01 AM,0.1538,0.1689,55.647
2211,08/17/19 11:00:01 AM,0.1538,0.1689,59.272
2212,08/17/19 12:00:01 PM,0.1527,0.1681,63.048
2213,08/17/19 01:00:01 PM,0.1523,0.1677,65.273
2214,08/17/19 02:00:01 PM,0.1519,0.1667,67.928
2215,08/17/19 03:00:01 PM,0.1508,0.1663,70.416
2216,08/17/19 04:00:01 PM,0.1503,0.1652,71.620
2217,08/17/19 05:00:01 PM,0.1495,0.1648,71.791
2218,08/17/19 06:00:01 PM,0.1490,0.1638,71.190
2219,08/17/19 07:00:01 PM,0.1484,0.1638,69.942
2220,08/17/19 08:00:01 PM,0.1484,0.1638,68.227
2221,08/17/19 09:00:01 PM,0.1484,0.1623,66.385
2222,08/17/19 10:00:01 PM,0.1479,0.1629,64.546
2223,08/17/19 11:00:01 PM,0.1479,0.1634,62.748
2224,08/18/19 12:00:01 AM,0.1479,0.1629,61.032
2225,08/18/19 01:00:01 AM,0.1475,0.1629,59.486
2226,08/18/19 02:00:01 AM,0.1475,0.1634,58.023
2227,08/18/19 03:00:01 AM,0.1475,0.1638,56.685
2228,08/18/19 04:00:01 AM,0.1475,0.1634,55.472
2229,08/18/19 05:00:01 AM,0.1470,0.1623,54.343
2230,08/18/19 06:00:01 AM,0.1470,0.1634,53.253
2231,08/18/19 07:00:01 AM,0.1466,0.1634,52.291
2232,08/18/19 08:00:01 AM,0.1466,0.1629,51.501
2233,08/18/19 09:00:01 AM,0.1459,0.1634,51.895
2234,08/18/19 10:00:01 AM,0.1455,0.1629,54.300
2235,08/18/19 11:00:01 AM,0.1450,0.1629,58.152
2236,08/18/19 12:00:01 PM,0.1446,0.1619,62.490
2237,08/18/19 01:00:01 PM,0.1434,0.1615,66.686
2238,08/18/19 02:00:01 PM,0.1430,0.1604,70.115
2239,08/18/19 03:00:01 PM,0.1425,0.1590,72.437
2240,08/18/19 04:00:01 PM,0.1421,0.1590,73.342
2241,08/18/19 05:00:01 PM,0.1416,0.1581,73.472
2242,08/18/19 06:00:01 PM,0.1412,0.1581,72.783
2243,08/18/19 07:00:01 PM,0.1405,0.1566,71.404
2244,08/18/19 08:00:01 PM,0.1405,0.1581,69.471
2245,08/18/19 09:00:01 PM,0.1405,0.1581,67.372
2246,08/18/19 10:00:01 PM,0.1405,0.1577,65.316
2247,08/18/19 11:00:01 PM,0.1400,0.1577,63.433
2248,08/19/19 12:00:01 AM,0.1400,0.1570,61.720
2249,08/19/19 01:00:01 AM,0.1400,0.1577,60.132
2250,08/19/19 02:00:01 AM,0.1396,0.1570,58.669
2251,08/19/19 03:00:01 AM,0.1396,0.1581,57.333
2252,08/19/19 04:00:01 AM,0.1396,0.1577,56.079
2253,08/19/19 05:00:01 AM,0.1396,0.1577,54.952
2254,08/19/19 06:00:01 AM,0.1396,0.1577,53.951
2255,08/19/19 07:00:01 AM,0.1391,0.1577,52.947
2256,08/19/19 08:00:01 AM,0.1391,0.1581,52.203
2257,08/19/19 09:00:01 AM,0.1387,0.1577,52.509
2258,08/19/19 10:00:01 AM,0.1382,0.1570,54.952
2259,08/19/19 11:00:01 AM,0.1375,0.1570,58.842
2260,08/19/19 12:00:01 PM,0.1370,0.1566,63.048
2261,08/19/19 01:00:01 PM,0.1370,0.1551,67.071
2262,08/19/19 02:00:01 PM,0.1361,0.1542,70.543
2263,08/19/19 03:00:01 PM,0.1357,0.1558,72.912
2264,08/19/19 04:00:01 PM,0.1352,0.1542,73.818
2265,08/19/19 05:00:01 PM,0.1352,0.1547,73.947
2266,08/19/19 06:00:01 PM,0.1347,0.1523,73.170
2267,08/19/19 07:00:01 PM,0.1342,0.1527,71.964
2268,08/19/19 08:00:01 PM,0.1335,0.1519,70.115
2269,08/19/19 09:00:01 PM,0.1335,0.1519,68.013
2270,08/19/19 10:00:01 PM,0.1335,0.1523,65.959
