Plot Title: 20290164_A2,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20290164, SEN S/N: 9719170)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152228)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152229)"
2093,8/11/18 16:00,66.043,0.0274,0.0574
2094,8/11/18 17:00,66.558,0.027,0.057
2095,8/11/18 18:00,66.258,0.0261,0.0562
2096,8/11/18 19:00,65.574,0.0252,0.0536
2097,8/11/18 20:00,64.76,0.0247,0.0528
2098,8/11/18 21:00,63.732,0.0247,0.0521
2099,8/11/18 22:00,62.447,0.0228,0.0521
2100,8/11/18 23:00,61.119,0.0224,0.0517
2101,8/12/18 0:00,59.788,0.0205,0.0509
2102,8/12/18 1:00,58.541,0.0205,0.0501
2103,8/12/18 2:00,57.333,0.02,0.0494
2104,8/12/18 3:00,56.251,0.019,0.0494
2105,8/12/18 4:00,55.213,0.019,0.049
2106,8/12/18 5:00,54.3,0.0186,0.0482
2107,8/12/18 6:00,53.384,0.0176,0.0482
2108,8/12/18 7:00,52.597,0.0176,0.0474
2109,8/12/18 8:00,52.115,0.0176,0.0474
2110,8/12/18 9:00,52.466,0.02,0.0494
2111,8/12/18 10:00,53.559,0.0214,0.0494
2112,8/12/18 11:00,55.429,0.0228,0.0517
2113,8/12/18 12:00,57.936,0.0252,0.0536
2114,8/12/18 13:00,60.003,0.0252,0.0544
2115,8/12/18 14:00,62.105,0.0274,0.0562
2116,8/12/18 15:00,64.074,0.0274,0.0574
2117,8/12/18 16:00,65.615,0.0274,0.0581
2118,8/12/18 17:00,66.385,0.027,0.0562
2119,8/12/18 18:00,66.643,0.027,0.0544
2120,8/12/18 19:00,66.344,0.0252,0.0544
2121,8/12/18 20:00,65.444,0.0247,0.0536
2122,8/12/18 21:00,64.332,0.0238,0.0521
2123,8/12/18 22:00,63.133,0.0228,0.0517
2124,8/12/18 23:00,61.804,0.0224,0.0509
2125,8/13/18 0:00,60.433,0.0205,0.0501
2126,8/13/18 1:00,59.229,0.02,0.0501
2127,8/13/18 2:00,58.109,0.02,0.049
2128,8/13/18 3:00,56.988,0.019,0.0482
2129,8/13/18 4:00,55.906,0.0186,0.0482
2130,8/13/18 5:00,54.909,0.0186,0.0482
2131,8/13/18 6:00,54.037,0.0176,0.0474
2132,8/13/18 7:00,53.253,0.0176,0.0474
2133,8/13/18 8:00,52.772,0.0176,0.0474
2134,8/13/18 9:00,53.121,0.019,0.0482
2135,8/13/18 10:00,54.082,0.0205,0.0501
2136,8/13/18 11:00,55.647,0.0224,0.0521
2137,8/13/18 12:00,57.679,0.0238,0.0528
2138,8/13/18 13:00,,0.0252,0.0544
2139,8/13/18 14:00,,0.0252,0.0562
2140,8/13/18 15:00,,0.0261,0.0574
2141,8/13/18 16:00,,0.027,0.0547
2142,8/13/18 17:00,,0.0274,0.0544
2143,8/13/18 18:00,,0.027,0.0547
2144,8/13/18 19:00,,0.0247,0.0544
2145,8/13/18 20:00,,0.0247,0.0521
2146,8/13/18 21:00,,0.0228,0.0528
2147,8/13/18 22:00,,0.0224,0.0517
2148,8/13/18 23:00,,0.0214,0.0517
2149,8/14/18 0:00,,0.0205,0.0509
2150,8/14/18 1:00,,0.0205,0.049
2151,8/14/18 2:00,,0.019,0.049
2152,8/14/18 3:00,,0.0186,0.049
2153,8/14/18 4:00,,0.0186,0.0482
2154,8/14/18 5:00,,0.0176,0.0482
2155,8/14/18 6:00,,0.0176,0.047
2156,8/14/18 7:00,,0.0166,0.047
2157,8/14/18 8:00,,0.0176,0.047
2158,8/14/18 9:00,,0.0186,0.049
2159,8/14/18 10:00,,0.0205,0.049
2160,8/14/18 11:00,,0.0224,0.0501
2161,8/14/18 12:00,,0.0228,0.0517
2162,8/14/18 13:00,,0.0247,0.0517
2163,8/14/18 14:00,,0.0252,0.0544
2164,8/14/18 15:00,,0.027,0.0544
2165,8/14/18 16:00,,0.0252,0.0555
2166,8/14/18 17:00,,0.0252,0.0562
2167,8/14/18 18:00,,0.0228,0.0581
2168,8/14/18 19:00,,0.0247,0.0547
2169,8/14/18 20:00,,0.0228,0.0536
2170,8/14/18 21:00,,0.0224,0.0528
2171,8/14/18 22:00,,0.0214,0.0517
2172,8/14/18 23:00,,0.0205,0.0509
2173,8/15/18 0:00,,0.02,0.0494
2174,8/15/18 1:00,,0.019,0.049
2175,8/15/18 2:00,,0.019,0.0482
2176,8/15/18 3:00,,0.0186,0.0482
2177,8/15/18 4:00,,0.0186,0.047
2178,8/15/18 5:00,,0.0186,0.0462
2179,8/15/18 6:00,,0.0186,0.0454
2180,8/15/18 7:00,,0.0166,0.047
2181,8/15/18 8:00,,0.0166,0.0462
2182,8/15/18 9:00,,0.0186,0.049
2183,8/15/18 10:00,,0.0205,0.0494
2184,8/15/18 11:00,,0.0205,0.0509
2185,8/15/18 12:00,,0.0224,0.0517
2186,8/15/18 13:00,,0.0228,0.0517
2187,8/15/18 14:00,,0.0247,0.0528
2188,8/15/18 15:00,,0.0252,0.0536
2189,8/15/18 16:00,,0.0252,0.0536
2190,8/15/18 17:00,,0.0252,0.0544
2191,8/15/18 18:00,,0.0247,0.0528
2192,8/15/18 19:00,,0.0238,0.0521
2193,8/15/18 20:00,,0.0228,0.0517
2194,8/15/18 21:00,,0.0214,0.0501
2195,8/15/18 22:00,,0.0205,0.0494
2196,8/15/18 23:00,,0.02,0.049
2197,8/16/18 0:00,,0.019,0.0482
2198,8/16/18 1:00,,0.0186,0.0482
2199,8/16/18 2:00,,0.0186,0.0482
2200,8/16/18 3:00,,0.0186,0.0474
2201,8/16/18 4:00,,0.0176,0.047
2202,8/16/18 5:00,,0.0176,0.047
2203,8/16/18 6:00,,0.0166,0.047
2204,8/16/18 7:00,,0.0176,0.047
2205,8/16/18 8:00,,0.0176,0.047
2206,8/16/18 9:00,,0.0186,0.0474
2207,8/16/18 10:00,,0.02,0.049
2208,8/16/18 11:00,,0.0214,0.0501
2209,8/16/18 12:00,,0.0214,0.0494
2210,8/16/18 13:00,,0.0214,0.0501
2211,8/16/18 14:00,,0.0214,0.049
2212,8/16/18 15:00,,0.0214,0.0501
2213,8/16/18 16:00,,0.0224,0.0494
2214,8/16/18 17:00,,0.0261,0.0501
2215,8/16/18 18:00,,0.031,0.0509
2216,8/16/18 19:00,,0.0306,0.0494
2217,8/16/18 20:00,,0.0297,0.0494
2218,8/16/18 21:00,,0.0328,0.0494
2219,8/16/18 22:00,,0.0363,0.0501
2220,8/16/18 23:00,,0.0371,0.0501
2221,8/17/18 0:00,,0.0375,0.0501
2222,8/17/18 1:00,,0.0384,0.0494
2223,8/17/18 2:00,,0.0384,0.049
2224,8/17/18 3:00,,0.0375,0.049
2225,8/17/18 4:00,,0.0375,0.049
2226,8/17/18 5:00,,0.0375,0.0482
2227,8/17/18 6:00,,0.0375,0.0482
2228,8/17/18 7:00,,0.0375,0.0482
2229,8/17/18 8:00,,0.0375,0.0482
2230,8/17/18 9:00,,0.0392,0.0494
2231,8/17/18 10:00,,0.0401,0.0509
2232,8/17/18 11:00,,0.0405,0.0536
2233,8/17/18 12:00,,0.0421,0.0547
2234,8/17/18 13:00,,0.0425,0.0555
2235,8/17/18 14:00,,0.0425,0.057
2236,8/17/18 15:00,,0.0425,0.0562
2237,8/17/18 16:00,,0.0421,0.0562
2238,8/17/18 17:00,,0.0421,0.0562
2239,8/17/18 18:00,,0.0425,0.057
2240,8/17/18 19:00,,0.0413,0.0555
2241,8/17/18 20:00,,0.0405,0.0547
2242,8/17/18 21:00,,0.0405,0.0544
2243,8/17/18 22:00,,0.0392,0.0536
2244,8/17/18 23:00,,0.0384,0.0536
2245,8/18/18 0:00,,0.0384,0.0521
2246,8/18/18 1:00,,0.0375,0.0521
2247,8/18/18 2:00,,0.0375,0.0521
2248,8/18/18 3:00,,0.0371,0.0509
2249,8/18/18 4:00,,0.0371,0.0509
2250,8/18/18 5:00,,0.0371,0.0501
2251,8/18/18 6:00,,0.0363,0.0501
2252,8/18/18 7:00,,0.0371,0.0501
2253,8/18/18 8:00,,0.0375,0.0509
2254,8/18/18 9:00,,0.0425,0.0517
2255,8/18/18 10:00,,0.047,0.0528
2256,8/18/18 11:00,,0.0494,0.0547
2257,8/18/18 12:00,,0.0521,0.057
2258,8/18/18 13:00,,0.0547,0.0588
2259,8/18/18 14:00,,0.0562,0.0614
2260,8/18/18 15:00,,0.0581,0.0621
2261,8/18/18 16:00,,0.0588,0.0628
2262,8/18/18 17:00,,0.0596,0.0628
2263,8/18/18 18:00,,0.0596,0.0628
2264,8/18/18 19:00,,0.0588,0.0614
2265,8/18/18 20:00,,0.0588,0.0596
2266,8/18/18 21:00,,0.0581,0.0588
2267,8/18/18 22:00,,0.0581,0.0581
2268,8/18/18 23:00,,0.0574,0.0588
2269,8/19/18 0:00,,0.0574,0.0574
2270,8/19/18 1:00,,0.057,0.057
2271,8/19/18 2:00,,0.057,0.057
2272,8/19/18 3:00,,0.057,0.057
2273,8/19/18 4:00,,0.057,0.0547
2274,8/19/18 5:00,,0.057,0.0547
2275,8/19/18 6:00,,0.0562,0.0547
2276,8/19/18 7:00,,0.0562,0.0544
2277,8/19/18 8:00,,0.0562,0.0544
2278,8/19/18 9:00,,0.057,0.057
2279,8/19/18 10:00,,0.0562,0.0574
2280,8/19/18 11:00,,0.0562,0.0588
2281,8/19/18 12:00,,0.057,0.0596
2282,8/19/18 13:00,,0.0562,0.0607
2283,8/19/18 14:00,,0.0562,0.0614
2284,8/19/18 15:00,,0.057,0.0632
2285,8/19/18 16:00,,0.057,0.0639
2286,8/19/18 17:00,,0.057,0.0621
2287,8/19/18 18:00,,0.057,0.0621
2288,8/19/18 19:00,,0.0562,0.0607
2289,8/19/18 20:00,,0.0555,0.0596
2290,8/19/18 21:00,,0.0544,0.0581
2291,8/19/18 22:00,,0.0536,0.0581
2292,8/19/18 23:00,,0.0528,0.0574
2293,8/20/18 0:00,,0.0521,0.057
2294,8/20/18 1:00,,0.0521,0.0562
2295,8/20/18 2:00,,0.0517,0.0562
2296,8/20/18 3:00,,0.0509,0.0547
2297,8/20/18 4:00,,0.0501,0.0544
2298,8/20/18 5:00,,0.0501,0.0544
2299,8/20/18 6:00,,0.0494,0.0544
2300,8/20/18 7:00,,0.0494,0.0544
2301,8/20/18 8:00,,0.049,0.0544
2302,8/20/18 9:00,,0.0501,0.0547
2303,8/20/18 10:00,,0.0501,0.0562
2304,8/20/18 11:00,,0.0501,0.0574
2305,8/20/18 12:00,,0.0509,0.0588
2306,8/20/18 13:00,,0.0517,0.0607
2307,8/20/18 14:00,,0.0517,0.0621
2308,8/20/18 15:00,,0.0521,0.0639
2309,8/20/18 16:00,,0.0517,0.0632
2310,8/20/18 17:00,,0.0517,0.0653
2311,8/20/18 18:00,,0.0509,0.0628
2312,8/20/18 19:00,,0.0501,0.0607
2313,8/20/18 20:00,,0.049,0.0607
2314,8/20/18 21:00,,0.0474,0.0588
2315,8/20/18 22:00,,0.047,0.0581
2316,8/20/18 23:00,,0.0462,0.0581
2317,8/21/18 0:00,,0.0454,0.0574
2318,8/21/18 1:00,,0.0446,0.0581
2319,8/21/18 2:00,,0.0446,0.057
2320,8/21/18 3:00,,0.0446,0.0574
2321,8/21/18 4:00,,0.0442,0.0574
2322,8/21/18 5:00,,0.0442,0.057
2323,8/21/18 6:00,,0.0434,0.057
2324,8/21/18 7:00,,0.0442,0.057
2325,8/21/18 8:00,,0.0442,0.0562
2326,8/21/18 9:00,,0.0446,0.057
2327,8/21/18 10:00,,0.0454,0.0581
2328,8/21/18 11:00,,0.0446,0.0596
2329,8/21/18 12:00,,0.0454,0.0588
2330,8/21/18 13:00,,0.0462,0.0599
2331,8/21/18 14:00,,0.0454,0.0596
2332,8/21/18 15:00,,0.047,0.0607
2333,8/21/18 16:00,,0.047,0.0599
2334,8/21/18 17:00,,0.047,0.0599
2335,8/21/18 18:00,,0.0462,0.0596
2336,8/21/18 19:00,,0.0521,0.0599
2337,8/21/18 20:00,,0.0547,0.0599
2338,8/21/18 21:00,,0.0547,0.0599
2339,8/21/18 22:00,,0.0555,0.0596
2340,8/21/18 23:00,,0.0562,0.0588
2341,8/22/18 0:00,,0.0574,0.0588
2342,8/22/18 1:00,,0.0599,0.0596
2343,8/22/18 2:00,,0.0614,0.0596
2344,8/22/18 3:00,,0.0632,0.0596
2345,8/22/18 4:00,,0.066,0.0599
2346,8/22/18 5:00,,0.0671,0.0599
2347,8/22/18 6:00,,0.0691,0.0607
2348,8/22/18 7:00,,0.0708,0.0607
2349,8/22/18 8:00,,0.0722,0.0614
2350,8/22/18 9:00,,0.0738,0.0614
2351,8/22/18 10:00,,0.0752,0.0621
2352,8/22/18 11:00,,0.0758,0.0621
2353,8/22/18 12:00,,0.0768,0.0621
2354,8/22/18 13:00,,0.0781,0.0632
2355,8/22/18 14:00,,0.0794,0.0653
2356,8/22/18 15:00,,0.0797,0.0653
2357,8/22/18 16:00,,0.0803,0.0664
2358,8/22/18 17:00,,0.081,0.0664
2359,8/22/18 18:00,,0.081,0.066
2360,8/22/18 19:00,,0.081,0.0653
2361,8/22/18 20:00,,0.0816,0.0646
2362,8/22/18 21:00,,0.0816,0.0646
2363,8/22/18 22:00,,0.0816,0.0646
2364,8/22/18 23:00,,0.0816,0.0639
2365,8/23/18 0:00,,0.0822,0.0632
2366,8/23/18 1:00,,0.0822,0.0632
2367,8/23/18 2:00,,0.0822,0.0632
2368,8/23/18 3:00,,0.0829,0.0632
2369,8/23/18 4:00,,0.0829,0.0632
2370,8/23/18 5:00,,0.1608,0.0646
2371,8/23/18 6:00,,0.1985,0.0722
2372,8/23/18 7:00,,0.2109,0.0752
2373,8/23/18 8:00,,0.1972,0.0762
2374,8/23/18 9:00,,0.1963,0.0787
2375,8/23/18 10:00,,0.1926,0.0803
2376,8/23/18 11:00,,0.1895,0.0822
2377,8/23/18 12:00,,0.1862,0.0841
2378,8/23/18 13:00,,0.1836,0.0863
2379,8/23/18 14:00,,0.1816,0.0875
2380,8/23/18 15:00,,0.1803,0.0881
2381,8/23/18 16:00,,0.1783,0.0896
2382,8/23/18 17:00,,0.1779,0.0893
2383,8/23/18 18:00,,0.1775,0.0887
2384,8/23/18 19:00,,0.1765,0.0875
2385,8/23/18 20:00,,0.1762,0.0875
2386,8/23/18 21:00,,0.1762,0.0863
2387,8/23/18 22:00,,0.1756,0.0857
2388,8/23/18 23:00,,0.1752,0.085
2389,8/24/18 0:00,,0.1746,0.085
2390,8/24/18 1:00,,0.1746,0.0844
2391,8/24/18 2:00,,0.1742,0.0841
2392,8/24/18 3:00,,0.1738,0.0835
2393,8/24/18 4:00,,0.1738,0.0835
2394,8/24/18 5:00,,0.1732,0.0835
2395,8/24/18 6:00,,0.1728,0.0835
2396,8/24/18 7:00,,0.1728,0.0829
2397,8/24/18 8:00,,0.1728,0.0829
2398,8/24/18 9:00,,0.1728,0.0841
2399,8/24/18 10:00,,0.1718,0.085
2400,8/24/18 11:00,,0.1709,0.0857
2401,8/24/18 12:00,,0.1695,0.0863
2402,8/24/18 13:00,,0.1681,0.0869
2403,8/24/18 14:00,,0.1667,0.0881
2404,8/24/18 15:00,,0.1656,0.0887
2405,8/24/18 16:00,,0.1642,0.0893
2406,8/24/18 17:00,,0.1634,0.0893
2407,8/24/18 18:00,,0.1629,0.0875
2408,8/24/18 19:00,,0.1623,0.0869
2409,8/24/18 20:00,,0.1619,0.0857
2410,8/24/18 21:00,,0.1619,0.085
2411,8/24/18 22:00,,0.1619,0.0844
2412,8/24/18 23:00,,0.1615,0.0841
2413,8/25/18 0:00,,0.1619,0.0829
2414,8/25/18 1:00,,0.1615,0.0829
2415,8/25/18 2:00,,0.1615,0.0822
2416,8/25/18 3:00,,0.1608,0.0816
2417,8/25/18 4:00,,0.1608,0.0816
2418,8/25/18 5:00,,0.1604,0.081
2419,8/25/18 6:00,,0.16,0.081
2420,8/25/18 7:00,,0.16,0.0803
2421,8/25/18 8:00,,0.16,0.081
2422,8/25/18 9:00,,0.1596,0.081
2423,8/25/18 10:00,,0.159,0.0822
2424,8/25/18 11:00,,0.1577,0.0829
2425,8/25/18 12:00,,0.1562,0.0841
2426,8/25/18 13:00,,0.1547,0.0841
2427,8/25/18 14:00,,0.1527,0.085
2428,8/25/18 15:00,,0.1519,0.085
2429,8/25/18 16:00,,0.1508,0.0844
2430,8/25/18 17:00,,0.1503,0.0841
2431,8/25/18 18:00,,0.1508,0.0829
2432,8/25/18 19:00,,0.1503,0.0822
2433,8/25/18 20:00,,0.1503,0.0816
2434,8/25/18 21:00,,0.1503,0.081
2435,8/25/18 22:00,,0.1503,0.0803
2436,8/25/18 23:00,,0.1499,0.0803
2437,8/26/18 0:00,,0.1499,0.0797
2438,8/26/18 1:00,,0.1495,0.0797
2439,8/26/18 2:00,,0.1495,0.0794
2440,8/26/18 3:00,,0.149,0.0787
2441,8/26/18 4:00,,0.1484,0.0787
2442,8/26/18 5:00,,0.1484,0.0787
2443,8/26/18 6:00,,0.1479,0.0781
2444,8/26/18 7:00,,0.1475,0.0797
2445,8/26/18 8:00,,0.1479,0.0781
2446,8/26/18 9:00,,0.1479,0.0787
2447,8/26/18 10:00,,0.1466,0.0794
2448,8/26/18 11:00,,0.145,0.0803
2449,8/26/18 12:00,,0.143,0.0816
2450,8/26/18 13:00,,0.1416,0.0822
2451,8/26/18 14:00,,0.14,0.0835
2452,8/26/18 15:00,,0.1391,0.0841
2453,8/26/18 16:00,,0.1387,0.0822
2454,8/26/18 17:00,,0.1375,0.0816
2455,8/26/18 18:00,,0.1954,0.0829
2456,8/26/18 19:00,,0.1728,0.0816
2457,8/26/18 20:00,,0.1685,0.081
2458,8/26/18 21:00,,0.1769,0.0803
2459,8/26/18 22:00,,0.2363,0.0914
2460,8/26/18 23:00,,0.2174,0.0926
2461,8/27/18 0:00,,0.2117,0.0926
2462,8/27/18 1:00,,0.2087,0.0926
2463,8/27/18 2:00,,0.207,0.0926
2464,8/27/18 3:00,,0.2052,0.0926
2465,8/27/18 4:00,,0.2038,0.0926
2466,8/27/18 5:00,,0.2029,0.0926
2467,8/27/18 6:00,,0.2026,0.0926
2468,8/27/18 7:00,,0.202,0.0926
2469,8/27/18 8:00,,0.2017,0.0926
2470,8/27/18 9:00,,0.2008,0.0937
2471,8/27/18 10:00,,0.1999,0.0943
2472,8/27/18 11:00,,0.1985,0.0943
2473,8/27/18 12:00,,0.1976,0.0949
2474,8/27/18 13:00,,0.1967,0.0949
2475,8/27/18 14:00,,0.1945,0.0961
2476,8/27/18 15:00,,0.1926,0.0961
2477,8/27/18 16:00,,0.1913,0.0963
2478,8/27/18 17:00,,0.1898,0.0961
2479,8/27/18 18:00,,0.1891,0.0955
2480,8/27/18 19:00,,0.1885,0.0943
2481,8/27/18 20:00,,0.1881,0.0932
2482,8/27/18 21:00,,0.1872,0.0926
2483,8/27/18 22:00,,0.1872,0.0926
2484,8/27/18 23:00,,0.1866,0.092
2485,8/28/18 0:00,,0.1862,0.0914
2486,8/28/18 1:00,,0.1862,0.0908
2487,8/28/18 2:00,,0.1859,0.0902
2488,8/28/18 3:00,,0.1853,0.0902
2489,8/28/18 4:00,,0.1853,0.0896
2490,8/28/18 5:00,,0.1849,0.0893
2491,8/28/18 6:00,,0.1843,0.0893
2492,8/28/18 7:00,,0.1843,0.0887
2493,8/28/18 8:00,,0.1843,0.0887
2494,8/28/18 9:00,,0.184,0.0902
2495,8/28/18 10:00,,0.1836,0.0908
2496,8/28/18 11:00,,0.182,0.0908
2497,8/28/18 12:00,51.984,0.1797,0.0902
2498,8/28/18 13:00,54.212,0.1783,0.0914
2499,8/28/18 14:00,56.469,0.1769,0.0914
2500,8/28/18 15:00,58.582,0.1752,0.0926
2501,8/28/18 16:00,60.26,0.1738,0.092
2502,8/28/18 17:00,61.333,0.1732,0.0908
2503,8/28/18 18:00,61.72,0.1728,0.0896
2504,8/28/18 19:00,61.29,0.1728,0.0893
2505,8/28/18 20:00,60.217,0.1728,0.0881
2506,8/28/18 21:00,58.928,0.1728,0.0869
2507,8/28/18 22:00,57.549,0.1724,0.0857
2508,8/28/18 23:00,56.251,0.1724,0.0857
2509,8/29/18 0:00,55.038,0.1718,0.0844
2510,8/29/18 1:00,53.865,0.1718,0.0844
2511,8/29/18 2:00,52.772,0.1718,0.0841
2512,8/29/18 3:00,51.764,0.1714,0.0835
2513,8/29/18 4:00,50.752,0.1718,0.0835
2514,8/29/18 5:00,49.87,0.1714,0.0835
2515,8/29/18 6:00,49.028,0.1709,0.0829
2516,8/29/18 7:00,48.227,0.1703,0.0829
2517,8/29/18 8:00,47.602,0.1703,0.0822
2518,8/29/18 9:00,47.334,0.1709,0.0835
2519,8/29/18 10:00,47.781,0.1699,0.0841
2520,8/29/18 11:00,49.161,0.1685,0.0844
2521,8/29/18 12:00,51.282,0.1667,0.0857
2522,8/29/18 13:00,53.733,0.1642,0.0857
2523,8/29/18 14:00,55.992,0.1629,0.0869
2524,8/29/18 15:00,58.023,0.1619,0.0869
2525,8/29/18 16:00,59.702,0.1604,0.0881
2526,8/29/18 17:00,60.991,0.1585,0.0863
2527,8/29/18 18:00,61.419,0.1585,0.085
2528,8/29/18 19:00,61.119,0.1577,0.0841
2529,8/29/18 20:00,60.217,0.1581,0.0835
2530,8/29/18 21:00,59.142,0.1585,0.0822
2531,8/29/18 22:00,58.023,0.1581,0.0816
2532,8/29/18 23:00,56.901,0.1581,0.081
2533,8/30/18 0:00,55.776,0.1577,0.0803
2534,8/30/18 1:00,54.691,0.1577,0.0797
2535,8/30/18 2:00,53.69,0.1577,0.0794
2536,8/30/18 3:00,52.729,0.1577,0.0794
2537,8/30/18 4:00,51.852,0.157,0.0787
2538,8/30/18 5:00,51.017,0.157,0.0787
2539,8/30/18 6:00,50.311,0.1566,0.0781
2540,8/30/18 7:00,49.649,0.1566,0.0775
2541,8/30/18 8:00,49.028,0.1566,0.0781
2542,8/30/18 9:00,48.895,0.1562,0.0787
2543,8/30/18 10:00,49.516,0.1547,0.0794
2544,8/30/18 11:00,50.841,0.1523,0.0797
2545,8/30/18 12:00,52.772,0.1499,0.081
2546,8/30/18 13:00,54.995,0.1479,0.0822
2547,8/30/18 14:00,57.247,0.143,0.0835
2548,8/30/18 15:00,59.315,0.1434,0.0829
2549,8/30/18 16:00,60.733,0.1421,0.0822
2550,8/30/18 17:00,61.419,0.1416,0.081
2551,8/30/18 18:00,61.547,0.1412,0.0816
2552,8/30/18 19:00,61.205,0.14,0.0797
2553,8/30/18 20:00,60.346,0.14,0.0787
2554,8/30/18 21:00,59.315,0.14,0.0775
2555,8/30/18 22:00,58.152,0.14,0.0762
2556,8/30/18 23:00,57.074,0.1396,0.0758
2557,8/31/18 0:00,56.122,0.1396,0.0752
2558,8/31/18 1:00,55.256,0.1391,0.0745
2559,8/31/18 2:00,54.387,0.1387,0.0745
2560,8/31/18 3:00,53.602,0.1382,0.0738
2561,8/31/18 4:00,52.729,0.1382,0.0738
2562,8/31/18 5:00,51.94,0.1382,0.0732
2563,8/31/18 6:00,51.237,0.1375,0.0725
2564,8/31/18 7:00,50.576,0.137,0.0725
2565,8/31/18 8:00,50.18,0.1366,0.0725
2566,8/31/18 9:00,50.268,0.1361,0.0732
2567,8/31/18 10:00,50.621,0.1352,0.0725
2568,8/31/18 11:00,51.678,0.1331,0.0738
2569,8/31/18 12:00,53.166,0.1307,0.0745
2570,8/31/18 13:00,54.909,0.1281,0.0758
2571,8/31/18 14:00,56.685,0.1261,0.0752
2572,8/31/18 15:00,58.195,0.1242,0.0758
2573,8/31/18 16:00,59.272,0.1219,0.0758
2574,8/31/18 17:00,59.916,0.1209,0.0752
2575,8/31/18 18:00,60.132,0.1199,0.0745
2576,8/31/18 19:00,59.788,0.1194,0.0738
2577,8/31/18 20:00,58.885,0.1194,0.0732
2578,8/31/18 21:00,57.807,0.1194,0.0722
2579,8/31/18 22:00,56.728,0.1189,0.0715
2580,8/31/18 23:00,55.69,0.1189,0.0708
2581,9/1/18 0:00,54.734,0.1184,0.0708
2582,9/1/18 1:00,53.865,0.1179,0.0695
2583,9/1/18 2:00,52.992,0.1174,0.0695
2584,9/1/18 3:00,52.115,0.1174,0.0691
2585,9/1/18 4:00,51.325,0.1169,0.0691
2586,9/1/18 5:00,50.621,0.1169,0.0684
2587,9/1/18 6:00,50.002,0.1164,0.0684
2588,9/1/18 7:00,49.428,0.1164,0.0678
2589,9/1/18 8:00,49.116,0.1159,0.0678
2590,9/1/18 9:00,49.161,0.1159,0.0691
2591,9/1/18 10:00,49.692,0.1143,0.0695
2592,9/1/18 11:00,50.886,0.1117,0.0708
2593,9/1/18 12:00,52.686,0.1096,0.0715
2594,9/1/18 13:00,54.473,0.1069,0.0722
2595,9/1/18 14:00,56.426,0.1047,0.0732
2596,9/1/18 15:00,58.582,0.1031,0.0752
2597,9/1/18 16:00,60.474,0.1009,0.0752
2598,9/1/18 17:00,61.506,0.0986,0.0732
2599,9/1/18 18:00,61.761,0.0975,0.0732
2600,9/1/18 19:00,61.376,0.0969,0.0715
2601,9/1/18 20:00,60.561,0.0963,0.0708
2602,9/1/18 21:00,59.572,0.0963,0.0702
2603,9/1/18 22:00,58.498,0.0961,0.0695
2604,9/1/18 23:00,57.333,0.0955,0.0691
2605,9/2/18 0:00,56.122,0.0949,0.0684
2606,9/2/18 1:00,55.038,0.0943,0.0678
2607,9/2/18 2:00,54.037,0.0937,0.0678
2608,9/2/18 3:00,53.166,0.0937,0.0671
2609,9/2/18 4:00,52.335,0.0926,0.0664
2610,9/2/18 5:00,51.589,0.092,0.0664
2611,9/2/18 6:00,50.929,0.092,0.066
2612,9/2/18 7:00,50.268,0.092,0.066
2613,9/2/18 8:00,49.649,0.0914,0.0653
2614,9/2/18 9:00,49.604,0.0908,0.0664
2615,9/2/18 10:00,50.223,0.0896,0.0678
2616,9/2/18 11:00,51.852,0.0875,0.0691
2617,9/2/18 12:00,54.082,0.085,0.0702
2618,9/2/18 13:00,55.602,0.0841,0.0695
2619,9/2/18 14:00,56.165,0.0822,0.0695
2620,9/2/18 15:00,57.074,0.0816,0.0702
2621,9/2/18 16:00,58.023,0.0797,0.0695
2622,9/2/18 17:00,58.282,0.0787,0.0691
2623,9/2/18 18:00,57.979,0.0787,0.0684
2624,9/2/18 19:00,57.463,0.0787,0.0678
2625,9/2/18 20:00,56.815,0.0781,0.0671
2626,9/2/18 21:00,56.035,0.0787,0.0671
2627,9/2/18 22:00,55.168,0.0781,0.0664
2628,9/2/18 23:00,54.169,0.0781,0.066
2629,9/3/18 0:00,53.166,0.0775,0.0653
2630,9/3/18 1:00,52.246,0.0775,0.0646
2631,9/3/18 2:00,51.413,0.0775,0.0646
2632,9/3/18 3:00,50.797,0.0775,0.0646
2633,9/3/18 4:00,50.356,0.0768,0.0646
2634,9/3/18 5:00,49.959,0.0775,0.0646
2635,9/3/18 6:00,49.649,0.0768,0.0639
2636,9/3/18 7:00,49.294,0.0768,0.0632
2637,9/3/18 8:00,49.116,0.0768,0.0639
2638,9/3/18 9:00,49.294,0.0768,0.0646
2639,9/3/18 10:00,49.737,0.0768,0.0646
2640,9/3/18 11:00,50.488,0.0768,0.0653
2641,9/3/18 12:00,51.721,0.0758,0.066
2642,9/3/18 13:00,53.078,0.0745,0.0664
2643,9/3/18 14:00,54.387,0.0732,0.0664
2644,9/3/18 15:00,55.256,0.0722,0.0664
2645,9/3/18 16:00,55.776,0.0715,0.066
2646,9/3/18 17:00,56.251,0.0708,0.0664
2647,9/3/18 18:00,56.772,0.0702,0.0664
2648,9/3/18 19:00,56.728,0.0691,0.066
2649,9/3/18 20:00,56.035,0.0691,0.066
2650,9/3/18 21:00,55.081,0.0684,0.0653
