Plot Title: 20139116_UMC1,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20145938)","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20152219)","Temp, °F (LGR S/N: 20139116, SEN S/N: 20391814, LBL: UM_Rmeadow)"
,9/11/18 1:00,0.143,0.1718,53.865
,9/11/18 2:00,0.143,0.1714,52.554
,9/11/18 3:00,0.1425,0.1714,51.325
,9/11/18 4:00,0.1425,0.1709,50.135
,9/11/18 5:00,0.143,0.1709,49.028
,9/11/18 6:00,0.1425,0.1718,48.004
,9/11/18 7:00,0.1425,0.1709,47.244
,9/11/18 8:00,0.143,0.1714,46.931
,9/11/18 9:00,0.1425,0.1709,47.334
,9/11/18 10:00,0.143,0.1703,49.87
,9/11/18 11:00,0.1425,0.1699,53.078
,9/11/18 12:00,0.143,0.1703,56.556
,9/11/18 13:00,0.1425,0.1695,59.185
,9/11/18 14:00,0.143,0.1689,61.72
,9/11/18 15:00,0.143,0.1689,63.304
,9/11/18 16:00,0.143,0.1685,64.117
,9/11/18 17:00,0.143,0.1685,64.375
,9/11/18 18:00,0.1425,0.1681,63.775
,9/11/18 19:00,0.1425,0.1681,62.49
,9/11/18 20:00,0.1425,0.1685,60.818
,9/11/18 21:00,0.1425,0.1689,59.229
,9/11/18 22:00,0.143,0.1685,57.722
,9/11/18 23:00,0.1425,0.1681,56.295
,9/12/18 0:00,0.1425,0.1689,54.909
,9/12/18 1:00,0.1425,0.1681,53.602
,9/12/18 2:00,0.1425,0.1689,52.246
,9/12/18 3:00,0.1425,0.1685,51.017
,9/12/18 4:00,0.1425,0.1681,49.825
,9/12/18 5:00,0.1421,0.1681,48.762
,9/12/18 6:00,0.1421,0.1681,47.647
,9/12/18 7:00,0.1421,0.1685,46.616
,9/12/18 8:00,0.1421,0.1677,45.806
,9/12/18 9:00,0.1425,0.1681,46.031
,9/12/18 10:00,0.1421,0.1677,49.073
,9/12/18 11:00,0.1421,0.1671,53.035
,9/12/18 12:00,0.1421,0.1667,57.031
,9/12/18 13:00,0.1421,0.1667,60.647
,9/12/18 14:00,0.1421,0.1652,63.433
,9/12/18 15:00,0.1421,0.1652,65.273
,9/12/18 16:00,0.1425,0.1652,65.872
,9/12/18 17:00,0.1421,0.1648,65.745
,9/12/18 18:00,0.1421,0.1642,64.931
,9/12/18 19:00,0.1416,0.1648,63.475
,9/12/18 20:00,0.1412,0.1642,61.59
,9/12/18 21:00,0.1412,0.1648,59.788
,9/12/18 22:00,0.1412,0.1642,58.066
,9/12/18 23:00,0.1416,0.1648,56.426
,9/13/18 0:00,0.1416,0.1648,54.952
,9/13/18 1:00,0.1416,0.1642,53.602
,9/13/18 2:00,0.1412,0.1638,52.378
,9/13/18 3:00,0.1412,0.1638,51.325
,9/13/18 4:00,0.1412,0.1638,50.356
,9/13/18 5:00,0.1412,0.1642,49.471
,9/13/18 6:00,0.1412,0.1638,48.672
,9/13/18 7:00,0.1412,0.1642,47.826
,9/13/18 8:00,0.1412,0.1642,46.886
,9/13/18 9:00,0.1412,0.1638,47.019
,9/13/18 10:00,0.1412,0.1629,50.047
,9/13/18 11:00,0.1412,0.1629,53.994
,9/13/18 12:00,0.1412,0.1623,58.066
,9/13/18 13:00,0.1405,0.1615,61.59
,9/13/18 14:00,0.1412,0.1608,64.288
,9/13/18 15:00,0.1412,0.1608,65.872
,9/13/18 16:00,0.1412,0.16,66.429
,9/13/18 17:00,0.1412,0.1596,66.214
,9/13/18 18:00,0.1405,0.16,65.273
,9/13/18 19:00,0.1405,0.1596,63.689
,9/13/18 20:00,0.1405,0.16,61.761
,9/13/18 21:00,0.1405,0.16,59.83
,9/13/18 22:00,0.1405,0.16,57.936
,9/13/18 23:00,0.1405,0.1596,56.165
,9/14/18 0:00,0.14,0.1596,54.516
,9/14/18 1:00,0.14,0.1596,52.903
,9/14/18 2:00,0.14,0.1596,51.325
,9/14/18 3:00,0.14,0.1585,49.914
,9/14/18 4:00,0.1396,0.1596,48.583
,9/14/18 5:00,0.1396,0.1585,47.289
,9/14/18 6:00,0.1396,0.1596,46.076
,9/14/18 7:00,0.1391,0.159,44.991
,9/14/18 8:00,0.1391,0.1585,44.082
,9/14/18 9:00,0.1396,0.1585,44.355
,9/14/18 10:00,0.1396,0.1581,47.512
,9/14/18 11:00,0.1396,0.1577,51.633
,9/14/18 12:00,0.1396,0.1577,55.949
,9/14/18 13:00,0.1396,0.1566,59.959
,9/14/18 14:00,0.1396,0.1566,62.962
,9/14/18 15:00,0.14,0.1562,64.888
,9/14/18 16:00,0.14,0.1562,65.701
,9/14/18 17:00,0.1396,0.1562,65.745
,9/14/18 18:00,0.1391,0.1558,64.974
,9/14/18 19:00,0.1391,0.1551,63.475
,9/14/18 20:00,0.1391,0.1547,61.547
,9/14/18 21:00,0.1391,0.1551,59.616
,9/14/18 22:00,0.1391,0.1551,57.765
,9/14/18 23:00,0.1391,0.1551,56.122
,9/15/18 0:00,0.1391,0.1551,54.561
,9/15/18 1:00,0.1391,0.1547,53.121
,9/15/18 2:00,0.1387,0.1551,51.764
,9/15/18 3:00,0.1387,0.1542,50.488
,9/15/18 4:00,0.1387,0.1547,49.294
,9/15/18 5:00,0.1387,0.1538,48.182
,9/15/18 6:00,0.1387,0.1542,47.154
,9/15/18 7:00,0.1387,0.1542,46.211
,9/15/18 8:00,0.1382,0.1538,45.444
,9/15/18 9:00,0.1382,0.1542,45.714
,9/15/18 10:00,0.1382,0.1538,48.85
,9/15/18 11:00,0.1382,0.1527,52.992
,9/15/18 12:00,0.1382,0.1523,57.463
,9/15/18 13:00,0.1387,0.1523,61.162
,9/15/18 14:00,0.1387,0.1519,64.074
,9/15/18 15:00,0.1382,0.1514,66.043
,9/15/18 16:00,0.1382,0.1508,66.814
,9/15/18 17:00,0.1382,0.1508,66.943
,9/15/18 18:00,0.1375,0.1503,66.173
,9/15/18 19:00,0.1375,0.1503,64.674
,9/15/18 20:00,0.1382,0.1499,62.748
,9/15/18 21:00,0.1375,0.1503,60.904
,9/15/18 22:00,0.1375,0.1495,59.445
,9/15/18 23:00,0.1375,0.1503,58.282
,9/16/18 0:00,0.1375,0.1495,57.16
,9/16/18 1:00,0.1375,0.149,55.949
,9/16/18 2:00,0.137,0.1495,54.691
,9/16/18 3:00,0.137,0.1484,53.472
,9/16/18 4:00,0.1366,0.149,52.291
,9/16/18 5:00,0.137,0.149,51.237
,9/16/18 6:00,0.137,0.1484,50.18
,9/16/18 7:00,0.1366,0.1479,49.249
,9/16/18 8:00,0.1366,0.1484,48.493
,9/16/18 9:00,0.137,0.1484,48.762
,9/16/18 10:00,0.137,0.1484,51.633
,9/16/18 11:00,0.137,0.1484,55.125
,9/16/18 12:00,0.1366,0.1475,58.195
,9/16/18 13:00,0.1366,0.147,61.29
,9/16/18 14:00,0.137,0.147,63.518
,9/16/18 15:00,0.1366,0.1459,64.76
,9/16/18 16:00,0.1366,0.1466,65.959
,9/16/18 17:00,0.1366,0.1466,66.13
,9/16/18 18:00,0.1361,0.1459,65.316
,9/16/18 19:00,0.1361,0.145,63.819
,9/16/18 20:00,0.1357,0.1446,61.934
,9/16/18 21:00,0.1357,0.145,60.089
,9/16/18 22:00,0.1357,0.1446,58.325
,9/16/18 23:00,0.1357,0.145,56.728
,9/17/18 0:00,0.1357,0.1446,55.386
,9/17/18 1:00,0.1357,0.145,54.169
,9/17/18 2:00,0.1352,0.1446,52.992
,9/17/18 3:00,0.1352,0.1441,51.852
,9/17/18 4:00,0.1352,0.1441,50.797
,9/17/18 5:00,0.1352,0.1441,49.87
,9/17/18 6:00,0.1347,0.1446,48.983
,9/17/18 7:00,0.1347,0.1434,48.094
,9/17/18 8:00,0.1352,0.1434,47.422
,9/17/18 9:00,0.1352,0.1441,47.871
,9/17/18 10:00,0.1357,0.1434,50.752
,9/17/18 11:00,0.1357,0.1425,54.691
,9/17/18 12:00,0.1357,0.1425,58.109
,9/17/18 13:00,0.1357,0.1421,60.733
,9/17/18 14:00,0.1357,0.1421,63.262
,9/17/18 15:00,0.1347,0.1425,65.145
,9/17/18 16:00,0.1352,0.1412,66.087
,9/17/18 17:00,0.1347,0.1412,66.429
,9/17/18 18:00,0.1342,0.1416,65.959
,9/17/18 19:00,0.1342,0.1412,64.589
,9/17/18 20:00,0.1342,0.1412,62.748
,9/17/18 21:00,0.1335,0.1416,60.861
,9/17/18 22:00,0.1335,0.1416,59.099
,9/17/18 23:00,0.1335,0.1412,57.463
,9/18/18 0:00,0.1335,0.1405,56.035
,9/18/18 1:00,0.1335,0.1412,54.734
,9/18/18 2:00,0.1331,0.1405,53.602
,9/18/18 3:00,0.1326,0.1405,52.554
,9/18/18 4:00,0.1326,0.14,51.633
,9/18/18 5:00,0.1326,0.1405,50.709
,9/18/18 6:00,0.1326,0.14,49.782
,9/18/18 7:00,0.1326,0.1405,49.116
,9/18/18 8:00,0.1326,0.14,48.538
,9/18/18 9:00,0.1326,0.1405,48.938
,9/18/18 10:00,0.1331,0.14,51.678
,9/18/18 11:00,0.1326,0.1396,55.081
,9/18/18 12:00,0.1326,0.1396,57.679
,9/18/18 13:00,0.1326,0.1396,60.003
,9/18/18 14:00,0.1326,0.1387,62.577
,9/18/18 15:00,0.1321,0.1391,64.632
,9/18/18 16:00,0.1321,0.1382,65.188
,9/18/18 17:00,0.1321,0.1382,65.102
,9/18/18 18:00,0.1321,0.1387,64.375
,9/18/18 19:00,0.1321,0.1382,63.005
,9/18/18 20:00,0.1317,0.1387,61.248
,9/18/18 21:00,0.1317,0.1382,59.572
,9/18/18 22:00,0.1317,0.1382,57.893
,9/18/18 23:00,0.1312,0.1382,56.295
,9/19/18 0:00,0.1312,0.137,54.82
,9/19/18 1:00,0.1307,0.1375,53.427
,9/19/18 2:00,0.1312,0.1375,52.115
,9/19/18 3:00,0.1312,0.137,50.929
,9/19/18 4:00,0.1307,0.1366,49.825
,9/19/18 5:00,0.1307,0.1366,48.805
,9/19/18 6:00,0.1307,0.1366,47.826
,9/19/18 7:00,0.1302,0.137,46.974
,9/19/18 8:00,0.1307,0.137,46.526
,9/19/18 9:00,0.1307,0.137,47.064
,9/19/18 10:00,0.1302,0.1366,50.092
,9/19/18 11:00,0.1307,0.1366,54.212
,9/19/18 12:00,0.1302,0.1361,56.599
,9/19/18 13:00,0.1302,0.1366,57.765
,9/19/18 14:00,0.1297,0.1357,57.722
,9/19/18 15:00,0.1307,0.14,56.901
,9/19/18 16:00,0.1352,0.1881,55.602
,9/19/18 17:00,0.1361,0.1816,54.387
,9/19/18 18:00,0.1357,0.1775,53.865
,9/19/18 19:00,0.1357,0.1769,53.384
,9/19/18 20:00,0.1361,0.1756,52.686
,9/19/18 21:00,0.1361,0.1742,51.984
,9/19/18 22:00,0.1366,0.1746,51.413
,9/19/18 23:00,0.137,0.1738,50.886
,9/20/18 0:00,0.137,0.1724,50.445
,9/20/18 1:00,0.1366,0.1709,49.959
,9/20/18 2:00,0.137,0.1709,49.516
,9/20/18 3:00,0.137,0.1699,49.116
,9/20/18 4:00,0.1366,0.1699,48.672
,9/20/18 5:00,0.137,0.1689,48.272
,9/20/18 6:00,0.137,0.1689,47.959
,9/20/18 7:00,0.1366,0.1685,47.647
,9/20/18 8:00,0.137,0.1681,47.377
,9/20/18 9:00,0.137,0.1681,48.004
,9/20/18 10:00,0.137,0.1677,50.135
,9/20/18 11:00,0.137,0.1671,53.078
,9/20/18 12:00,0.137,0.1671,56.34
,9/20/18 13:00,0.1375,0.1663,59.099
,9/20/18 14:00,0.137,0.1663,60.948
,9/20/18 15:00,0.137,0.1663,62.148
,9/20/18 16:00,0.137,0.1663,62.362
,9/20/18 17:00,0.1375,0.1656,61.848
,9/20/18 18:00,0.1375,0.1652,60.474
,9/20/18 19:00,0.1375,0.1652,58.626
,9/20/18 20:00,0.1375,0.1652,56.642
,9/20/18 21:00,0.1375,0.1656,54.691
,9/20/18 22:00,0.1375,0.1652,52.817
,9/20/18 23:00,0.1375,0.1652,51.062
,9/21/18 0:00,0.1375,0.1652,49.383
,9/21/18 1:00,0.1375,0.1663,47.781
,9/21/18 2:00,0.1375,0.1656,46.346
,9/21/18 3:00,0.1375,0.1656,45.036
,9/21/18 4:00,0.1375,0.1663,43.808
,9/21/18 5:00,0.137,0.1652,42.708
,9/21/18 6:00,0.137,0.1652,41.693
,9/21/18 7:00,0.137,0.1656,40.858
,9/21/18 8:00,0.137,0.1656,40.111
,9/21/18 9:00,0.137,0.1652,39.877
,9/21/18 10:00,0.137,0.1638,42.017
,9/21/18 11:00,0.1375,0.1634,45.851
,9/21/18 12:00,0.1375,0.1629,49.914
,9/21/18 13:00,0.137,0.1629,53.515
,9/21/18 14:00,0.1375,0.1623,56.34
,9/21/18 15:00,0.137,0.1619,57.979
,9/21/18 16:00,0.1375,0.1623,58.582
,9/21/18 17:00,0.1375,0.1629,58.282
,9/21/18 18:00,0.1375,0.1629,57.247
,9/21/18 19:00,0.1382,0.1629,55.819
,9/21/18 20:00,0.1382,0.1623,54.082
,9/21/18 21:00,0.1382,0.1623,52.335
,9/21/18 22:00,0.1375,0.1634,50.621
,9/21/18 23:00,0.1375,0.1629,49.028
,9/22/18 0:00,0.1375,0.1629,47.602
,9/22/18 1:00,0.1382,0.1634,46.256
,9/22/18 2:00,0.1375,0.1629,45.036
,9/22/18 3:00,0.1375,0.1629,43.9
,9/22/18 4:00,0.1375,0.1638,42.8
,9/22/18 5:00,0.137,0.1638,41.787
,9/22/18 6:00,0.137,0.1629,40.858
,9/22/18 7:00,0.137,0.1629,40.017
,9/22/18 8:00,0.1375,0.1634,39.313
,9/22/18 9:00,0.1375,0.1638,39.173
,9/22/18 10:00,0.1375,0.1615,41.416
,9/22/18 11:00,0.1375,0.1615,45.307
,9/22/18 12:00,0.1375,0.1608,49.383
,9/22/18 13:00,0.1375,0.1615,52.947
,9/22/18 14:00,0.1375,0.16,55.647
,9/22/18 15:00,0.1382,0.1604,57.333
,9/22/18 16:00,0.1382,0.16,58.066
,9/22/18 17:00,0.1375,0.1608,57.893
,9/22/18 18:00,0.1382,0.1608,56.944
,9/22/18 19:00,0.1375,0.1604,55.472
,9/22/18 20:00,0.1382,0.1604,53.69
,9/22/18 21:00,0.1382,0.1615,51.94
,9/22/18 22:00,0.1382,0.1604,50.311
,9/22/18 23:00,0.1382,0.1608,48.85
,9/23/18 0:00,0.1382,0.1608,47.467
,9/23/18 1:00,0.1382,0.1604,46.211
,9/23/18 2:00,0.1382,0.1604,45.036
,9/23/18 3:00,0.1382,0.1615,43.99
,9/23/18 4:00,0.1375,0.1615,42.984
,9/23/18 5:00,0.1382,0.1615,42.064
,9/23/18 6:00,0.1375,0.1615,41.23
,9/23/18 7:00,0.1375,0.1615,40.438
,9/23/18 8:00,0.1375,0.1615,39.83
,9/23/18 9:00,0.1382,0.1615,40.158
,9/23/18 10:00,0.1382,0.1604,42.984
,9/23/18 11:00,0.1382,0.16,46.391
,9/23/18 12:00,0.1382,0.1596,49.914
,9/23/18 13:00,0.1382,0.16,53.121
,9/23/18 14:00,0.1382,0.159,55.558
,9/23/18 15:00,0.1382,0.159,56.815
,9/23/18 16:00,0.1382,0.159,57.765
,9/23/18 17:00,0.1382,0.1585,57.807
,9/23/18 18:00,0.1375,0.1596,57.42
,9/23/18 19:00,0.1382,0.159,56.383
,9/23/18 20:00,0.1382,0.1596,54.865
,9/23/18 21:00,0.1387,0.16,53.298
,9/23/18 22:00,0.1387,0.16,52.029
,9/23/18 23:00,0.1382,0.1596,50.886
,9/24/18 0:00,0.1382,0.16,49.737
,9/24/18 1:00,0.1387,0.1596,48.938
,9/24/18 2:00,0.1387,0.159,48.405
,9/24/18 3:00,0.1382,0.159,47.691
,9/24/18 4:00,0.1382,0.159,46.886
,9/24/18 5:00,0.1387,0.159,46.346
,9/24/18 6:00,0.1387,0.159,45.941
,9/24/18 7:00,0.1382,0.159,45.399
,9/24/18 8:00,0.1387,0.1596,44.901
,9/24/18 9:00,0.1387,0.159,44.809
,9/24/18 10:00,0.1387,0.1596,45.579
,9/24/18 11:00,0.1387,0.1596,46.841
,9/24/18 12:00,0.1387,0.1596,49.782
,9/24/18 13:00,0.1391,0.1629,51.678
,9/24/18 14:00,0.1391,0.1615,51.895
,9/24/18 15:00,0.1387,0.1615,53.733
,9/24/18 16:00,0.1387,0.1608,55.256
,9/24/18 17:00,0.1391,0.1604,55.602
,9/24/18 18:00,0.1391,0.1604,55.125
,9/24/18 19:00,0.1391,0.1604,54.169
,9/24/18 20:00,0.1396,0.1604,53.035
,9/24/18 21:00,0.1396,0.1604,51.94
,9/24/18 22:00,0.1396,0.1608,50.841
,9/24/18 23:00,0.1396,0.1604,49.649
,9/25/18 0:00,0.1396,0.16,48.672
,9/25/18 1:00,0.1391,0.1604,47.647
,9/25/18 2:00,0.1391,0.1604,46.436
,9/25/18 3:00,0.1396,0.1608,45.127
,9/25/18 4:00,0.1396,0.1608,43.853
,9/25/18 5:00,0.1396,0.1608,42.663
,9/25/18 6:00,0.1396,0.1619,41.601
,9/25/18 7:00,0.1391,0.1619,40.579
,9/25/18 8:00,0.1391,0.1608,39.736
,9/25/18 9:00,0.1391,0.1604,39.36
,9/25/18 10:00,0.1396,0.1596,40.998
,9/25/18 11:00,0.1391,0.159,44.355
,9/25/18 12:00,0.1396,0.1585,47.914
,9/25/18 13:00,0.1391,0.1585,50.841
,9/25/18 14:00,0.1391,0.1581,53.078
,9/25/18 15:00,0.1391,0.159,54.473
,9/25/18 16:00,0.1396,0.1577,54.952
,9/25/18 17:00,0.1396,0.1577,54.648
,9/25/18 18:00,0.1396,0.1577,53.602
,9/25/18 19:00,0.1391,0.159,51.984
,9/25/18 20:00,0.1391,0.159,50.047
,9/25/18 21:00,0.1391,0.1596,48.137
,9/25/18 22:00,0.1391,0.159,46.391
,9/25/18 23:00,0.1391,0.159,44.809
,9/26/18 0:00,0.1391,0.1596,43.488
,9/26/18 1:00,0.1391,0.1596,42.247
,9/26/18 2:00,0.1391,0.159,41.137
,9/26/18 3:00,0.1391,0.1596,40.298
,9/26/18 4:00,0.1391,0.1596,39.596
,9/26/18 5:00,0.1391,0.159,38.984
,9/26/18 6:00,0.1391,0.1585,38.322
,9/26/18 7:00,0.1387,0.1596,37.702
,9/26/18 8:00,0.1387,0.1585,37.13
,9/26/18 9:00,0.1391,0.1596,36.891
,9/26/18 10:00,0.14,0.159,38.131
,9/26/18 11:00,0.14,0.1585,41.554
,9/26/18 12:00,0.14,0.1577,45.307
,9/26/18 13:00,0.14,0.159,48.762
,9/26/18 14:00,0.14,0.159,51.501
,9/26/18 15:00,0.14,0.1585,53.298
,9/26/18 16:00,0.14,0.1585,54.169
,9/26/18 17:00,0.14,0.1585,54.126
,9/26/18 18:00,0.14,0.1581,53.298
,9/26/18 19:00,0.14,0.1585,51.895
,9/26/18 20:00,0.1396,0.1577,50.223
,9/26/18 21:00,0.14,0.1581,48.538
,9/26/18 22:00,0.14,0.1581,46.931
,9/26/18 23:00,0.1396,0.1585,45.354
,9/27/18 0:00,0.14,0.1585,43.945
,9/27/18 1:00,0.1396,0.1585,42.708
,9/27/18 2:00,0.1396,0.1585,41.601
,9/27/18 3:00,0.14,0.1581,40.579
,9/27/18 4:00,0.14,0.1585,39.596
,9/27/18 5:00,0.1396,0.1581,38.7
,9/27/18 6:00,0.1396,0.1585,37.893
,9/27/18 7:00,0.1396,0.1585,37.225
,9/27/18 8:00,0.1396,0.1577,36.698
,9/27/18 9:00,0.14,0.159,36.603
,9/27/18 10:00,0.14,0.1581,38.226
,9/27/18 11:00,0.14,0.1577,41.693
,9/27/18 12:00,0.14,0.157,45.806
,9/27/18 13:00,0.1405,0.157,49.604
,9/27/18 14:00,0.1405,0.1566,52.597
,9/27/18 15:00,0.1405,0.1566,54.561
,9/27/18 16:00,0.1405,0.1566,55.515
,9/27/18 17:00,0.1405,0.1562,55.647
,9/27/18 18:00,0.1405,0.1577,54.865
,9/27/18 19:00,0.1405,0.1577,53.602
,9/27/18 20:00,0.1405,0.1577,51.984
,9/27/18 21:00,0.1405,0.1581,50.356
,9/27/18 22:00,0.14,0.1585,48.805
,9/27/18 23:00,0.14,0.1581,47.289
,9/28/18 0:00,0.1405,0.1581,45.896
,9/28/18 1:00,0.1405,0.1585,44.627
,9/28/18 2:00,0.1405,0.1581,43.351
,9/28/18 3:00,0.1405,0.1577,42.247
,9/28/18 4:00,0.1405,0.1581,41.184
,9/28/18 5:00,0.1405,0.1585,40.204
,9/28/18 6:00,0.1405,0.1581,39.267
,9/28/18 7:00,0.1405,0.1581,38.322
,9/28/18 8:00,0.1405,0.1585,37.656
,9/28/18 9:00,0.1405,0.159,37.609
,9/28/18 10:00,0.1405,0.1585,39.877
,9/28/18 11:00,0.1405,0.1566,43.579
,9/28/18 12:00,0.1405,0.1581,47.422
,9/28/18 13:00,0.1405,0.1577,51.062
,9/28/18 14:00,0.1405,0.1566,53.82
,9/28/18 15:00,0.1405,0.1566,55.647
,9/28/18 16:00,0.1412,0.1566,56.512
,9/28/18 17:00,0.1405,0.1566,56.556
,9/28/18 18:00,0.1405,0.1566,55.733
,9/28/18 19:00,0.1405,0.1551,54.255
,9/28/18 20:00,0.1405,0.1562,52.423
,9/28/18 21:00,0.1405,0.1566,50.576
,9/28/18 22:00,0.1405,0.1577,48.983
,9/28/18 23:00,0.1405,0.1577,47.512
,9/29/18 0:00,0.1412,0.157,46.121
,9/29/18 1:00,0.1412,0.1577,44.809
,9/29/18 2:00,0.1405,0.1581,43.624
,9/29/18 3:00,0.1412,0.1581,42.525
,9/29/18 4:00,0.1412,0.157,41.508
,9/29/18 5:00,0.1405,0.1581,40.532
,9/29/18 6:00,0.1405,0.1577,39.643
,9/29/18 7:00,0.1405,0.1581,38.842
,9/29/18 8:00,0.1405,0.157,38.131
,9/29/18 9:00,0.1412,0.1581,38.131
,9/29/18 10:00,0.1412,0.1581,40.392
,9/29/18 11:00,0.1412,0.157,43.945
,9/29/18 12:00,0.1412,0.157,47.826
,9/29/18 13:00,0.1412,0.157,51.544
,9/29/18 14:00,0.1412,0.1558,54.3
,9/29/18 15:00,0.1412,0.1558,56.165
,9/29/18 16:00,0.1412,0.1562,57.117
,9/29/18 17:00,0.1416,0.1558,57.333
,9/29/18 18:00,0.1416,0.1558,56.815
,9/29/18 19:00,0.1412,0.1558,55.776
,9/29/18 20:00,0.1412,0.1558,54.3
,9/29/18 21:00,0.1412,0.1566,52.729
,9/29/18 22:00,0.1412,0.1566,51.237
,9/29/18 23:00,0.1412,0.1562,49.959
,9/30/18 0:00,0.1412,0.1566,48.672
,9/30/18 1:00,0.1412,0.1562,47.422
,9/30/18 2:00,0.1412,0.1562,46.346
,9/30/18 3:00,0.1412,0.1562,45.354
,9/30/18 4:00,0.1416,0.157,44.445
,9/30/18 5:00,0.1412,0.1566,43.716
,9/30/18 6:00,0.1412,0.1566,42.939
,9/30/18 7:00,0.1412,0.1542,42.156
,9/30/18 8:00,0.1412,0.1562,41.554
,9/30/18 9:00,0.1412,0.1562,41.648
,9/30/18 10:00,0.1416,0.1562,43.671
,9/30/18 11:00,0.1416,0.1551,47.064
,9/30/18 12:00,0.1416,0.1562,50.488
,9/30/18 13:00,0.1416,0.1547,53.645
,9/30/18 14:00,0.1416,0.1551,55.992
,9/30/18 15:00,0.1416,0.1547,57.463
,9/30/18 16:00,0.1416,0.1542,58.239
,9/30/18 17:00,0.1416,0.1547,58.325
,9/30/18 18:00,0.1412,0.1551,57.549
,9/30/18 19:00,0.1412,0.1547,56.208
,9/30/18 20:00,0.1412,0.1547,54.691
,9/30/18 21:00,0.1412,0.1558,53.209
,9/30/18 22:00,0.1412,0.1551,51.721
,9/30/18 23:00,0.1405,0.1551,50.356
,10/1/18 0:00,0.1412,0.1558,49.294
,10/1/18 1:00,0.1405,0.1551,48.672
,10/1/18 2:00,0.1412,0.1558,48.227
,10/1/18 3:00,0.1412,0.1551,47.826
,10/1/18 4:00,0.1412,0.1551,47.602
,10/1/18 5:00,0.1412,0.1542,47.289
,10/1/18 6:00,0.1412,0.1542,47.019
,10/1/18 7:00,0.1412,0.1542,46.661
,10/1/18 8:00,0.1412,0.1547,46.436
,10/1/18 9:00,0.1412,0.1547,46.886
,10/1/18 10:00,0.1416,0.1551,48.182
,10/1/18 11:00,0.1416,0.1547,49.338
,10/1/18 12:00,0.1416,0.1547,50.268
,10/1/18 13:00,0.1412,0.157,50.841
,10/1/18 14:00,0.1421,0.157,50.974
,10/1/18 15:00,0.1425,0.157,51.633
,10/1/18 16:00,0.1425,0.1566,52.246
,10/1/18 17:00,0.1421,0.1566,52.335
,10/1/18 18:00,0.1425,0.1566,51.984
,10/1/18 19:00,0.1421,0.157,51.458
,10/1/18 20:00,0.1421,0.1566,50.886
,10/1/18 21:00,0.1425,0.1566,50.311
,10/1/18 22:00,0.1425,0.1566,49.737
,10/1/18 23:00,0.1425,0.1566,49.204
,10/2/18 0:00,0.1425,0.1566,48.538
,10/2/18 1:00,0.1425,0.1566,47.647
,10/2/18 2:00,0.1425,0.1566,47.064
,10/2/18 3:00,0.1421,0.1566,46.706
,10/2/18 4:00,0.1421,0.1566,46.166
,10/2/18 5:00,0.1421,0.1566,45.761
,10/2/18 6:00,0.1425,0.157,45.624
,10/2/18 7:00,0.1421,0.1577,45.624
,10/2/18 8:00,0.1425,0.159,45.624
,10/2/18 9:00,0.1441,0.1604,45.714
,10/2/18 10:00,0.1459,0.1634,46.076
,10/2/18 11:00,0.1466,0.183,46.661
,10/2/18 12:00,0.1466,0.1895,47.377
,10/2/18 13:00,0.147,0.1926,48.538
,10/2/18 14:00,0.147,0.1923,49.737
,10/2/18 15:00,0.1475,0.2245,50.576
,10/2/18 16:00,0.1479,0.2182,51.633
,10/2/18 17:00,0.1479,0.2153,52.115
,10/2/18 18:00,0.1479,0.2131,52.203
,10/2/18 19:00,0.1479,0.2117,51.852
,10/2/18 20:00,0.1479,0.2109,51.282
,10/2/18 21:00,0.1479,0.21,50.752
,10/2/18 22:00,0.1484,0.2092,50.311
,10/2/18 23:00,0.1479,0.2083,49.914
,10/3/18 0:00,0.1484,0.2078,49.561
,10/3/18 1:00,0.149,0.2052,49.294
,10/3/18 2:00,0.1495,0.2078,49.073
,10/3/18 3:00,0.1499,0.2064,48.805
,10/3/18 4:00,0.1577,0.2532,48.583
,10/3/18 5:00,0.1585,0.2534,48.405
,10/3/18 6:00,0.1585,0.2516,48.182
,10/3/18 7:00,0.1596,0.2516,47.871
,10/3/18 8:00,0.1596,0.2524,47.647
,10/3/18 9:00,0.1596,0.252,47.602
,10/3/18 10:00,0.16,0.2524,47.736
,10/3/18 11:00,0.16,0.2532,48.762
,10/3/18 12:00,0.1604,0.2532,50.268
,10/3/18 13:00,0.1604,0.2532,52.466
,10/3/18 14:00,0.16,0.2534,54.387
,10/3/18 15:00,0.16,0.2528,56.079
,10/3/18 16:00,0.1596,0.2524,57.031
,10/3/18 17:00,0.1596,0.252,57.074
,10/3/18 18:00,0.159,0.2512,56.685
,10/3/18 19:00,0.1596,0.2509,55.558
,10/3/18 20:00,0.1596,0.2505,54.082
,10/3/18 21:00,0.159,0.2502,52.641
,10/3/18 22:00,0.159,0.2502,51.325
,10/3/18 23:00,0.159,0.2498,50.223
,10/4/18 0:00,0.159,0.2498,49.294
,10/4/18 1:00,0.159,0.2494,48.717
,10/4/18 2:00,0.159,0.249,48.315
,10/4/18 3:00,0.159,0.249,47.781
,10/4/18 4:00,0.159,0.2487,47.019
,10/4/18 5:00,0.159,0.2487,46.211
,10/4/18 6:00,0.159,0.2487,45.624
,10/4/18 7:00,0.1596,0.2483,45.307
,10/4/18 8:00,0.1596,0.2483,45.217
