#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20139115, SEN S/N: 9719156)","Temp, °F (LGR S/N: 20139115, SEN S/N: 9721338)","RH, % (LGR S/N: 20139115, SEN S/N: 9721338)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20145937)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20152215)"
2243,8/17/18 22:00,59.142,43.624,93.4,-0.0086,0.0013
2244,8/17/18 23:00,57.376,44.991,92.9,-0.0097,0.0008
2245,8/18/18 0:00,55.906,42.708,94.9,-0.0097,0.0008
2246,8/18/18 1:00,54.387,39.97,96.9,-0.0097,-0.0003
2247,8/18/18 2:00,52.992,39.69,97.1,-0.0103,-0.0003
2248,8/18/18 3:00,51.764,39.173,98.1,-0.0103,-0.0008
2249,8/18/18 4:00,50.533,36.795,98.1,-0.0115,-0.0019
2250,8/18/18 5:00,49.516,39.313,98.7,-0.0115,-0.0019
2251,8/18/18 6:00,49.204,43.075,98.6,-0.0115,-0.0019
2252,8/18/18 7:00,49.161,45.714,98.8,-0.0115,-0.0019
2253,8/18/18 8:00,49.516,47.602,98.4,-0.0115,-0.0019
2254,8/18/18 9:00,49.87,48.137,98.2,-0.0052,-0.0019
2255,8/18/18 10:00,50.268,46.481,93.9,-0.0052,-0.0019
2256,8/18/18 11:00,51.017,52.686,86.6,-0.0063,-0.0003
2257,8/18/18 12:00,55.906,69.985,57.3,-0.0052,0.0008
2258,8/18/18 13:00,61.633,65.788,51.2,-0.0047,0.0024
2259,8/18/18 14:00,65.188,66.173,50.3,-0.0036,0.004
2260,8/18/18 15:00,65.788,70.115,44.1,-0.0025,0.005
2261,8/18/18 16:00,67.071,73.083,37.3,-0.0025,0.0056
2262,8/18/18 17:00,66.385,70.63,35.8,-0.0025,0.0056
2263,8/18/18 18:00,64.931,65.23,35.8,-0.0025,0.0056
2264,8/18/18 19:00,62.748,58.971,51.1,-0.0036,0.0056
2265,8/18/18 20:00,60.647,51.325,58.1,-0.0047,0.005
2266,8/18/18 21:00,58.455,48.983,63.1,-0.0047,0.004
2267,8/18/18 22:00,56.556,49.959,56.1,-0.0052,0.004
2268,8/18/18 23:00,54.909,41.693,77.2,-0.0052,0.0024
2269,8/19/18 0:00,53.384,38.131,88.1,-0.0052,0.0024
2270,8/19/18 1:00,52.115,47.199,69.2,-0.0052,0.0013
2271,8/19/18 2:00,51.237,43.488,75.7,-0.0063,0.0013
2272,8/19/18 3:00,50.356,39.736,83.1,-0.0063,0.0008
2273,8/19/18 4:00,49.249,36.266,90.3,-0.0069,0.0008
2274,8/19/18 5:00,48.049,33.435,92.7,-0.0069,-0.0003
2275,8/19/18 6:00,46.841,32.691,94.1,-0.008,-0.0003
2276,8/19/18 7:00,45.714,33.681,91.7,-0.008,-0.0003
2277,8/19/18 8:00,45.354,47.871,65.7,-0.008,-0.0008
2278,8/19/18 9:00,46.436,58.411,48.2,-0.0069,-0.0003
2279,8/19/18 10:00,48.717,57.247,48.8,-0.0063,0.0008
2280,8/19/18 11:00,51.282,64.332,38.4,-0.0047,0.0013
2281,8/19/18 12:00,54.3,64.247,40.7,-0.0036,0.0024
2282,8/19/18 13:00,57.549,64.546,38.5,-0.0025,0.0029
2283,8/19/18 14:00,61.205,72.826,31.6,-0.0019,0.004
2284,8/19/18 15:00,65.188,72.567,29.3,-0.0019,0.0056
2285,8/19/18 16:00,66.686,65.916,34.3,-0.0019,0.0066
2286,8/19/18 17:00,65.872,64.074,33.7,-0.0025,0.0066
2287,8/19/18 18:00,64.931,70.372,28.8,-0.0025,0.0066
2288,8/19/18 19:00,63.732,65.701,35.7,-0.0025,0.0066
2289,8/19/18 20:00,61.891,47.871,65.8,-0.0036,0.0056
2290,8/19/18 21:00,59.659,41.693,78.8,-0.0036,0.005
2291,8/19/18 22:00,57.463,39.877,82.5,-0.0047,0.005
2292,8/19/18 23:00,55.558,39.267,85.2,-0.0036,0.004
2293,8/20/18 0:00,53.865,38.748,86.9,-0.0047,0.0029
2294,8/20/18 1:00,52.291,34.565,93.3,-0.0052,0.0024
2295,8/20/18 2:00,50.797,33.879,93.6,-0.0052,0.0024
2296,8/20/18 3:00,49.294,31.289,95.8,-0.0063,0.0013
2297,8/20/18 4:00,48.004,31.743,96.8,-0.0063,0.0008
2298,8/20/18 5:00,46.796,31.491,96.6,-0.0063,0.0008
2299,8/20/18 6:00,45.714,29.354,96.5,-0.0063,-0.0003
2300,8/20/18 7:00,44.674,29.509,97,-0.0069,-0.0008
2301,8/20/18 8:00,44.082,33.336,97.4,-0.0069,-0.0008
2302,8/20/18 9:00,45.127,56.34,61.4,-0.0052,-0.0003
2303,8/20/18 10:00,48.094,64.332,45.9,-0.0047,0.0008
2304,8/20/18 11:00,52.509,72.61,35.7,-0.0036,0.0024
2305,8/20/18 12:00,58.195,77.029,24.3,-0.0025,0.0029
2306,8/20/18 13:00,63.262,76.811,21,-0.0019,0.005
2307,8/20/18 14:00,67.971,78.427,21.1,-0.0008,0.0066
2308,8/20/18 15:00,71.62,80.89,19.1,-0.0008,0.0081
2309,8/20/18 16:00,72.653,78.602,19.8,-0.0003,0.0081
2310,8/20/18 17:00,72.826,79.392,17.9,-0.0003,0.0097
2311,8/20/18 18:00,71.834,73.04,24.3,-0.0003,0.0097
2312,8/20/18 19:00,69.728,68.013,28.2,-0.0008,0.0087
2313,8/20/18 20:00,67.114,48.493,58.7,-0.0008,0.0081
2314,8/20/18 21:00,64.332,43.808,64.9,-0.0019,0.0081
2315,8/20/18 22:00,61.761,41.09,71.4,-0.0025,0.0066
2316,8/20/18 23:00,59.616,42.156,70.6,-0.0025,0.0056
2317,8/21/18 0:00,58.023,41.787,74.7,-0.0025,0.005
2318,8/21/18 1:00,56.944,58.498,38.2,-0.0025,0.005
2319,8/21/18 2:00,56.512,51.501,54.8,-0.0025,0.005
2320,8/21/18 3:00,55.863,46.076,65.8,-0.0025,0.004
2321,8/21/18 4:00,54.82,44.901,74,-0.0025,0.004
2322,8/21/18 5:00,54.126,47.422,76.5,-0.0036,0.0029
2323,8/21/18 6:00,53.733,45.986,80.8,-0.0036,0.0029
2324,8/21/18 7:00,53.121,43.579,93.2,-0.0036,0.0029
2325,8/21/18 8:00,52.686,47.871,91.9,-0.0036,0.0024
2326,8/21/18 9:00,53.427,55.949,69.4,-0.0036,0.0029
2327,8/21/18 10:00,55.038,64.288,52.9,-0.0025,0.0029
2328,8/21/18 11:00,56.858,57.636,72.9,-0.0025,0.004
2329,8/21/18 12:00,58.411,67.5,55.7,-0.0025,0.005
2330,8/21/18 13:00,62.362,73.17,39.5,-0.0019,0.0056
2331,8/21/18 14:00,63.604,59.745,54.1,-0.0019,0.0066
2332,8/21/18 15:00,61.032,49.338,84.7,-0.0025,0.0056
2333,8/21/18 16:00,60.003,58.498,76.4,-0.0019,0.0056
2334,8/21/18 17:00,60.433,55.733,72.9,-0.0019,0.0056
2335,8/21/18 18:00,59.486,51.94,75.7,-0.0019,0.0056
2336,8/21/18 19:00,57.29,45.806,90.3,0.0013,0.0071
2337,8/21/18 20:00,55.69,45.941,95.9,-0.0003,0.0112
2338,8/21/18 21:00,54.909,45.579,96.8,-0.0003,0.0112
2339,8/21/18 22:00,54.212,45.761,97.2,-0.0008,0.0112
2340,8/21/18 23:00,53.733,46.031,97.7,-0.0008,0.0107
2341,8/22/18 0:00,53.298,46.076,97.9,-0.0008,0.0107
2342,8/22/18 1:00,52.86,46.166,98.2,0.0013,0.0087
2343,8/22/18 2:00,52.466,45.986,98.4,0.0008,0.0081
2344,8/22/18 3:00,52.16,46.076,98.4,0.0008,0.0071
2345,8/22/18 4:00,51.895,45.806,98.5,0.0013,0.0071
2346,8/22/18 5:00,51.544,45.624,98.8,0.0008,0.0071
2347,8/22/18 6:00,51.325,45.761,98.9,0.0013,0.0071
2348,8/22/18 7:00,51.105,46.481,99,0.0008,0.0071
2349,8/22/18 8:00,51.193,47.871,98.8,0.0008,0.0066
2350,8/22/18 9:00,51.721,51.193,94.3,0.0013,0.0071
2351,8/22/18 10:00,52.686,51.764,92,0.0013,0.0071
2352,8/22/18 11:00,53.559,52.903,91.6,0.0013,0.0071
2353,8/22/18 12:00,53.951,51.589,95.8,0.0013,0.0071
2354,8/22/18 13:00,55.038,59.272,79.4,0.0013,0.0081
2355,8/22/18 14:00,58.541,61.119,62.4,0.0013,0.0087
2356,8/22/18 15:00,59.315,57.936,70.6,0.0024,0.0107
2357,8/22/18 16:00,61.934,63.475,61.4,0.0029,0.0112
2358,8/22/18 17:00,62.447,64.589,54.6,0.0029,0.0122
2359,8/22/18 18:00,61.376,54.604,78.6,0.0024,0.0122
2360,8/22/18 19:00,60.132,52.291,90.8,0.0029,0.0122
2361,8/22/18 20:00,59.229,50.445,94.4,0.0024,0.0122
2362,8/22/18 21:00,58.109,47.467,95.9,0.0024,0.0122
2363,8/22/18 22:00,56.944,47.019,97.1,0.0024,0.0112
2364,8/22/18 23:00,55.863,46.841,97.9,0.0024,0.0107
2365,8/23/18 0:00,54.909,44.263,98.2,0.0024,0.0107
2366,8/23/18 1:00,53.733,42.984,98.6,0.0013,0.0107
2367,8/23/18 2:00,52.817,44.037,98.9,0.0013,0.0097
2368,8/23/18 3:00,52.203,44.582,99.1,0.0013,0.0097
2369,8/23/18 4:00,51.721,45.354,98.9,0.0013,0.0087
2370,8/23/18 5:00,51.237,45.806,98.3,0.004,0.0501
2371,8/23/18 6:00,50.841,45.489,98.9,0.0056,0.057
2372,8/23/18 7:00,50.311,41.878,93.3,0.0081,0.066
2373,8/23/18 8:00,49.649,42.294,92.9,0.0087,0.0621
2374,8/23/18 9:00,49.516,52.509,84,0.0097,0.0614
2375,8/23/18 10:00,51.193,56.728,77.1,0.0097,0.0614
2376,8/23/18 11:00,54.169,63.133,62,0.0107,0.0607
2377,8/23/18 12:00,57.549,63.048,56.7,0.0107,0.0607
2378,8/23/18 13:00,61.032,66.385,51.6,0.0112,0.0596
2379,8/23/18 14:00,64.332,68.571,48.8,0.0122,0.0588
2380,8/23/18 15:00,67.028,70.846,44.5,0.0122,0.0588
2381,8/23/18 16:00,68.527,74.034,38.8,0.0127,0.0581
2382,8/23/18 17:00,67.543,57.42,67.8,0.0127,0.057
2383,8/23/18 18:00,65.444,64.375,48.9,0.0127,0.0562
2384,8/23/18 19:00,63.518,58.885,45.2,0.0127,0.0555
2385,8/23/18 20:00,61.333,45.444,76.2,0.0122,0.0555
2386,8/23/18 21:00,59.185,41.74,76.3,0.0112,0.0544
2387,8/23/18 22:00,57.074,37.274,87.3,0.0107,0.0536
2388,8/23/18 23:00,55.168,36.361,87.2,0.0107,0.0528
2389,8/24/18 0:00,53.515,35.249,91.8,0.0097,0.0521
2390,8/24/18 1:00,52.029,34.761,94.4,0.0097,0.0517
2391,8/24/18 2:00,50.664,34.124,95.1,0.0097,0.0509
2392,8/24/18 3:00,49.428,33.681,96.2,0.0097,0.0509
2393,8/24/18 4:00,48.272,32.691,97.3,0.0087,0.0501
2394,8/24/18 5:00,47.154,32.243,97.9,0.0087,0.0494
2395,8/24/18 6:00,46.166,33.039,98.4,0.0087,0.049
2396,8/24/18 7:00,45.354,33.78,98.5,0.0087,0.049
2397,8/24/18 8:00,44.856,38.037,98.8,0.0081,0.047
2398,8/24/18 9:00,45.624,57.722,70,0.0087,0.0474
2399,8/24/18 10:00,48.137,63.304,45.8,0.0097,0.0482
2400,8/24/18 11:00,51.148,66,40.4,0.0107,0.0474
2401,8/24/18 12:00,54.952,70.543,37.2,0.0112,0.047
2402,8/24/18 13:00,59.099,73.861,31.8,0.0122,0.0474
2403,8/24/18 14:00,63.347,75.81,31.2,0.0122,0.047
2404,8/24/18 15:00,66.301,73.429,29.9,0.0127,0.0474
2405,8/24/18 16:00,67.5,72.783,30.2,0.0127,0.0474
2406,8/24/18 17:00,66.6,72.178,29.3,0.0127,0.047
2407,8/24/18 18:00,65.273,67.671,32.6,0.0122,0.047
2408,8/24/18 19:00,63.475,62.791,38.1,0.0127,0.047
2409,8/24/18 20:00,61.677,50.047,64.8,0.0122,0.0462
2410,8/24/18 21:00,59.745,42.708,77.8,0.0122,0.0462
2411,8/24/18 22:00,57.893,42.386,80.6,0.0112,0.0454
2412,8/24/18 23:00,56.295,41.322,86.3,0.0112,0.0446
2413,8/25/18 0:00,54.909,41.554,83.4,0.0107,0.0446
2414,8/25/18 1:00,53.69,39.736,88.6,0.0107,0.0442
2415,8/25/18 2:00,52.509,38.748,86.6,0.0107,0.0434
2416,8/25/18 3:00,51.37,37.465,89.8,0.0097,0.0434
2417,8/25/18 4:00,50.311,37.13,90.6,0.0097,0.0421
2418,8/25/18 5:00,49.294,36.361,91.5,0.0097,0.0421
2419,8/25/18 6:00,48.405,36.459,91.5,0.0097,0.0421
2420,8/25/18 7:00,47.647,36.554,95.3,0.0097,0.0413
2421,8/25/18 8:00,47.422,45.579,89.1,0.0097,0.0405
2422,8/25/18 9:00,48.227,56.295,65.2,0.0107,0.0405
2423,8/25/18 10:00,50.311,68.227,42.1,0.0112,0.0413
2424,8/25/18 11:00,54.255,73.515,33.7,0.0122,0.0413
2425,8/25/18 12:00,58.066,68.056,38.7,0.0127,0.0413
2426,8/25/18 13:00,60.474,72.826,33.4,0.0127,0.0413
2427,8/25/18 14:00,62.962,71.62,33.3,0.0127,0.0413
2428,8/25/18 15:00,64.931,70.459,35.5,0.0137,0.0413
2429,8/25/18 16:00,65.059,68.527,36,0.0137,0.0413
2430,8/25/18 17:00,64.117,59.788,55.7,0.0137,0.0413
2431,8/25/18 18:00,62.962,56.642,62.9,0.0127,0.0413
2432,8/25/18 19:00,61.677,54.648,65.4,0.0127,0.0413
2433,8/25/18 20:00,60.433,50.576,79.8,0.0127,0.0413
2434,8/25/18 21:00,59.099,46.436,86.4,0.0127,0.0405
2435,8/25/18 22:00,57.807,45.806,88.5,0.0122,0.0401
2436,8/25/18 23:00,56.772,44.809,90.9,0.0122,0.0401
2437,8/26/18 0:00,55.819,45.082,91.6,0.0112,0.0392
2438,8/26/18 1:00,54.952,43.214,93,0.0112,0.0392
2439,8/26/18 2:00,53.865,40.626,96,0.0112,0.0384
2440,8/26/18 3:00,52.817,39.877,96.6,0.0112,0.0375
2441,8/26/18 4:00,51.678,37.751,97.7,0.0107,0.0371
2442,8/26/18 5:00,50.533,35.733,97.9,0.0107,0.0363
2443,8/26/18 6:00,49.428,35.83,98.6,0.0107,0.0363
2444,8/26/18 7:00,48.405,35.879,98.8,0.0107,0.0354
2445,8/26/18 8:00,48.227,42.525,98.7,0.0097,0.035
2446,8/26/18 9:00,48.938,59.486,70.4,0.0107,0.0354
2447,8/26/18 10:00,51.148,64.589,52,0.0112,0.0354
2448,8/26/18 11:00,53.994,67.456,48.4,0.0127,0.0354
2449,8/26/18 12:00,57.979,70.329,37.7,0.0127,0.0363
2450,8/26/18 13:00,61.848,67.971,41.9,0.0137,0.0363
2451,8/26/18 14:00,64.418,66.643,39.4,0.0137,0.0363
2452,8/26/18 15:00,67.928,68.828,32.9,0.0137,0.0363
2453,8/26/18 16:00,69.085,74.163,33.9,0.0147,0.0363
2454,8/26/18 17:00,67.671,58.885,56.7,0.0137,0.0363
2455,8/26/18 18:00,65.188,48.762,89.9,0.0166,0.0363
2456,8/26/18 19:00,61.977,49.161,91.6,0.0147,0.0363
2457,8/26/18 20:00,60.39,47.019,93.5,0.0147,0.0354
2458,8/26/18 21:00,58.455,44.037,89.4,0.0152,0.0363
2459,8/26/18 22:00,56.122,41.601,94,0.0186,0.085
2460,8/26/18 23:00,54.82,41.09,97,0.0186,0.0775
2461,8/27/18 0:00,53.82,38.889,97.3,0.0166,0.0738
2462,8/27/18 1:00,52.947,39.97,97.8,0.0176,0.0715
2463,8/27/18 2:00,52.16,40.905,98.2,0.0166,0.0695
2464,8/27/18 3:00,51.458,40.485,98.6,0.0166,0.0684
2465,8/27/18 4:00,50.929,41.137,98.6,0.0161,0.0671
2466,8/27/18 5:00,50.4,40.064,98.8,0.0166,0.0664
2467,8/27/18 6:00,49.914,41.322,98.9,0.0161,0.066
2468,8/27/18 7:00,49.561,41.554,99,0.0161,0.0653
2469,8/27/18 8:00,49.516,44.445,98.7,0.0161,0.0646
2470,8/27/18 9:00,50.092,49.428,91.6,0.0161,0.0646
2471,8/27/18 10:00,51.282,55.429,79.4,0.0166,0.0646
2472,8/27/18 11:00,53.209,60.647,56.6,0.0166,0.0639
2473,8/27/18 12:00,55.472,63.475,49.6,0.0176,0.0632
2474,8/27/18 13:00,57.42,64.074,48,0.0176,0.0632
2475,8/27/18 14:00,61.032,67.842,37.8,0.0186,0.0628
2476,8/27/18 15:00,63.819,66.344,36.6,0.0186,0.0621
2477,8/27/18 16:00,64.247,67.285,34.2,0.0186,0.0621
2478,8/27/18 17:00,64.161,64.161,37.8,0.0186,0.0614
2479,8/27/18 18:00,63.048,62.533,38.4,0.0186,0.0607
2480,8/27/18 19:00,61.804,59.185,42,0.0176,0.0607
2481,8/27/18 20:00,60.346,51.721,61.6,0.0166,0.0596
2482,8/27/18 21:00,58.669,47.422,69.2,0.0166,0.0596
2483,8/27/18 22:00,57.031,44.082,72.7,0.0161,0.0588
2484,8/27/18 23:00,55.342,39.22,80.8,0.0161,0.0581
2485,8/28/18 0:00,53.645,36.891,82.8,0.0161,0.0574
2486,8/28/18 1:00,52.072,37.035,79.2,0.0152,0.057
2487,8/28/18 2:00,50.621,35.976,80.1,0.0152,0.057
2488,8/28/18 3:00,49.294,33.879,84.4,0.0147,0.0562
2489,8/28/18 4:00,48.049,33.237,86.1,0.0147,0.0555
2490,8/28/18 5:00,46.841,31.188,89.4,0.0147,0.0547
2491,8/28/18 6:00,45.714,32.742,86.6,0.0137,0.0547
2492,8/28/18 7:00,44.764,31.842,87.4,0.0137,0.0544
2493,8/28/18 8:00,43.99,34.419,85.3,0.0137,0.0536
2494,8/28/18 9:00,44.445,59.873,49.6,0.0152,0.0544
2495,8/28/18 10:00,46.841,63.99,30.7,0.0152,0.0544
2496,8/28/18 11:00,49.914,66.943,28.8,0.0161,0.0536
2497,8/28/18 12:00,53.733,68.657,22.6,0.0161,0.0536
2498,8/28/18 13:00,57.936,68.313,24.2,0.0161,0.0536
2499,8/28/18 14:00,61.804,71.704,22.3,0.0166,0.0536
2500,8/28/18 15:00,65.017,72.394,19.1,0.0166,0.0536
2501,8/28/18 16:00,66.9,72.826,19.4,0.0166,0.0528
2502,8/28/18 17:00,66.344,72.826,18.9,0.0166,0.0528
2503,8/28/18 18:00,64.888,71.231,19.9,0.0166,0.0521
2504,8/28/18 19:00,62.875,55.733,28,0.0161,0.0521
2505,8/28/18 20:00,60.561,42.847,49.9,0.0152,0.0517
2506,8/28/18 21:00,58.195,38.226,64,0.0152,0.0509
2507,8/28/18 22:00,56.035,35.152,71.3,0.0152,0.0509
2508,8/28/18 23:00,54.037,33.336,75.4,0.0147,0.0501
2509,8/29/18 0:00,52.246,32.79,74,0.0147,0.0501
2510,8/29/18 1:00,50.621,30.682,82.6,0.0137,0.0494
2511,8/29/18 2:00,49.073,30.123,81.6,0.0127,0.049
2512,8/29/18 3:00,47.691,28.58,85.7,0.0137,0.0482
2513,8/29/18 4:00,46.391,28.735,85.7,0.0127,0.0482
2514,8/29/18 5:00,45.172,27.486,86,0.0127,0.0474
2515,8/29/18 6:00,44.082,27.381,87.1,0.0122,0.049
2516,8/29/18 7:00,43.075,27.275,86,0.0122,0.0494
2517,8/29/18 8:00,42.341,30.529,84.6,0.0122,0.0494
2518,8/29/18 9:00,42.892,57.893,38.1,0.0127,0.0462
2519,8/29/18 10:00,45.444,66.643,26.1,0.0137,0.047
2520,8/29/18 11:00,49.338,68.056,27.6,0.0147,0.047
2521,8/29/18 12:00,53.82,70.63,26,0.0152,0.0462
2522,8/29/18 13:00,58.626,70.887,24.5,0.0152,0.0462
2523,8/29/18 14:00,62.875,72.567,23.9,0.0161,0.0454
2524,8/29/18 15:00,65.701,74.163,25.4,0.0161,0.0454
2525,8/29/18 16:00,68.142,73.947,22.7,0.0161,0.0454
2526,8/29/18 17:00,67.928,74.424,20.8,0.0161,0.0454
2527,8/29/18 18:00,66.472,68.227,26.1,0.0152,0.0446
2528,8/29/18 19:00,64.589,58.582,31.6,0.0152,0.0442
2529,8/29/18 20:00,62.319,48.182,50.7,0.0152,0.0434
2530,8/29/18 21:00,60.303,44.582,57.9,0.0147,0.0434
2531,8/29/18 22:00,58.368,39.502,67.7,0.0147,0.0425
2532,8/29/18 23:00,56.512,37.751,74.4,0.0147,0.0421
2533,8/30/18 0:00,54.777,36.747,72.3,0.0137,0.0413
2534,8/30/18 1:00,53.166,34.272,79.9,0.0137,0.0413
2535,8/30/18 2:00,51.764,35.83,72.8,0.0137,0.0405
2536,8/30/18 3:00,50.356,33.879,74.2,0.0127,0.0401
2537,8/30/18 4:00,49.073,32.092,82.2,0.0127,0.0401
2538,8/30/18 5:00,47.959,32.491,82.5,0.0127,0.0392
2539,8/30/18 6:00,47.064,34.761,74.9,0.0122,0.0392
2540,8/30/18 7:00,46.166,32.491,80,0.0122,0.0384
2541,8/30/18 8:00,45.354,34.858,82.3,0.0122,0.0375
2542,8/30/18 9:00,46.076,58.498,40.2,0.0122,0.0375
2543,8/30/18 10:00,48.628,69.514,31,0.0127,0.0375
2544,8/30/18 11:00,51.984,69.858,28.4,0.0137,0.0371
2545,8/30/18 12:00,56.34,73.688,24.6,0.0147,0.0371
2546,8/30/18 13:00,61.032,73.774,26.4,0.0152,0.0371
2547,8/30/18 14:00,65.53,75.333,22.3,0.0152,0.0375
2548,8/30/18 15:00,68.614,72.912,26.2,0.0152,0.0375
2549,8/30/18 16:00,69.386,71.146,25.5,0.0152,0.0375
2550,8/30/18 17:00,68.313,71.017,23.9,0.0152,0.0375
2551,8/30/18 18:00,67.329,69.901,24.7,0.0147,0.0371
2552,8/30/18 19:00,65.615,57.506,32.7,0.0147,0.0363
2553,8/30/18 20:00,63.518,50.621,54.4,0.0147,0.0354
2554,8/30/18 21:00,61.376,43.624,60.3,0.0137,0.035
2555,8/30/18 22:00,59.229,42.294,59.9,0.0137,0.0341
2556,8/30/18 23:00,57.506,41.369,64,0.0127,0.0332
2557,8/31/18 0:00,56.079,41.74,64.2,0.0127,0.0332
2558,8/31/18 1:00,54.82,41.787,63.1,0.0127,0.0328
2559,8/31/18 2:00,53.602,39.36,67.2,0.0127,0.0319
2560,8/31/18 3:00,52.335,38.557,67.1,0.0122,0.0319
2561,8/31/18 4:00,51.105,35.055,78.4,0.0122,0.0319
2562,8/31/18 5:00,50.002,34.957,79.9,0.0122,0.031
2563,8/31/18 6:00,48.938,34.957,78.8,0.0122,0.031
2564,8/31/18 7:00,48.049,35.879,80.9,0.0112,0.0306
2565,8/31/18 8:00,47.871,43.306,76.2,0.0112,0.0306
2566,8/31/18 9:00,48.672,55.125,51.6,0.0112,0.0297
2567,8/31/18 10:00,49.914,58.368,47.6,0.0122,0.0297
2568,8/31/18 11:00,52.423,68.484,39.6,0.0122,0.0297
2569,8/31/18 12:00,55.733,65.403,35.4,0.0127,0.0288
2570,8/31/18 13:00,59.529,73.818,28.2,0.0137,0.0297
2571,8/31/18 14:00,62.533,72.783,30.6,0.0137,0.0297
2572,8/31/18 15:00,64.589,69.685,34,0.0137,0.0306
2573,8/31/18 16:00,65.872,69.901,31.3,0.0137,0.0288
2574,8/31/18 17:00,65.53,67.5,33.3,0.0127,0.0288
2575,8/31/18 18:00,65.017,62.447,35.1,0.0127,0.0288
2576,8/31/18 19:00,63.39,54.648,45.2,0.0122,0.0283
2577,8/31/18 20:00,61.248,45.624,62.9,0.0122,0.0283
2578,8/31/18 21:00,58.971,39.783,78.6,0.0112,0.0283
2579,8/31/18 22:00,57.16,39.596,80.3,0.0112,0.0288
2580,8/31/18 23:00,55.515,37.751,82.8,0.0112,0.027
2581,9/1/18 0:00,54.126,39.736,78.8,0.0107,0.0261
2582,9/1/18 1:00,52.817,34.32,91.2,0.0107,0.0261
2583,9/1/18 2:00,51.413,33.78,91.7,0.0107,0.0252
2584,9/1/18 3:00,50.18,33.188,88.6,0.0097,0.0247
2585,9/1/18 4:00,48.983,31.39,91.8,0.0097,0.0247
2586,9/1/18 5:00,48.004,32.691,93.1,0.0097,0.0238
2587,9/1/18 6:00,47.244,34.371,92.9,0.0097,0.0228
2588,9/1/18 7:00,46.571,34.615,94.3,0.0087,0.0228
2589,9/1/18 8:00,46.346,40.579,89.2,0.0097,0.0224
2590,9/1/18 9:00,47.199,55.558,56.2,0.0097,0.0228
2591,9/1/18 10:00,49.073,60.346,49.8,0.0107,0.0228
2592,9/1/18 11:00,52.16,65.701,40.6,0.0107,0.0228
2593,9/1/18 12:00,56.512,65.017,36.9,0.0112,0.0238
2594,9/1/18 13:00,59.916,65.359,29.5,0.0122,0.0247
2595,9/1/18 14:00,64.418,75.204,22.3,0.0127,0.0247
2596,9/1/18 15:00,68.571,75.247,20.2,0.0122,0.0252
2597,9/1/18 16:00,71.06,74.077,22.3,0.0122,0.0252
2598,9/1/18 17:00,70.072,67.798,24.6,0.0122,0.0261
2599,9/1/18 18:00,68.4,71.103,24.5,0.0122,0.0252
2600,9/1/18 19:00,66.515,53.908,50,0.0112,0.0252
2601,9/1/18 20:00,64.247,52.86,47.2,0.0107,0.0247
2602,9/1/18 21:00,62.233,45.127,65.5,0.0107,0.0247
2603,9/1/18 22:00,60.217,41.184,75.2,0.0107,0.0238
2604,9/1/18 23:00,58.109,36.169,80.8,0.0097,0.0238
2605,9/2/18 0:00,56.122,34.371,85.8,0.0097,0.0228
2606,9/2/18 1:00,54.473,34.615,89.5,0.0097,0.0224
2607,9/2/18 2:00,53.035,34.615,86.8,0.0087,0.0214
2608,9/2/18 3:00,51.764,33.287,91.7,0.0087,0.0205
2609,9/2/18 4:00,50.664,33.435,90.6,0.0081,0.0205
2610,9/2/18 5:00,49.737,34.664,88.8,0.0087,0.02
2611,9/2/18 6:00,48.762,30.987,93.8,0.0081,0.02
2612,9/2/18 7:00,47.781,32.193,91,0.0081,0.019
2613,9/2/18 8:00,46.974,33.879,93,0.0081,0.019
2614,9/2/18 9:00,47.781,61.162,46.9,0.0087,0.0186
2615,9/2/18 10:00,50.576,62.533,39.7,0.0097,0.019
2616,9/2/18 11:00,54.43,72.955,29.3,0.0097,0.019
2617,9/2/18 12:00,59.616,75.551,24.9,0.0107,0.0205
2618,9/2/18 13:00,61.248,62.319,37.4,0.0107,0.0205
2619,9/2/18 14:00,60.991,60.217,42.1,0.0107,0.0205
2620,9/2/18 15:00,63.946,70.372,34.6,0.0107,0.0205
2621,9/2/18 16:00,64.803,59.056,45.5,0.0107,0.0214
2622,9/2/18 17:00,63.903,56.944,51.5,0.0097,0.0214
2623,9/2/18 18:00,62.148,45.307,90.7,0.0097,0.02
2624,9/2/18 19:00,60.089,46.526,90.3,0.0087,0.02
2625,9/2/18 20:00,58.455,44.764,89.1,0.0087,0.019
2626,9/2/18 21:00,56.858,43.167,91.3,0.0081,0.0186
2627,9/2/18 22:00,55.168,37.179,94,0.0081,0.0176
2628,9/2/18 23:00,53.472,33.879,96,0.0081,0.0176
2629,9/3/18 0:00,51.852,34.272,97.2,0.0071,0.0166
2630,9/3/18 1:00,50.533,33.831,97.9,0.0066,0.0161
2631,9/3/18 2:00,49.383,34.81,98.4,0.0066,0.0152
2632,9/3/18 3:00,48.672,37.179,98.5,0.0066,0.0152
2633,9/3/18 4:00,48.227,36.891,98.4,0.0066,0.0147
2634,9/3/18 5:00,47.826,37.893,98.6,0.0056,0.0147
2635,9/3/18 6:00,47.467,36.891,98.4,0.0066,0.0147
2636,9/3/18 7:00,47.019,36.986,98.4,0.0066,0.0137
