"Plot Title: 20139115_SM_UM_A1_trmt"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20139115, SEN S/N: 9719156, LBL: A1_L)","Temp, °F (LGR S/N: 20139115, SEN S/N: 9721338, LBL: A1_L)","RH, % (LGR S/N: 20139115, SEN S/N: 9721338)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20145937, LBL: A1_R)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20152215, LBL: A1_L)"
1254,07/08/19 02:00:01 PM,60.991,66.173,54.800,0.0528,0.0521
1255,07/08/19 03:00:01 PM,63.475,66.429,50.400,0.0528,0.0528
1256,07/08/19 04:00:01 PM,63.005,70.115,54.400,0.0521,0.0521
1257,07/08/19 05:00:01 PM,63.005,67.114,43.900,0.0521,0.0521
1258,07/08/19 06:00:01 PM,62.834,58.582,52.000,0.0517,0.0517
1259,07/08/19 07:00:01 PM,62.191,58.195,52.800,0.0509,0.0517
1260,07/08/19 08:00:01 PM,60.948,52.378,66.300,0.0509,0.0517
1261,07/08/19 09:00:01 PM,59.401,43.259,73.900,0.0501,0.0509
1262,07/08/19 10:00:01 PM,57.463,39.502,74.700,0.0501,0.0501
1263,07/08/19 11:00:01 PM,55.558,35.152,76.500,0.0501,0.0501
1264,07/09/19 12:00:01 AM,53.908,34.075,73.600,0.0501,0.0494
1265,07/09/19 01:00:01 AM,52.378,31.440,85.300,0.0501,0.0494
1266,07/09/19 02:00:01 AM,50.929,31.138,83.600,0.0501,0.0494
1267,07/09/19 03:00:01 AM,49.649,29.457,84.700,0.0501,0.0490
1268,07/09/19 04:00:01 AM,48.493,28.269,89.700,0.0501,0.0490
1269,07/09/19 05:00:01 AM,47.422,27.955,88.600,0.0494,0.0490
1270,07/09/19 06:00:01 AM,46.391,26.854,93.200,0.0494,0.0490
1271,07/09/19 07:00:01 AM,45.534,28.839,93.300,0.0501,0.0490
1272,07/09/19 08:00:01 AM,45.354,51.764,60.000,0.0501,0.0490
1273,07/09/19 09:00:01 AM,46.751,61.891,43.000,0.0509,0.0490
1274,07/09/19 10:00:01 AM,49.073,65.872,45.500,0.0501,0.0490
1275,07/09/19 11:00:01 AM,52.246,70.372,41.000,0.0509,0.0490
1276,07/09/19 12:00:01 PM,55.733,71.190,32.500,0.0501,0.0490
1277,07/09/19 01:00:01 PM,59.616,68.571,29.900,0.0501,0.0490
1278,07/09/19 02:00:01 PM,63.219,70.029,36.200,0.0501,0.0490
1279,07/09/19 03:00:01 PM,65.487,70.587,34.800,0.0494,0.0490
1280,07/09/19 04:00:01 PM,65.701,69.386,31.400,0.0490,0.0490
1281,07/09/19 05:00:01 PM,65.701,71.146,31.600,0.0482,0.0490
1282,07/09/19 06:00:01 PM,65.788,68.956,30.800,0.0474,0.0482
1283,07/09/19 07:00:01 PM,65.188,66.643,31.900,0.0474,0.0482
1284,07/09/19 08:00:01 PM,64.074,51.895,52.600,0.0470,0.0474
1285,07/09/19 09:00:01 PM,62.062,39.124,77.900,0.0462,0.0474
1286,07/09/19 10:00:01 PM,59.873,37.751,79.100,0.0462,0.0470
1287,07/09/19 11:00:01 PM,57.893,36.120,80.900,0.0462,0.0462
1288,07/10/19 12:00:01 AM,56.122,34.664,83.500,0.0454,0.0462
1289,07/10/19 01:00:01 AM,54.561,33.237,86.500,0.0454,0.0454
1290,07/10/19 02:00:01 AM,53.121,31.692,92.300,0.0454,0.0454
1291,07/10/19 03:00:01 AM,51.809,30.936,90.900,0.0454,0.0446
1292,07/10/19 04:00:01 AM,50.664,31.239,88.100,0.0454,0.0446
1293,07/10/19 05:00:01 AM,49.561,29.764,90.500,0.0454,0.0446
1294,07/10/19 06:00:01 AM,48.583,29.867,92.200,0.0454,0.0446
1295,07/10/19 07:00:01 AM,47.736,31.440,91.700,0.0454,0.0446
1296,07/10/19 08:00:01 AM,47.647,54.561,64.700,0.0462,0.0446
1297,07/10/19 09:00:01 AM,49.028,66.173,41.200,0.0462,0.0446
1298,07/10/19 10:00:01 AM,51.501,72.136,44.200,0.0462,0.0446
1299,07/10/19 11:00:01 AM,54.734,75.551,36.700,0.0470,0.0446
1300,07/10/19 12:00:01 PM,58.152,74.077,37.400,0.0470,0.0454
1301,07/10/19 01:00:01 PM,62.661,79.743,28.600,0.0470,0.0454
1302,07/10/19 02:00:01 PM,66.814,78.033,28.900,0.0462,0.0454
1303,07/10/19 03:00:01 PM,69.643,76.375,30.300,0.0462,0.0462
1304,07/10/19 04:00:01 PM,69.728,77.596,29.200,0.0454,0.0462
1305,07/10/19 05:00:01 PM,69.514,75.942,30.800,0.0446,0.0462
1306,07/10/19 06:00:01 PM,69.471,74.640,27.900,0.0446,0.0454
1307,07/10/19 07:00:01 PM,68.527,71.704,31.000,0.0442,0.0446
1308,07/10/19 08:00:01 PM,67.413,58.066,57.600,0.0434,0.0446
1309,07/10/19 09:00:01 PM,65.403,44.582,75.600,0.0434,0.0442
1310,07/10/19 10:00:01 PM,63.133,43.534,71.100,0.0425,0.0434
1311,07/10/19 11:00:01 PM,61.119,39.830,78.400,0.0425,0.0434
1312,07/11/19 12:00:01 AM,59.315,38.273,85.500,0.0421,0.0425
1313,07/11/19 01:00:01 AM,57.679,35.976,89.400,0.0425,0.0421
1314,07/11/19 02:00:01 AM,56.122,35.733,90.100,0.0425,0.0421
1315,07/11/19 03:00:01 AM,54.734,33.978,91.400,0.0421,0.0421
1316,07/11/19 04:00:01 AM,53.427,33.336,92.100,0.0421,0.0413
1317,07/11/19 05:00:01 AM,52.291,32.891,89.900,0.0421,0.0413
1318,07/11/19 06:00:01 AM,51.193,32.742,93.100,0.0421,0.0405
1319,07/11/19 07:00:01 AM,50.268,34.027,94.400,0.0421,0.0405
1320,07/11/19 08:00:01 AM,50.180,57.592,61.700,0.0425,0.0405
1321,07/11/19 09:00:01 AM,51.544,67.757,46.300,0.0425,0.0405
1322,07/11/19 10:00:01 AM,53.908,75.029,39.600,0.0434,0.0405
1323,07/11/19 11:00:01 AM,56.772,76.899,36.900,0.0442,0.0405
1324,07/11/19 12:00:01 PM,60.089,78.033,30.900,0.0442,0.0413
1325,07/11/19 01:00:01 PM,63.775,78.690,28.600,0.0442,0.0413
1326,07/11/19 02:00:01 PM,68.013,79.876,29.400,0.0434,0.0421
1327,07/11/19 03:00:01 PM,69.728,78.514,33.400,0.0434,0.0421
1328,07/11/19 04:00:01 PM,70.243,78.822,32.000,0.0425,0.0421
1329,07/11/19 05:00:01 PM,70.416,68.698,35.100,0.0413,0.0421
1330,07/11/19 06:00:01 PM,69.728,69.129,40.800,0.0413,0.0421
1331,07/11/19 07:00:01 PM,68.527,65.017,43.600,0.0405,0.0413
1332,07/11/19 08:00:01 PM,67.158,55.906,55.800,0.0405,0.0413
1333,07/11/19 09:00:01 PM,65.230,45.896,73.100,0.0405,0.0405
1334,07/11/19 10:00:01 PM,63.090,40.532,84.900,0.0401,0.0401
1335,07/11/19 11:00:01 PM,61.119,37.702,91.100,0.0392,0.0401
1336,07/12/19 12:00:01 AM,59.358,36.313,92.700,0.0392,0.0392
1337,07/12/19 01:00:01 AM,57.679,35.152,92.900,0.0401,0.0392
1338,07/12/19 02:00:01 AM,56.295,35.006,90.400,0.0392,0.0392
1339,07/12/19 03:00:01 AM,54.995,34.075,93.600,0.0392,0.0384
1340,07/12/19 04:00:01 AM,53.820,33.287,93.700,0.0392,0.0384
1341,07/12/19 05:00:01 AM,52.641,32.891,92.900,0.0392,0.0384
1342,07/12/19 06:00:01 AM,51.678,33.435,94.700,0.0392,0.0375
1343,07/12/19 07:00:01 AM,50.841,35.298,94.500,0.0392,0.0375
1344,07/12/19 08:00:01 AM,50.797,58.541,65.000,0.0401,0.0375
1345,07/12/19 09:00:01 AM,52.160,67.928,41.700,0.0405,0.0375
1346,07/12/19 10:00:01 AM,54.387,73.904,45.400,0.0405,0.0371
1347,07/12/19 11:00:01 AM,57.333,76.725,42.200,0.0405,0.0375
1348,07/12/19 12:00:01 PM,60.561,77.335,33.400,0.0405,0.0384
1349,07/12/19 01:00:01 PM,63.862,79.128,30.100,0.0405,0.0384
1350,07/12/19 02:00:01 PM,67.842,79.876,33.100,0.0405,0.0384
1351,07/12/19 03:00:01 PM,70.930,78.382,32.400,0.0401,0.0392
1352,07/12/19 04:00:01 PM,71.834,82.396,28.000,0.0392,0.0392
1353,07/12/19 05:00:01 PM,72.826,83.199,29.300,0.0392,0.0401
1354,07/12/19 06:00:01 PM,72.997,75.724,33.000,0.0384,0.0392
1355,07/12/19 07:00:01 PM,71.920,61.590,47.200,0.0384,0.0392
1356,07/12/19 08:00:01 PM,70.158,53.820,66.700,0.0384,0.0384
1357,07/12/19 09:00:01 PM,67.928,47.602,77.800,0.0375,0.0384
1358,07/12/19 10:00:01 PM,65.658,42.800,84.100,0.0392,0.0375
1359,07/12/19 11:00:01 PM,63.518,39.643,91.100,0.0375,0.0371
1360,07/13/19 12:00:01 AM,61.633,39.267,92.500,0.0375,0.0363
1361,07/13/19 01:00:01 AM,59.959,37.989,94.700,0.0371,0.0363
1362,07/13/19 02:00:01 AM,58.411,37.179,94.700,0.0371,0.0363
1363,07/13/19 03:00:01 AM,56.988,36.120,96.800,0.0363,0.0354
1364,07/13/19 04:00:01 AM,55.733,35.976,96.100,0.0371,0.0350
1365,07/13/19 05:00:01 AM,54.604,35.249,97.000,0.0371,0.0350
1366,07/13/19 06:00:01 AM,53.515,34.957,95.600,0.0371,0.0350
1367,07/13/19 07:00:01 AM,52.729,37.179,97.000,0.0375,0.0350
1368,07/13/19 08:00:01 AM,52.597,58.971,63.300,0.0384,0.0341
1369,07/13/19 09:00:01 AM,53.865,69.514,49.100,0.0384,0.0341
1370,07/13/19 10:00:01 AM,55.906,76.289,43.400,0.0384,0.0341
1371,07/13/19 11:00:01 AM,58.842,79.392,36.200,0.0392,0.0350
1372,07/13/19 12:00:01 PM,62.276,81.819,30.500,0.0392,0.0354
1373,07/13/19 01:00:01 PM,65.188,70.372,36.500,0.0384,0.0354
1374,07/13/19 02:00:01 PM,65.788,72.007,43.300,0.0384,0.0354
1375,07/13/19 03:00:01 PM,67.885,82.530,33.000,0.0392,0.0354
1376,07/13/19 04:00:01 PM,68.657,70.846,35.600,0.0384,0.0354
1377,07/13/19 05:00:01 PM,67.928,66.558,41.100,0.0375,0.0354
1378,07/13/19 06:00:01 PM,67.413,67.627,49.000,0.0371,0.0354
1379,07/13/19 07:00:01 PM,66.857,62.661,70.100,0.0371,0.0350
1380,07/13/19 08:00:01 PM,65.615,54.255,73.500,0.0371,0.0350
1381,07/13/19 09:00:01 PM,64.161,51.501,79.600,0.0363,0.0350
1382,07/13/19 10:00:01 PM,62.620,45.127,87.300,0.0371,0.0341
1383,07/13/19 11:00:01 PM,61.119,45.761,87.700,0.0371,0.0341
1384,07/14/19 12:00:01 AM,59.873,44.674,87.600,0.0363,0.0341
1385,07/14/19 01:00:01 AM,58.755,43.808,92.700,0.0363,0.0332
1386,07/14/19 02:00:01 AM,57.592,41.416,93.100,0.0354,0.0332
1387,07/14/19 03:00:01 AM,56.469,39.407,95.100,0.0354,0.0332
1388,07/14/19 04:00:01 AM,55.386,39.031,95.800,0.0354,0.0332
1389,07/14/19 05:00:01 AM,54.516,43.900,87.800,0.0354,0.0328
1390,07/14/19 06:00:01 AM,53.994,45.714,88.600,0.0354,0.0328
1391,07/14/19 07:00:01 AM,53.733,50.356,88.600,0.0354,0.0328
1392,07/14/19 08:00:01 AM,54.082,54.430,81.600,0.0363,0.0328
1393,07/14/19 09:00:01 AM,54.995,59.873,72.400,0.0363,0.0328
1394,07/14/19 10:00:01 AM,56.340,72.178,55.700,0.0371,0.0328
1395,07/14/19 11:00:01 AM,58.626,65.403,53.900,0.0371,0.0328
1396,07/14/19 12:00:01 PM,60.474,71.964,51.500,0.0375,0.0332
1397,07/14/19 01:00:01 PM,64.161,76.158,44.800,0.0375,0.0332
1398,07/14/19 02:00:01 PM,67.114,71.447,50.500,0.0371,0.0341
1399,07/14/19 03:00:01 PM,68.956,73.342,48.000,0.0371,0.0341
1400,07/14/19 04:00:01 PM,69.858,78.514,43.200,0.0363,0.0341
1401,07/14/19 05:00:01 PM,70.286,75.551,40.500,0.0363,0.0341
1402,07/14/19 06:00:01 PM,69.771,66.729,54.600,0.0354,0.0341
1403,07/14/19 07:00:01 PM,68.527,64.161,57.100,0.0350,0.0341
1404,07/14/19 08:00:01 PM,67.285,60.003,63.300,0.0350,0.0332
1405,07/14/19 09:00:01 PM,65.745,48.360,88.900,0.0354,0.0332
1406,07/14/19 10:00:01 PM,63.990,46.391,89.900,0.0350,0.0328
1407,07/14/19 11:00:01 PM,62.362,43.716,92.800,0.0341,0.0328
1408,07/15/19 12:00:01 AM,60.904,41.508,94.400,0.0341,0.0328
1409,07/15/19 01:00:01 AM,59.486,40.579,94.800,0.0341,0.0319
1410,07/15/19 02:00:01 AM,58.109,39.549,97.000,0.0341,0.0310
1411,07/15/19 03:00:01 AM,56.815,38.368,97.800,0.0332,0.0310
1412,07/15/19 04:00:01 AM,55.647,36.939,98.200,0.0341,0.0310
1413,07/15/19 05:00:01 AM,54.561,36.986,98.500,0.0332,0.0306
1414,07/15/19 06:00:01 AM,53.515,37.416,99.000,0.0341,0.0306
1415,07/15/19 07:00:01 AM,52.772,38.464,99.000,0.0341,0.0306
1416,07/15/19 08:00:01 AM,52.686,58.109,78.500,0.0341,0.0306
1417,07/15/19 09:00:01 AM,53.994,68.313,60.700,0.0350,0.0306
1418,07/15/19 10:00:01 AM,56.251,75.376,55.600,0.0354,0.0297
1419,07/15/19 11:00:01 AM,58.798,73.774,42.600,0.0354,0.0306
1420,07/15/19 12:00:01 PM,61.290,77.859,40.000,0.0363,0.0310
1421,07/15/19 01:00:01 PM,65.273,81.421,34.900,0.0354,0.0319
1422,07/15/19 02:00:01 PM,69.643,80.802,39.400,0.0354,0.0319
1423,07/15/19 03:00:01 PM,72.007,77.596,35.900,0.0350,0.0319
1424,07/15/19 04:00:01 PM,72.093,72.480,39.500,0.0341,0.0328
1425,07/15/19 05:00:01 PM,72.178,81.687,33.000,0.0341,0.0328
1426,07/15/19 06:00:01 PM,71.447,67.028,41.200,0.0332,0.0328
1427,07/15/19 07:00:01 PM,69.643,59.959,56.000,0.0332,0.0319
1428,07/15/19 08:00:01 PM,68.185,61.290,53.200,0.0328,0.0319
1429,07/15/19 09:00:01 PM,66.600,46.121,83.200,0.0328,0.0310
1430,07/15/19 10:00:01 PM,64.632,42.156,89.900,0.0319,0.0310
1431,07/15/19 11:00:01 PM,62.791,40.532,90.500,0.0310,0.0306
1432,07/16/19 12:00:01 AM,61.032,38.700,94.500,0.0319,0.0306
1433,07/16/19 01:00:01 AM,59.529,38.748,94.200,0.0310,0.0297
1434,07/16/19 02:00:01 AM,58.109,36.842,96.700,0.0310,0.0288
1435,07/16/19 03:00:01 AM,56.728,36.891,97.600,0.0310,0.0288
1436,07/16/19 04:00:01 AM,55.647,38.606,96.300,0.0306,0.0288
1437,07/16/19 05:00:01 AM,54.865,38.889,96.200,0.0306,0.0283
1438,07/16/19 06:00:01 AM,54.126,39.313,96.400,0.0306,0.0288
1439,07/16/19 07:00:01 AM,53.427,40.251,97.500,0.0310,0.0283
1440,07/16/19 08:00:01 AM,53.384,61.290,71.400,0.0310,0.0283
1441,07/16/19 09:00:01 AM,54.691,70.416,56.400,0.0319,0.0283
1442,07/16/19 10:00:01 AM,56.858,74.077,52.300,0.0319,0.0274
1443,07/16/19 11:00:01 AM,59.873,78.514,45.000,0.0328,0.0283
1444,07/16/19 12:00:01 PM,63.433,76.419,40.900,0.0332,0.0297
1445,07/16/19 01:00:01 PM,67.757,84.632,34.100,0.0332,0.0306
1446,07/16/19 02:00:01 PM,71.190,83.467,34.200,0.0332,0.0306
1447,07/16/19 03:00:01 PM,71.620,75.767,44.000,0.0328,0.0306
1448,07/16/19 04:00:01 PM,72.221,74.597,35.500,0.0328,0.0306
1449,07/16/19 05:00:01 PM,72.307,76.899,36.800,0.0319,0.0306
1450,07/16/19 06:00:01 PM,72.050,78.121,39.300,0.0319,0.0310
1451,07/16/19 07:00:01 PM,71.317,65.444,55.400,0.0306,0.0306
1452,07/16/19 08:00:01 PM,69.942,58.541,69.600,0.0306,0.0306
1453,07/16/19 09:00:01 PM,67.971,50.929,86.700,0.0384,0.0319
1454,07/16/19 10:00:01 PM,64.760,47.871,94.100,0.0354,0.0310
1455,07/16/19 11:00:01 PM,62.661,44.764,95.900,0.0354,0.0306
1456,07/17/19 12:00:01 AM,60.991,45.806,97.000,0.0354,0.0297
1457,07/17/19 01:00:01 AM,59.702,46.211,97.500,0.0350,0.0297
1458,07/17/19 02:00:01 AM,58.755,47.959,95.900,0.0350,0.0288
1459,07/17/19 03:00:01 AM,57.850,45.127,97.500,0.0350,0.0288
1460,07/17/19 04:00:01 AM,56.988,45.579,96.900,0.0354,0.0288
1461,07/17/19 05:00:01 AM,56.251,44.901,97.800,0.0354,0.0283
1462,07/17/19 06:00:01 AM,55.386,40.951,97.500,0.0354,0.0283
1463,07/17/19 07:00:01 AM,54.387,41.508,98.100,0.0350,0.0274
1464,07/17/19 08:00:01 AM,53.951,56.599,86.300,0.0350,0.0274
1465,07/17/19 09:00:01 AM,54.995,66.000,70.300,0.0350,0.0283
1466,07/17/19 10:00:01 AM,57.247,71.490,50.000,0.0350,0.0283
1467,07/17/19 11:00:01 AM,59.099,70.372,50.000,0.0350,0.0288
1468,07/17/19 12:00:01 PM,61.162,72.093,50.600,0.0350,0.0283
1469,07/17/19 01:00:01 PM,63.689,73.990,44.600,0.0350,0.0288
1470,07/17/19 02:00:01 PM,66.900,76.071,39.200,0.0341,0.0288
1471,07/17/19 03:00:01 PM,68.698,71.060,39.800,0.0341,0.0297
1472,07/17/19 04:00:01 PM,68.484,76.681,35.800,0.0341,0.0306
1473,07/17/19 05:00:01 PM,68.698,77.117,33.400,0.0332,0.0297
1474,07/17/19 06:00:01 PM,68.742,78.296,27.000,0.0332,0.0306
1475,07/17/19 07:00:01 PM,68.270,75.074,30.000,0.0328,0.0306
1476,07/17/19 08:00:01 PM,66.943,53.776,64.700,0.0319,0.0297
1477,07/17/19 09:00:01 PM,64.760,46.391,66.400,0.0319,0.0288
1478,07/17/19 10:00:01 PM,62.490,42.478,71.400,0.0306,0.0288
1479,07/17/19 11:00:01 PM,60.433,41.832,71.700,0.0306,0.0283
1480,07/18/19 12:00:01 AM,58.669,37.513,87.700,0.0306,0.0274
1481,07/18/19 01:00:01 AM,56.988,36.410,86.300,0.0306,0.0274
1482,07/18/19 02:00:01 AM,55.515,36.361,83.000,0.0306,0.0270
1483,07/18/19 03:00:01 AM,54.169,35.928,83.500,0.0297,0.0261
1484,07/18/19 04:00:01 AM,52.992,34.810,87.000,0.0297,0.0261
1485,07/18/19 05:00:01 AM,51.895,33.780,86.000,0.0297,0.0252
1486,07/18/19 06:00:01 AM,50.841,32.841,91.100,0.0288,0.0252
1487,07/18/19 07:00:01 AM,50.002,36.169,91.200,0.0288,0.0247
1488,07/18/19 08:00:01 AM,49.870,56.122,66.100,0.0297,0.0247
1489,07/18/19 09:00:01 AM,51.148,66.429,49.600,0.0297,0.0252
1490,07/18/19 10:00:01 AM,53.298,71.361,39.500,0.0297,0.0247
1491,07/18/19 11:00:01 AM,56.512,75.942,42.300,0.0306,0.0261
1492,07/18/19 12:00:01 PM,59.788,72.307,36.900,0.0310,0.0270
1493,07/18/19 01:00:01 PM,62.875,73.990,37.900,0.0319,0.0270
1494,07/18/19 02:00:01 PM,66.558,76.028,31.900,0.0310,0.0274
1495,07/18/19 03:00:01 PM,69.471,74.077,36.200,0.0310,0.0283
1496,07/18/19 04:00:01 PM,69.942,74.381,32.400,0.0306,0.0283
1497,07/18/19 05:00:01 PM,69.771,75.898,33.600,0.0297,0.0283
1498,07/18/19 06:00:01 PM,69.213,71.704,29.400,0.0306,0.0283
1499,07/18/19 07:00:01 PM,68.484,69.256,31.600,0.0297,0.0283
1500,07/18/19 08:00:01 PM,67.114,52.509,60.200,0.0288,0.0274
1501,07/18/19 09:00:01 PM,64.974,44.400,71.800,0.0283,0.0270
1502,07/18/19 10:00:01 PM,62.748,40.251,78.900,0.0283,0.0270
1503,07/18/19 11:00:01 PM,60.733,37.893,82.000,0.0274,0.0261
1504,07/19/19 12:00:01 AM,58.885,37.465,79.600,0.0274,0.0252
1505,07/19/19 01:00:01 AM,57.247,35.976,82.200,0.0270,0.0252
1506,07/19/19 02:00:01 AM,55.690,34.223,87.700,0.0270,0.0247
1507,07/19/19 03:00:01 AM,54.300,33.633,86.200,0.0270,0.0247
1508,07/19/19 04:00:01 AM,53.035,33.039,89.000,0.0270,0.0238
1509,07/19/19 05:00:01 AM,51.895,32.342,91.500,0.0270,0.0238
1510,07/19/19 06:00:01 AM,50.841,33.138,87.500,0.0261,0.0228
1511,07/19/19 07:00:01 AM,50.002,35.103,90.500,0.0261,0.0228
1512,07/19/19 08:00:01 AM,49.914,57.893,64.700,0.0270,0.0228
1513,07/19/19 09:00:01 AM,51.370,69.343,36.700,0.0274,0.0228
1514,07/19/19 10:00:01 AM,53.690,76.332,39.300,0.0274,0.0228
1515,07/19/19 11:00:01 AM,56.858,75.160,30.700,0.0283,0.0238
1516,07/19/19 12:00:01 PM,60.003,79.128,32.700,0.0288,0.0247
1517,07/19/19 01:00:01 PM,64.074,78.690,29.100,0.0297,0.0252
1518,07/19/19 02:00:01 PM,68.484,79.612,30.400,0.0288,0.0252
1519,07/19/19 03:00:01 PM,71.791,79.435,30.300,0.0288,0.0261
1520,07/19/19 04:00:01 PM,72.178,80.272,32.400,0.0283,0.0270
1521,07/19/19 05:00:01 PM,72.136,78.690,29.400,0.0283,0.0270
1522,07/19/19 06:00:01 PM,71.620,79.612,30.800,0.0283,0.0270
1523,07/19/19 07:00:01 PM,71.017,73.818,31.600,0.0274,0.0270
1524,07/19/19 08:00:01 PM,69.728,56.122,55.400,0.0270,0.0270
1525,07/19/19 09:00:01 PM,67.586,46.391,74.800,0.0270,0.0261
1526,07/19/19 10:00:01 PM,65.273,43.167,78.300,0.0261,0.0252
1527,07/19/19 11:00:01 PM,63.176,41.137,83.700,0.0261,0.0247
1528,07/20/19 12:00:01 AM,61.333,40.111,83.100,0.0252,0.0247
1529,07/20/19 01:00:01 AM,59.702,39.830,80.000,0.0252,0.0238
1530,07/20/19 02:00:01 AM,58.239,37.798,89.700,0.0247,0.0238
1531,07/20/19 03:00:01 AM,56.858,37.609,89.300,0.0247,0.0228
1532,07/20/19 04:00:01 AM,55.602,36.505,89.200,0.0247,0.0228
1533,07/20/19 05:00:01 AM,54.430,35.492,90.700,0.0247,0.0224
1534,07/20/19 06:00:01 AM,53.384,35.830,91.500,0.0247,0.0214
1535,07/20/19 07:00:01 AM,52.597,38.415,91.900,0.0238,0.0214
1536,07/20/19 08:00:01 AM,52.554,62.533,59.100,0.0247,0.0214
1537,07/20/19 09:00:01 AM,54.169,62.791,59.600,0.0252,0.0214
1538,07/20/19 10:00:01 AM,56.426,76.464,43.800,0.0261,0.0214
1539,07/20/19 11:00:01 AM,58.971,70.372,41.300,0.0270,0.0214
1540,07/20/19 12:00:01 PM,61.506,76.507,36.600,0.0270,0.0224
1541,07/20/19 01:00:01 PM,65.017,78.865,35.000,0.0274,0.0228
1542,07/20/19 02:00:01 PM,68.785,77.684,32.700,0.0274,0.0238
1543,07/20/19 03:00:01 PM,69.386,71.146,38.800,0.0261,0.0247
1544,07/20/19 04:00:01 PM,68.099,52.597,80.600,0.0261,0.0238
1545,07/20/19 05:00:01 PM,66.472,58.885,74.900,0.0252,0.0238
1546,07/20/19 06:00:01 PM,66.729,66.130,59.400,0.0261,0.0238
1547,07/20/19 07:00:01 PM,66.472,71.490,45.600,0.0261,0.0238
1548,07/20/19 08:00:01 PM,65.444,49.204,84.600,0.0247,0.0228
1549,07/20/19 09:00:01 PM,63.475,42.109,93.900,0.0247,0.0224
1550,07/20/19 10:00:01 PM,61.506,40.951,95.100,0.0238,0.0224
1551,07/20/19 11:00:01 PM,59.830,40.951,96.200,0.0238,0.0224
1552,07/21/19 12:00:01 AM,58.325,38.511,96.800,0.0228,0.0214
1553,07/21/19 01:00:01 AM,56.901,36.025,97.300,0.0228,0.0205
1554,07/21/19 02:00:01 AM,55.472,37.893,98.400,0.0228,0.0205
1555,07/21/19 03:00:01 AM,54.300,36.120,98.300,0.0228,0.0205
1556,07/21/19 04:00:01 AM,53.253,35.346,98.600,0.0228,0.0200
1557,07/21/19 05:00:01 AM,52.203,33.681,98.900,0.0224,0.0200
1558,07/21/19 06:00:01 AM,51.237,34.124,99.100,0.0224,0.0200
1559,07/21/19 07:00:01 AM,50.445,35.249,99.400,0.0224,0.0190
1560,07/21/19 08:00:01 AM,50.223,55.125,85.800,0.0224,0.0190
1561,07/21/19 09:00:01 AM,51.589,66.643,58.800,0.0228,0.0190
1562,07/21/19 10:00:01 AM,53.951,73.472,53.400,0.0247,0.0190
1563,07/21/19 11:00:01 AM,57.420,78.427,41.600,0.0252,0.0200
1564,07/21/19 12:00:01 PM,61.590,80.227,36.400,0.0261,0.0214
1565,07/21/19 01:00:01 PM,65.872,84.722,20.900,0.0261,0.0224
1566,07/21/19 02:00:01 PM,70.416,81.376,20.300,0.0252,0.0224
1567,07/21/19 03:00:01 PM,73.688,82.441,21.300,0.0252,0.0228
1568,07/21/19 04:00:01 PM,73.861,81.730,23.300,0.0252,0.0238
1569,07/21/19 05:00:01 PM,73.645,79.963,25.900,0.0247,0.0247
1570,07/21/19 06:00:01 PM,73.040,78.953,25.400,0.0247,0.0247
1571,07/21/19 07:00:01 PM,72.307,77.117,26.800,0.0238,0.0247
1572,07/21/19 08:00:01 PM,70.974,56.944,53.800,0.0238,0.0238
1573,07/21/19 09:00:01 PM,68.742,48.405,72.400,0.0224,0.0228
1574,07/21/19 10:00:01 PM,66.344,45.307,69.600,0.0224,0.0228
1575,07/21/19 11:00:01 PM,64.161,40.626,84.300,0.0214,0.0224
1576,07/22/19 12:00:01 AM,62.233,42.017,75.600,0.0224,0.0214
1577,07/22/19 01:00:01 AM,60.604,45.579,84.100,0.0214,0.0205
1578,07/22/19 02:00:01 AM,59.572,52.423,75.000,0.0214,0.0205
1579,07/22/19 03:00:01 AM,58.712,42.570,92.000,0.0214,0.0205
1580,07/22/19 04:00:01 AM,57.549,39.502,95.500,0.0205,0.0200
1581,07/22/19 05:00:01 AM,56.383,38.795,96.900,0.0205,0.0200
1582,07/22/19 06:00:01 AM,55.168,36.505,97.600,0.0205,0.0190
1583,07/22/19 07:00:01 AM,54.169,38.511,98.400,0.0205,0.0190
1584,07/22/19 08:00:01 AM,53.820,58.582,74.600,0.0214,0.0186
1585,07/22/19 09:00:01 AM,55.038,69.213,50.800,0.0224,0.0186
1586,07/22/19 10:00:01 AM,57.247,74.640,45.700,0.0224,0.0186
1587,07/22/19 11:00:01 AM,60.474,77.945,39.600,0.0228,0.0190
1588,07/22/19 12:00:01 PM,64.074,80.184,35.800,0.0238,0.0205
1589,07/22/19 01:00:01 PM,68.614,84.722,30.600,0.0247,0.0214
1590,07/22/19 02:00:01 PM,72.997,80.845,37.900,0.0238,0.0214
1591,07/22/19 03:00:01 PM,74.727,69.085,39.300,0.0238,0.0224
1592,07/22/19 04:00:01 PM,75.247,70.416,38.900,0.0238,0.0228
1593,07/22/19 05:00:01 PM,74.727,72.351,39.600,0.0228,0.0228
1594,07/22/19 06:00:01 PM,73.861,70.286,43.100,0.0228,0.0228
1595,07/22/19 07:00:01 PM,72.567,69.085,47.300,0.0224,0.0228
1596,07/22/19 08:00:01 PM,70.930,54.430,72.800,0.0214,0.0224
