Year,Site,Location_ID,PlotPair,Plot_ID,Subplot_ID,Block,Plot,Block/Plot,Subplot,Treatment,Veg type,Species,functional type,DOYsf,SG,FBB,NL,NL2,FLE,FLE2,FLB,FOF,FLD,FLCC
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Pseudocymopterus montanus,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Senecio crassulus,Forb,141,,,145,,150,,170,183,179,215
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Sibaldia procumbens,Forb,141,1,,141,232,145,239,,153,,218
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Veronica wormskjoldii,Forb,141,,,145,,150,,173,176,190,208
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Viola adunca,Forb,141,1,,141,238,151,,,164,192,220
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Carex sp.,Graminoid,141,,,,,,,,168,,208
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Danthonia intermedia,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Deschampsia cespitosa,Graminoid,141,,,141,,145,,170,183,208,215
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Elymus canadensis,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Festuca sp.,Graminoid,141,,,145,,150,,176,192,,208
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Juncus articus,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Phleum alpinum,Graminoid,141,,,141,,145,,,,,
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Poa cusickii,Graminoid,141,,,141,,145,,170,183,203,218
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Poa leptocoma,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Trisetum spicatum,Graminoid,141,,,141,,145,,,190,,208
2018,Upper Sub-alpine,WG-USC2L,USA_C,USA_C_2,USA_C_2_L,C,2,C2,Left,Early,Meadow,Vaccinium cespitosum,Shrub,141,,145,150,,158,,167,173,,208
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Achillea millefolium,Forb,141,,,145,232,158,241,179,192,,208
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Agoseris glauca,Forb,141,,,145,,150,,176,183,,208
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Arnica perryi,Forb,141,,,151,,158,,176,190,,218
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Bistorta bistortoides,Forb,141,,,148,,150,,,174,,203
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Boechera stricta,Forb,141,1,,145,,153,,,168,190,203
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Castilleja sulphurea,Forb,141,,,145,,150,,176,183,,218
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Draba aurea,Forb,141,1,,141,,150,218,,158,164,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Erigeron coulteri,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Erigeron glacialis,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Erythronium grandiflorum,Forb,141,,,142,,148,,,153,170,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Gentianella acuta,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Hieracium gracilis,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Lupinus sp.,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Potentilla sp.,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Pseudocymopterus montanus,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Senecio crassulus,Forb,141,,,143,,150,,,183,179,218
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Sibaldia procumbens,Forb,141,1,,141,232,145,241,,153,,213
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Veronica wormskjoldii,Forb,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Viola adunca,Forb,141,1,,141,238,145,,,164,190,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Carex sp.,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Danthonia intermedia,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Deschampsia cespitosa,Graminoid,141,,,144,,150,,170,179,192,213
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Elymus canadensis,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Festuca sp.,Graminoid,141,,,145,,150,,170,190,,203
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Juncus articus,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Phleum alpinum,Graminoid,141,,,141,,145,,173,190,,203
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Poa cusickii,Graminoid,141,,,141,,144,,170,190,190,203
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Poa leptocoma,Graminoid,141,,,,,,,,,,
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Trisetum spicatum,Graminoid,141,,,144,,145,,,190,,203
2018,Upper Sub-alpine,WG-USC2R,USA_C,USA_C_2,USA_C_2_R,C,2,C2,Right,Early,Meadow,Vaccinium cespitosum,Shrub,141,,145,148,,158,,,170,,203
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Agoseris glauca,Forb,158,,,162,,165,,186,189,201,213
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Antennaria rosea,Forb,158,,,174,238,177,242,,,228,
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Arnica mollis,Forb,158,,,,,,,,,,
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Artemisia scopulorum,Forb,158,,,168,239,179,,,,218,
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Bistorta bistortoides,Forb,158,,,170,,177,,,195,,220
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Boechera stricta,Forb,158,,,162,241,165,,165,170,,210
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Erigeron glacialis,Forb,158,,,164,,170,,183,189,201,210
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Geum rossii,Forb,158,,,165,239,168,241,170,174,190,206
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Hieracium gracilis,Forb,158,,,165,232,170,239,183,190,188,206
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Lupinus sp.,Forb,158,,,,,,,,,,
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Potentilla sp.,Forb,158,,,162,,168,,170,179,,206
2018,Alpine,XX-ALA1L,ALP_A,ALP_A_1,ALP_A_1_L,A,1,A1,Left,Control,Meadow,Pseudocymopterus montanus,Forb,158,,,162,,170,,170,177,,219
